author,content,time
黑胡子,被推上前台的傀儡而不自知跳梁小丑罢了,2021-04-18 00:00:00
隆和聚怪5786,为什么非要吃麦片,2021-04-21 00:00:00
安德烈安,100万吨核废水据报道都经过处理危害微乎其微既然都没啥危害了我寻思着日本1亿人口人均18斤连喝10天就搞掂了很难吗,2021-04-12 00:00:00
屋久岛上的嘉宝,屋久岛看到了关于福岛核废水基本决定将要排入大海的新闻心里好焦灼请不要破坏这么美的海好不好海里千千万万的生物们要怎么办请找到更好的解决方案吧拜托了日本政府基本决定将福岛核污水排入大海2日本屋久岛,2021-04-10 18:06:00
沙村妖风大,NHK理论上是有法定特殊地位的向民众传达真相的媒体,2021-04-27 00:00:00
时间周期,战略性mark,2021-04-17 00:00:00
Tokexed,回复Tokexed怎么办对某群体产生了偏见个别还好一堆这种没脑子言论的那别怪我总结不是低龄就是低智商Tokexed真他妈傻叉拿头像说事没学点逻辑证明就特么得出结论真符合某些人动不动二鬼子核废水的言论小学生手机都给我收了家长都干嘛呢青少年模式不知道吗,2021-05-01 00:43:00
松鼠鳜鱼宇,我可去你的吧哇唧唧哇你是脑子被核废水灌废了吧一天到晚就知道防爆防爆天天不做有效宣传哇唧唧哇删啥呀他自己的账号放自己的舞蹈视频和你屁关系没有你到底再搞什么哇唧唧哇你要是有什么病趁早去治没钱少买点rs实在不行我们乐意凑送你去治不愿意和其他病人一起我们愿意给你搞个单间让你单独犯病收起全文d,2021-05-13 23:33:00
致敬了不起的老兵,核专家公开质疑日本造假核污水若真的安全为何不排入东京湾随着日本内阁正式确定将福岛核废水排向海洋日本当局正试图全面公关包括向日本民众以及全球社会各界表示日本核废水的安全性然而在环球交叉点官方账号11日发布的视频中日本原子能市民委员会会长大岛坚一更是爆料检测人员试图在检测设备上做手脚通过造假来蒙混过关为了向民众展示通过多核素去除设备处理后的核废水安全性工作人员从废水罐中取出一瓶水随后用γ射线检测设备测量水的放射性结果数值没有提升但大岛坚一表示氚是β射线工作人员却用γ射线检测设备证实氚的安全性大岛坚一表示大家都是这方面的专家怎么可能糊弄过去并表示无法相信东电公司同时对于记者表示的既然日本当局认为经过处理后的核废水是安全的为何不选择向岛内排放大岛坚一表示高度赞同既然核废水标准符合日本当局所谓的日本安全标准那么可以将其并入日本的水网经过进一步处理在日本国内消化而在日本国内大岛坚一的态度也很坚决那就是继续坚持向公众陈述真相并呼吁正确处理核废水针对日本两年后排放核废水大岛坚一表示日本当局之所以要在两年后排放核废水就是希望日本民众放弃并忘记此事降低日本国内外的压力大岛坚一表示不放弃他们就等着我们放弃事实上大岛坚一所在的原子能市民委员会曾提出过替代方案最简单的方法就是将处理后的核废水储存在废水罐中并存放一百年使得放射性物质衰减之后再做处理另一个方案就是通过砂浆固化的方式永久封存后者在美国处理核事故时被用到然而这两个方法主要基于福岛核电站不在产生核废水现实情况是东电公司依然未能拿出彻底解决受损核反应堆的方案这意味着未来一段时间里日本福岛核电站的核废水还将逐渐增加之所以向海洋排放核废水是因为日本当局认为向大海排放核废水是最省钱的方法讽刺的是在福岛核危机事故中处处体现了日本当局以及东电公司精打细算如果东电公司不为了保全核反应堆听从专家建议用海水冷却代价是反应堆报废福岛核电危机不可能升至7级福岛核废水更不会积存如此之多更讽刺的是福岛核电站事故中日本当局为其国内民众开出了总额79万亿日元的赔偿总额约合7225亿美元然而却在核废水处理方面试图让全球民众共同承担风险这种做法让人不齿甚至有外国网友表示既然核废水安全为何不排入东京湾由此可见日本当局表明处理过的核废水符合标准并十分安全简直就是谎话连篇而福岛核事故的处理也体现了东电公司的拖沓欺瞒以及不作为收起全文d,2021-05-17 14:57:00
梦醒马亡,现在还没开始排放先看看他们排放的最终方案吧,2021-04-21 00:00:00
健身插班生,排核废水的时候你们可没那么讲究啊L猫侠看天下的微博视频,2021-05-10 10:47:00
赵御史,如果日本愿意花钱把核废水好好处理下基本就不会对生态环境和人类造成危害了但是日本人就是不愿意这样做因为他们不想花钱但是在花钱删贴上日本政府非常豪横外务省掏了24亿内阁府掏了100亿厚劳省掏了35亿,2021-04-12 00:00:00
监狱侠Aek-971,日本倾倒核事故废水完全没问题东电下一步准备配合奥运会开展面向中国人饮食方面的开发,2021-05-07 14:33:00
小新,大标题support是什么意思,2021-04-14 00:00:00
围着世界跑一圈,日本73级强震或为2011年大地震余震昨晚日本发生73级强震据日媒地震已造成福岛县宫城县等地超100人受伤福岛第二核电站的一号机组用以保存核燃料的冷却水发生轻微泄漏但辐射量很低日本气象厅认为这次地震可能是2011年311大地震的余震近期仍可能发生强震L央视新闻的微博视频收起全文d,2021-02-14 07:49:00
de晨光,任豪没有人比R1SE更爱R1SE没人比你更懂核废水,2021-05-02 22:20:00
脱发的刺猬,不懂就问美国制裁沙特了么或者说抵制沙特石油了么,2021-04-13 00:00:00
禁林里的小独角兽,东京哈利波特影城2023年开业又是疫情又是核废水这可咋整,2021-05-17 19:09:00
用户7536633091,任豪没有人比R1SE更爱R1SE没有人比任豪更爱喝核废水,2021-05-02 22:17:00
哎老板您这瓜保熟吗,日本福岛海域再现辐射鱼铯含量超出该县标准9倍日本NHK2月22日报道福岛县渔业联合会表示在该县近海捕获的石斑鱼体内检出放射性物质铯含量为每千克500贝克勒尔高于县渔联标准9倍的放射性物质福岛县渔联已停止该海域石斑鱼上市这也是时隔两年福岛县再次在近海捕获的鱼类中检测车放射性物质视频来源综合FNN福岛电视台及网络O日本福岛海域再现辐射鱼铯含量超出该县标准9倍L澎湃新闻的微博视频收起全文d,2021-02-23 19:00:00
鸿蒙初辟,最后俩办法总结的真好ツ翻桌狂笑,2021-04-15 00:00:00
司书JOJO-Alter,洛杉矶海底有50万桶DDT难怪美国不敢谴责日本倒核废水,2021-05-13 22:31:00
用户7025507903,美国海洋生物学家美国必须制止日本排放核废水计划来自中新网客户端O网页链接有理,2021-05-05 06:54:00
胡大冰子,前几年就说了那么多的核污水怎么解决核泄漏的问题远比我们想的严重,2021-03-11 20:49:00
科学传播在线,今日科学日本核废水排放离我们有多远科学传播在线2021517,2021-05-17 00:00:00
安稳,干死小日本,2021-04-13 00:00:00
0909奔跑的小刺猬,庶人,2021-04-16 00:00:00
高耳机,一定要赢,2021-04-14 00:00:00
Knockslowly,算了岸本你要是太无聊可以去喝核废水,2021-05-11 11:13:00
教育频道,液态钍反应堆比现有核能更安全清洁高效钍是一种天然的核燃料地壳中含量是铀的四倍它可用于液态氟钍反应器中产生电能热量等有价值的产品它的能量密度如此之大你可以把一辈子的钍能量储存在你的手掌里采用液态氟钍技术我们可以摆脱目前水冷固体燃料铀核电昂贵和困难的一面我们不需要大的高压核反应堆和大型围堵建筑日本137万吨核废水将如何处理L教育频道的微博视频收起全文d,2021-03-12 23:02:00
9号刺猬,赶紧用核电站爆炸废水灭火啊,2021-05-11 15:20:00
Chrry550,连带着之前看的捕鲸的事件日本人真的是全世界的毒瘤,2021-04-18 00:00:00
不存在灰,DDT真相一场隐瞒70年的恶性偷排事件O网页链接日本倒核废水至少是公开给东南亚邻居们打招呼让大家有心理准备美国把这五十万桶DDT扔到太平洋里多年真的是没资格谈环保谈气候无人潜航器果然是美国制造加州那片海真的是五毒俱全啊生育率低和这个有关吧美国投毒全球第壹收起全文d,2021-05-02 19:28:00
知乎用户,送你上去,2021-04-12 00:00:00
万万,这个应该成为一张牌把这个事提上联合国在一切国际舞台逼美国美国要想在气候上合作就反对日本排核废水如果成了多少离间一下美日关系没成就把美日打成破坏海洋的凶手美国想主导全球气候问题的底气和威信就不够,2021-04-13 00:00:00
No choir,建议NHK成立党支部,2021-04-27 00:00:00
股市大涨,日本137万吨核废水将如何处理日本311大地震十周年福岛核事故也过去了整整十年但是福岛核电站的核废水处理问题仍遥遥无期反应堆厂房上方仍不断发现严重污染反应堆报废工作困难重重,2021-03-11 23:51:00
你的温柔,2021年5月18日外交部发言人赵立坚主持例行记者会班级里有一个很漂亮的女生某天在上课时她突然冲出了教室大家猜测她肯定要拉肚子了等她回到教室大家围上去追问她承认了并且向老师和同学们道歉众人议论纷纷有些人感叹幻想破灭有些人哄笑调侃有一个树墩子叫得最凶天哪她竟然要排泄她怎么可以排泄排泄物多臭啊看她平时装纯竟然背地里在做这种事情表里不一虚伪班长看不下去说你太过分了别人上个厕所怎么了树墩子笑道你跟她有一腿啊记得下次她拉的你流着泪也要吃下去班长羞愧地低下了头树墩子大笑看你这怂样也配当班长下次改选该我了你的学期结束了,2021-05-21 00:00:00
周六的白菜,回形针出来认罪了,2021-04-13 00:00:00
歹崔,我看到很多人说核废水里有大量的氚不能蒸发我就很疑惑福岛核电站不是沸水堆吗用的都是轻水那大量的重水是从哪来的有没有大佬解释一下,2021-04-13 00:00:00
满目星辰,两年后已经排完了真的非常抱歉鞠躬二十年后这是以前的人做的事和现在的我们没有关系我们也是受害者呜呜呜五十年后核废水什么核废水历史上没有核废水这件事,2021-04-14 00:00:00
远星传来风笛,这应该是日本喝了核废水的变异鱼,2021-05-16 13:35:00
陕西铁检,福岛核电站泄露现在还有影响吗据中国新闻网日本东京电力25日透露在观测到福岛强震后就对福岛第一核电站的1074个核处理水储存罐进行检查福岛53个核污水罐因强震位移位置偏差在3厘米到19厘米之间但未发现泄漏本视频聊聊福岛核电站事故以及核辐射会给我们造成什么样的危害利利川L利利川的微博视频收起全文d,2021-02-28 09:09:00
甜甜小狐狸Ly,现在真的什么没有三观的人都能当博士生了吗你怕不是个茶艺博士生吧还是多和日本人喝核废水去吧,2021-05-14 22:01:00
知乎用户,两个核弹还是少了,2021-04-17 00:00:00
烟火,送切诺贝利不行吗反正己经污染了,2021-04-13 00:00:00
我的名字不正经吗,哈哈哈蒙古沙层暴那事儿和我们还真能扯上关系借用那句名言没有买卖就没有挖矿放牧然后我们买的矿又卖给了日韩欧美那大哥不说二哥都差不多,2021-04-14 00:00:00
收藏故事的岛屿,少见多怪狗头保命,2021-04-10 00:00:00
母寒梅_肉商,瘦身美容燕麦蜂蜜去角质面膜奶酪1小片蜂蜜2大匙苹果半个蛋清1个水适量将燕麦片放入废水中拌匀用大火煮至糊状苹果洗净去皮去核切成小块倒入榨汁机中榨取汁液将苹果汁蛋清奶酪蜂蜜加入燕麦糊中调匀洁面后将面膜均匀地涂于脸上避开眼唇部10到15分钟后用清水洗净即可收起全文d,2021-05-13 23:29:00
無為之老子,是要做出改变既然不我们当发展中国家那我们的人均碳排放就要和美国拉齐乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,2021-05-11 20:31:00
谷京陆,日本有意在两年后将存放在福岛第一核电厂内的核污水排放入海营运福岛第一核电厂的东京电力公司正持续研究具体排放方式东京电力公司正探讨是直接从厂区港湾将核污水排放入海或是采取在海底铺设管道到外海排放的方式在这两种方式中其他核电厂排放含氚废水时多采用通过管道从外海排放O日本东电坚持两年后排污入海排放方式或二选一收起全文d,2021-05-17 16:47:00
自我感觉良好,其他不知道日本真的为省点圈地造桶的钱,2021-04-21 00:00:00
优秀的沉默患者,不是日本那些说核废水可以喝的官员能不能看齐,2021-05-08 22:00:00
哈尔滨检察,福岛核事故10周年福岛核电站厂房上方发现严重污染据日本原子力规制委员会10日发布的调查报告福岛核电站2号3号机组厂房上方可能附着了7万万亿贝克勒尔的放射性物质污染程度远超预期厂房还有引发爆炸的可能目前核电站内还存有超120万吨的放射性污水威胁环境和居民的安全L央视新闻的微博视频收起全文d,2021-03-11 14:19:00
林海,回形针,2021-04-19 00:00:00
hayuki,福岛排放核污水难道没有哪个国家制止吗我刚毕业回国我不建议你去刚才看到有留学中介为了利益在回答里给日本洗白于是特意去查了一下正常核电站的废水是发电用的水蒸气水和冷却水蒸气的海水不接触反应堆无辐射福岛要排的废水是直接接触熔毁反应堆的冷却水以及被核泄露污染的地下水有辐射不一样转自微博虽然留学的经历打碎了我对日本所有的滤镜但我一般不会努力劝退想要留学日本的人因为我切身体会到了眼见为实的重要性有些观念不去感受是不会轻易改变的但终究健康为大一年多了日本面对疫情依旧消极抵抗相信不少人也因此重新审视了日本人所谓的国民性两年后废水入海他国都要抖几抖的事日本有本事保护好自己的国民吗鞠躬没有实际意义我们也要清醒亲身感受有亲身感受的意义但现在我不建议任何人去更新那个拿地沟油正常核废水出来替日本洗白的中介已经删除回答了,2021-04-17 00:00:00
玩仔二代目,美国人和他们的加拿大犬是准备死光了再找日本人算账一玶海岸看了一下少女继续发推支持全世界学生周五逃课对日本排核废水目前还一言不发评论里有人提示也置之不理风云sfy瑞典的环保少女呢,2021-04-10 14:28:00
快看孙卜老长沙口味虾,听说长沙每天吃二十吨小龙虾没有一只小龙虾活着爬出去长沙太平老街里面有个马家巷马家巷胡同里有个快看孙卜老长沙口味虾店酒香虾香不怕巷子深店里有口味虾蒜蓉虾紫苏虾虾尾芥末罗氏虾香辣蟹清蒸大闸蟹花甲嗦螺手抓排骨秘制猪脚自酿糯米酒火锅干锅卤菜凉菜湘菜老板亲自下厨现炒现收汁小龙虾长沙吃喝玩乐不可辜负的美食遇见过最离奇的搭讪如何看待日本福岛核废水排海美食分享家常菜城市味蕾战下午茶长沙美食口味虾虾尾自酿糯米酒你的五一假期安排L快看孙卜老长沙口味虾的微博视频2长沙快看孙卜老长沙口味虾店L快看孙卜老长沙口味虾的微博视频收起全文d,2021-05-12 17:25:00
杨小倩,除了倒目前还有没有别的方法,2021-04-14 00:00:00
revolution,人家都鞠躬道歉了不要再难为日本了,2021-04-23 00:00:00
每日经济论坛,日本排放核废水有两套方案优先考虑第二种不想毒到自己每日经济论坛15小时前,2021-05-27 00:00:00
知乎用户,表示支持,2021-04-13 00:00:00
钱来钱来好运来,现在骂声一片不知道到时候会不会天降神仙阻止这件事的发生,2021-04-12 00:00:00
花妈能有什么坏心眼呢,是什么在祸害日本女人是核废水吗,2021-05-19 15:34:00
biao,能贵多少比起其他几个方案依然很便宜人家就是运到琉球群岛附近随便再等个台风来你能咋办,2021-04-13 00:00:00
霖儿athena,日本民众集会抗议核废水排海日本政府正式决定福岛核废水排海,2021-04-13 23:53:00
猫财经,日本计划先排放7万吨核废水5月13日日本河北新报报道东京电力公司称两年后将最先排放至少7万吨低浓度核污水这批核污水的放射性氚浓度低于每升30万贝克勒尔放射性活度国际单位日本排放标准为每升6万贝克勒尔东电称会将这批核污水稀释后排放L世面的微博视频,2021-05-14 08:46:00
王睡睡,支持航行自由,2021-04-17 00:00:00
cat11,哈哈哈哈那个图片里面的猪真是太可爱了,2021-04-13 00:00:00
夢想,这种纯干货的回答不管立场是否和自己一致都值得狠狠的点赞,2021-04-14 00:00:00
洪州蓑笠翁,边鞠躬边倒福岛核废水,2021-03-28 23:46:00
啧啧啧,对某些日本人的负面印象可以抹去但是就最近核废水这事我就感觉日本真的已经可有可无了,2021-04-21 00:00:00
米兰的小铁匠在门外,日本官员请中方不要对日本人检测肛拭子日方要求中国不要对日本人肛拭子检测日本官房长官加藤胜信在1日的记者会上表示已通过日本驻中国大使馆向中方提出要求希望中方不要对日本人实施肛拭子检测一些日本人向日本驻中国大使馆报告说他们接受了肛拭子检测加藤在记者会上说这造成了很大的精神痛苦加藤表示目前还没有得到中方改变检测方法的答复他表示为了免除检测将继续努力观察者网收起全文d,2021-03-02 06:38:00
明昭,日本我都道歉了还要我怎样,2021-05-03 00:00:00
用户7576475649,保护长江十年禁渔突然想到日本却自私地讲核废水倒入大海日本人凭什么有这个权限做出这种决定呢诶,2021-05-02 19:26:00
我将永远地臣服于温柔,铜墙铁壁石头更缺德的是日本政府掏了二十亿日元来做宣传美化此次排放核废水行为大家可以看一下微博里有哪些大试图淡化这次事件那他绝对是恰烂钱了,2021-04-11 23:13:00
艾先生是肉丸子的-,下午上地理课讲洋流这些老师突然有点激动你说美国对于日本排核废水怎么就支持了同学你们看你们看这到最后核废水会到他们家门口的呀我估计拜登不懂这个老师一个得意的表情哈哈哈哈哈,2021-05-20 20:51:00
WTNL,2022估计毛子就去种蘑菇了氢弹,2021-04-24 00:00:00
脆骨鸡柳,十更中沈逸说是基于有利于日本的角度引用的的是德国绿色和平组织对meti提议的评价而不是沈逸在评价原子能组织的报告这一段是在第14分钟,2021-04-14 00:00:00
清风拂过,大家快看这有个日本人,2021-04-12 00:00:00
耗子汪,支持扔一颗氢弹毕竟是唯一承受过原子弹的国度再承受一颗氢弹理所当然,2021-04-11 00:00:00
知他费几,日本73级强震或为2011年大地震余震昨晚日本发生73级强震据日媒地震已造成福岛县宫城县等地超100人受伤福岛第二核电站的一号机组用以保存核燃料的冷却水发生轻微泄漏但辐射量很低日本气象厅认为这次地震可能是2011年311大地震的余震近期仍可能发生强震L央视新闻的微博视频收起全文d,2021-02-14 07:49:00
上善若水7153_dw7,回复秋逸颜已经倒了,2021-02-14 00:31:00
经济参考报,日本决定将核废水排向大海57天可污染大半太平洋海鲜还能放心吃吗据人民日报客户端报道日本政府4月13日早上召开相关阁僚会议正式决定向海洋排放福岛第一核电站含有对海洋环境有害的核废水经济参考报2021413,2021-04-13 00:00:00
有一手的年轻人,回复寒假志愿有句话真的很贴切小善如大恶大善似无情寒假志愿装逼成性有这功夫不能处理下核废水,2021-05-16 12:04:00
快乐密码是自由,哇唧唧哇INTO1官博前几次刘宇单人商务凭什么没有公式照吖官皮从来不转评赞刘宇代言活动相关是为什么吖没分给你吗被核废水灌大的皮下是不是贱死喽哇,2021-05-14 01:12:00
野生静香,我的妈真的气的笑出了声美国佬真真无语子,2021-04-20 00:00:00
Eric,抗吧铁混子震怒,2021-04-28 00:00:00
旷世废材,疾风中青勁草地球越来越危险了我们回火星去吧战略安全与军控在线日本福岛核废水中不仅含氚而且还含62种金属放射性同位素它们存在时间长有化学毒性废水中的碳14半衰期为5700年历史上从未有如此大量的放射性核素排放到海洋里去它对海洋环境及生物链带来的影响难以预料,2021-05-03 19:27:00
早安晚安小安,清清白白核废水,2021-05-05 00:05:00
灋門渝客,一兔我饮酒醉打靶还浪费子弹呢建议直接扔进核废水里让他体验下什么叫绝望,2021-04-10 18:21:00
知乎用户,陈桑今天是有良心的日本人,2021-04-19 00:00:00
我冲了现在就冲,谏山创谏山创值得核废水值得,2021-05-12 09:56:00
然也,当有人上班打瞌睡时候你会指责他吗假如你也打过瞌睡,2021-05-01 00:00:00
生命在于偷税,我只要把日本国标定为初始浓度的四十倍那就不用稀释了,2021-04-17 00:00:00
颜值品鉴,核污水排入海洋会有哪些影响日本决定将福岛核污水排入大海L颜值品鉴的微博视频,2021-04-10 16:46:00
Toutelavie,太建了,2021-04-15 00:00:00
微博媒体人,3月15日3月21日一周时事热门视频时事评论团速来观看啦王冰汝亲历中美交锋现场沈逸中美安克雷奇第一次外交交锋拜登政府完败陈莺迁中方代表团抵达中美高层战略对话胡锡进妄图施压美国点名威胁制裁中国高官眉山论剑陈平国内有人想学拉美借债那我们就先看看拉美的结局主持人杨东昊神医宇宙广告编导和祖宗的对话real谷智轩老虎杨对美国这一吼憋了20年卢克文悲剧乌克兰美俄角力场大美女搅局喜剧演员意外当总统彭念博士拜登策划反华连环招中国难分化瓦解要建自己的盟友圈凤凰李淼日本防灾包里有什么李炜评论美国将访问日韩印三国重建盟友关系究竟为了什么凤凰王又又中方在对话中有底气应受尊重北大王勇教授为啥说中美阿拉斯加高层对话将是一场硬仗财经杨淇韩国或将成为第一个消失的国家郑若麟ZRL警惕西方用政治正确攻击中国刘欣在北京一国两制为本完善香港选举制度势在必行欧爸天宇考不上本科是智商有问题了王梦Flyingdream福岛的核废水怎么办最新的一周时事热门视频来啦最新最热视频即刻观看一起来看最新全球热点时评解析深度评论我们每周不见不散优质视频请关注微博媒体人收起全文d,2021-03-22 17:33:00
时代风云,核废物已泄漏被媒体曝光后东京电力公司终于承认无耻事实关于核污水排放并不是没有其他办法但是日本政府却选择了对省事的方式这是一种极其不负责任的表现日本政府对舆论置若罔闻更不会在乎人类的健康,2021-05-26 11:37:00
魔都伪咖,切尔诺贝利核电站内或发生核裂变前有日本核废水后有切尔诺贝利爆炸这一年真的是绝了,2021-05-15 20:30:00
环球网,日本决定排放核废水蓝营人士怒批台当局不敢得罪日本环球网报道见习记者康博浩据台湾中时新闻网4月13日报道日本首相菅义伟13日宣布正式决定福岛核废水将在稀释后排入环球网2021413,2021-04-13 00:00:00
约翰码农,谢谢提醒已改正,2021-04-14 00:00:00
白鹭城的刑部姬,历史评价只要美国消灭一切不服从美国的力量历史就是美国人的家史要啥评价都有实在不行给你中国也安排个感恩节,2021-04-15 00:00:00
大晚上的看啥吃播,乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,2021-05-13 08:19:00
居又鸡粥,日本政府基本决定将福岛核污水排入大海人类破坏环境环境制裁全人类全人类都该反思,2021-04-10 21:06:00
睿棣,我在看日本倒核废水她装死提到中国倒支棱起来了跟新浪看热点O日本倒核废水她装死提到中国倒支棱起来了,2021-05-09 11:52:00
木木,百度一下不就知道了,2021-04-15 00:00:00
义勇军云南号,石林团县委海霞批美日同流合污祸害别国刷低下限日本决定将福岛核废水排入太平洋美国居然表示支持如此同流合污真是刷低下限,2021-04-13 23:57:00
未知的前进,敌人支持的就是我们要反对的敌人反对的就是我们要坚决拥护的按照这个逻辑的话只怕美国有诈美国才在新冠上跌了一个大坑真的不会在什么地方找补回来吗,2021-04-14 00:00:00
妮可真姬,氢弹水滴筹,2021-04-12 00:00:00
战忽局心灵突击队,直接裂隙发生器吧茄子看了都觉得恶心,2021-04-10 00:00:00
WBXCNMBA,拉瓦铀1959年731头目石井四郎在美国保护下寿终正寝1967年美军在越南撒下6700万升橙剂导致50多万畸形儿祸及200多万平民2003年美军入侵伊拉克八年时间杀死伊拉克平民6万人没找到传说中的大规模杀伤性武器2021年日本向太平洋排放核废水美国同意罄竹难书,2021-05-05 18:19:00
绝学无忧,神仙过招真可怕,2021-04-16 00:00:00
被打败的小怪兽,现实版喂出来,2021-04-18 00:00:00
刘摩尔化学,五月八日十三年前特大地震毁家园一首支援一个县三年重建梦实现反观日本三一一十年重建路遥遥核废水欲倒太平洋菅直人臭名远扬谁有资格谈人权中日对比一目了然,2021-05-08 18:30:00
北雪7998,佩洛西要求美军参联会主席预防特朗普发动核武器8日佩洛西致电美军参联会主席米利要求其采取可行措施预防特朗普在最后时刻使用核密码发动核打击这位总统精神错乱的状况对美国是再危险不过了尽管米利已保证会采取预防措施但一些核专家表示在实际操作中米利很难阻止因为不执行命令相当于兵变而特朗普可以将他撤职交由他人执行佩洛西要求美军预防特朗普动用核武器L微丢的微博视频收起全文d,2021-01-09 11:15:00
知乎用户,可是这又有什么关系呢当年苏联失败又不是因为民众不相信政府了,2021-04-15 00:00:00
「已注销」,不是还留了一句自我推翻之前的数据源么,2021-04-15 00:00:00
奥特曼,日本疯了以后全球没有海产品吃了,2021-04-11 00:00:00
上官夏沐 (作者) ,真的排放的话那就说明日本人不是废物废物是说人的他们不配,2021-04-20 00:00:00
和·光·同·尘·,笑死还有加个罩子挡核废水皮端靳持刑法,2021-05-06 14:16:00
大饼,战犯都包庇有交易的例如二战战犯出卖技术得以苟活,2021-04-12 00:00:00
知乎用户 (作者) ,有方案对比你说的这个方案比排海贵了差不多80倍,2021-04-14 00:00:00
蒙尔摩斯啊,好活儿,2021-04-15 00:00:00
知乎用户,日本这么做必须谴责但是为了鼓吹嵌套一堆混乱逻辑都出严重安全事故的案例五十步笑百步的核电运行管理也能拿来比较谁比谁更优越,2021-04-14 00:00:00
Tony Chen,澳大利亚哪年不大火,2021-04-20 00:00:00
杉浦koharu,我们的文化输出太菜了年轻人更喜欢西方的娱乐产品因为确实质量更高逐渐地就会造成潜意识里西方的就是好的中国的就是差的,2021-04-16 00:00:00
鼠长,世纪罪恶日前一只奇怪的动物爬过印度尼西亚一户人家的天花板这让这家人感到困惑于是拍下了视频求助是什么房主哈里托伊HariToae注意到这位外星人在天花板上跑来跑去它有两个翅膀四根长短不一的触角看上去像是在倒立着移动腿抓着天花板哈里说这只动物似乎在寻找一个安全的地方因为那天晚上下过雨他说我会让它呆在我的房子里但只住一夜我不想把我的客人吓跑哈里说他一直无法确定这只长着翅膀的生物的身份但他开玩笑说它看起来像个外星人他补充说这是我以前从未见过的我不认为它来自这个社区目前这个神秘生物是什么答案尚不清楚但它可能是一种叫牛角蛾科的蛾子它似乎与一种名为恒河Creatonotosgangis的物种有某些共同特征恒河原产于东南亚和澳大利亚像这种神秘的生物一样它们有翅膀和四根触角世界上最奇葩的5种生物见过3种的是牛人全部见过的是大神世界上最奇葩的5种生物见过3种的是牛人全部见过的是大神红唇蝙蝠鱼体型像一只蝙蝠但又像条鱼最奇葩的就是嘴唇还是红的好像涂了口红一样长得极为搞笑人齿鱼顾名思义这条鱼的牙齿长的特别像人的牙齿产自巴布亚新几内亚说牠们超爱吃人的蛋蛋渔民们发现它在水里的时候压力都很大海猪这个长得圆滚滚胖嘟嘟还有奇怪触手的生物竟是海参的近亲它们栖息于深海海床上通常水深超过1000米以触手推送食物到嘴里独角鲸在北极发现千年来都是因纽特人的餐桌上的美食过分orz它们对环境的变化感受可敏感了PS独角其实是牙齿呢霍加皮它是一种直到1901年才在非洲萨伊森林发现的大型哺乳动物与长颈鹿有亲缘关系屁股却有斑马的花纹跟四不像可是完全不同的两种动物,2021-05-15 00:00:00
玄蛛玄蛛,日本趁疫情期间加速向海洋排放核废水福岛核电站厂房上方发现严重污染这热搜很快被搞下去了,2021-03-11 19:18:00
秉烛夜游人,其他不知道日本真的为省点圈地造桶的钱,2021-04-29 00:00:00
知乎用户,核废水主要有害成份是氚氢的同位素无论你蒸发电解它都还在区别在于它排入大海还是排入空气,2021-04-14 00:00:00
隐身飞,TM的西方媒体怎么集体失声了是钱给太多了吗,2021-04-12 00:00:00
ash,守小礼缺大德的民族,2021-04-09 00:00:00
知乎用户,非常感谢楼主收集了大量资料以我浅薄的理解力我认为关键在于如何保证日方数据的正式性即排放污水达到规定处理标准经处理后排放入海是完全没有问题的只要有多方监测机构能够发挥正常作用不过我仔细看了您这边所列举的资料目前大部分理论依然是建立在日本方面单方提供的数据上的如果放多年前我可能还是对日本人提供的数据比较信任实在是这些年日本人的骚操作太多让我不敢信了期待多方机制能有效运作吧,2021-04-14 00:00:00
麦芽糖糖的老公 (作者) ,我们找两个施工队挖一条人工运河直通富士山火山口,2021-04-12 00:00:00
玩机鸭,日本排放核废水韩国人骂得比我们还凶作者丨雷斯林来源丨为你写一个故事raistlin2017昨天也就是2021年4月13日日本政府召开正式幕僚会议正式决定要把核废水玩机鸭2021418,2021-04-18 00:00:00
getchar,污染了也不影响降温啊,2021-04-13 00:00:00
知乎用户,还是需要大伊万解决,2021-04-14 00:00:00
Vion_CF,哈哈哈哈空鸣九州一只钢铁侠卧槽牛逼陸上鯊魚核废水嘿哈紧跟时事油管还有一个预告片套路嘿哈光是字也很精彩骄阳小麦继续有画面了,2021-05-08 20:49:00
林尔莹,没错,2021-04-26 00:00:00
橙子拆断发条,不知道能不能像切尔诺贝利那样直接在反应堆上盖石棺不过有朋友认为肯定会污染地下水不过不管怎么样福岛这个地方绝对不能再做居住地了,2021-04-14 00:00:00
合工大资环学院,谈核色变核污染对地球的危害核污染对生物的危害当生物受到核辐射后DNA遭到破坏而产生外形的变化这一变化要花很长时间如果辐射影响到了生物的遗传合工大资环学院2021422,2021-04-22 00:00:00
追风景的stranger,据说只有中国能够常规保持氢弹在岗不行日本政府出点钱从中国给你们来一发东风夜放花千树好了,2021-04-10 00:00:00
见智财经,往海里排核废水日本能省几千亿日本政府核废水费用人民币L见智财经的微博视频,2021-05-05 20:01:00
只剩花桥痴梦哦,如果不赶紧制止若干年以后地球就只剩下印度人了,2021-04-13 00:00:00
