,博主昵称,微博内容,发布时间
220,香港中通社,關注日本排核廢水入海陳肇始或收緊福島及鄰近地區食品進口管制據橙新聞報道日本計劃將福島核電廠儲存的大量廢水分階段排放入海遭到鄰近國家和地區反對香港特區政府食物及衞生局局長陳肇始表示視乎日本排放核廢水計劃發展以及日本提供的相關數據特區政府不排除增加對日本進口食品檢測以及收緊對福島和鄰近地區食品的入口管制陳肇始今日5日在回應立法會議員質詢時稱十分支持國家外交部就日本排放核廢水計劃的表態特區政府已經向外交部駐港特派員公署反映香港業界的憂慮她又指出特區政府已經就有關計劃對食物安全的影響向日本當局表達極度關注強烈要求日方提供多方面數據及監控信息包括排放核廢水的方法排放實際位置核廢水內輻射物質的清單和濃度頻率和排放量以及日方處理排放核廢水及監測周邊環境的計劃等日本疫情期近6成日本民众有头顶焦虑香港收起全文d,05月05日 15:10
53,紫龙防务观察,美海底发现27万个毒桶严重污染海洋环境危害有多大近日据媒体报道据洛杉矶时报26日披露在美国加州外海海底发现疑似多达27万桶可能装有有毒化学品DDT的废弃桶难怪在日本排放核废水的时候得到了美国的默许27万个毒桶咋回事微博公开课紫龙防务观察军事分享官O美海底发现27万个毒桶严重污染海洋环境危害有多大收起全文d,05月05日 21:53
6013,LDMQ20200329,微成都如何看待日本福岛核废水排海LLDMQ20200329的微博视频,05月21日 08:15
3167,海峡之声,中国驻韩国大使邢海明接受韩国媒体采访就日本核污染水排海问题介绍中方立场5月11日韩国文化广播公司MBC新闻纪实节目PD手册播出对邢海明大使采访邢海明大使就日本核废水排海问题介绍了中方立场中国驻韩大使为韩媒体介绍中方对日核污染水问题立场中国驻韩大使介绍中方对日核污染水问题立场邢海明表示日本政府决定以海洋排放方式处置福岛核电站事故核废水引发国际社会高度关注福岛核废水处置问题事关国际海洋环境食品安全和人类健康多个国际权威机构多国专家明确指出福岛核废水排入海洋将对周边国家海洋环境和公众健康造成严重影响日方在没有穷尽安全处置手段的情况下不顾国内外质疑和反对未经与周边国家和国际社会充分协商单方面决定以排海方式处置福岛核废水这种做法自私自利极其不负责任目前多国政府众多国际组织和环保团体以及包括日本国民在内的各国民众均对此表示严重关切和强烈反对作为日本近邻和利益攸关方中方对此严重关切强烈敦促日方认清自身责任秉持科学态度履行国际义务对国际社会周边国家以及本国国民的严重关切作出应有回应我们注意到韩国政府和民众也对此高度关切并在国际上积极发出正义声音强调日本应向邻国提交充分的科学依据同邻国提前协商并共享信息保障利害攸关方专家参与国际原子能机构IAEA的验证过程中韩在此问题上立场高度一致双方保持良好沟通中方愿继续就此同韩方保持密切沟通协调并愿同国际社会和地区国家一道采取必要措施和行动共同应对这一国际挑战海洋是人类共同财产希望日本秉持对全人类负责对子孙后代负责的态度重新审视并收回错误决定自觉接受包括中韩在内的国际社会的实质参与和监督让福岛核废水处置问题完全在阳光下运行中国驻韩国大使馆收起全文d,05月12日 16:56
3232,妍妆,有核废水吗,05月12日 13:15
8638,丸子不完呀,东京饮用水致癌物严重超标心情复杂所以这和核辐射废水有关系吗,05月03日 22:43
2727,lofter小小,巨人离谱到让我笑出声但是不会后悔看过四季动漫带给我的感动和惊喜都是真实存在过的这结尾没喝十斤核废水写不出来我不可能认同毕竟自己开心最重要就是还是会难受曾经那么喜欢的作品最后竟然沦落到要被当成笑柄的地步谏人你赢了,05月11日 23:19
5974,Miss-Chaplin,日本的核废水到底排没排好想吃日料啊还能不能吃日料了减肥抑郁中,05月21日 14:06
6708,Despacitopig,排放核废水然后吃海鲜刺身,04月11日 18:04
7779,我在下个夏季等你,朝暮与共谢谢你但记得关私信核废水我先来两吨,05月02日 23:16
4518,淘宝5三哥在印度,替莫唑胺夏柠又道这些数量卖不了一千多万不过一颗十万块还是卖得出去的爱问医美超话肉毒素的前世今生肉毒素为肉毒杆菌产生的毒素属于神经毒素主要通过抑制神经末梢释放乙酰胆碱来防止肌肉过度收缩肉毒素广泛应用于神经内科眼科医学美容通过抑制肌肉过度收缩进行面部形态雕塑一什么是肉毒素它有毒吗肉毒毒素并非如其名称那么可怕肉毒毒素是一种生物制品可以通过基因工程的方法大规模生产由于它具有神经阻断作用在神经内科眼科整形美容外科十分常用二人们用肉毒杆菌毒素多久了人们通过注射肉毒素美容已经有20多年的历史1986年加拿大Carruther夫妇在用肉毒杆菌毒素治疗眼睑痉挛时意外的发现了其良好的除皱效果随后他们相继用肉毒素对额纹眉间纹鱼尾纹进行了治疗经过了一系列尝试效果都非常良好于1992年首先报导三肉毒素的适应范围抬头纹鱼尾纹颈纹眉间纹咬肌肥大露龈笑脱发腋下多汗症等四肉毒素是如何使用的一般每侧选择12个注射点注射注射后不必进行局部按摩和其它特殊处理一般正常的咀嚼运动即可使药液在肌肉组织内逐渐扩散五注射前后注意事项1女性月经期不宜注射肉毒素2注射后4小时内安静休息24小时内不要做剧烈运动3不要去按摩注射部位以免肉毒毒素扩散到其他部位4适用于早期皱纹年高者的严重皱纹虽也有效但效果较差5注射当天不要用化妆品注射时与医生配合尽量使皱纹展示清楚6注射后24小时左右禁食辛辣海鲜等刺激性食物尽量避免烟酒7注射后一周内禁止对局部进行热敷按摩桑拿及强脉冲光治疗8注射前两周内不要服用阿司匹林氨基糖苷类抗生素如庆大霉素卡那霉素等印度特瑞一颗十万块姐你疯啦日本核废水入海对中国有何影响收起全文d,05月15日 10:30
3251,_双鹤穿云过,谏山创是真的核废水喝多了啊,05月12日 12:35
6247,睡到_自然醒吖,冤有头债有主想排废水你排到美国呀你们排到海洋干嘛再说你们不是说核废水过滤后可以喝吗那你们一人一桶不就行了你们除了会搞反人类的罪行你们还会干嘛,04月11日 22:15
9505,小鱼鱼与咖啡,饭前记得用大核废水洗手,05月04日 17:14
1303,宇之华夏,阿瓦达啃番薯怪不得不反对日本倒核废水怕不是他们自己先倒了,05月07日 10:13
7143,讨厌所有讨厌的人,和马我很快就会回到你们身边恶心吐了不想你回来你回来干嘛来中国捞钱是因为日本没有粉丝是吧政治立场不明确的人不配在中国滚回你的东洋给老子喝核废水去吧,05月01日 20:42
7475,圈圈RAAT,核废水罐子恰好破了,05月01日 10:12
3070,友人生煎包,我对于这本书里的有些夸赞总是觉得很不屑起初是想大概是我在带着有色眼镜去读这本书也或者是我太无知终于读到这里又想起前些天的核废水事件真的觉得太讽刺太可笑了,05月12日 23:50
2320,erika_sakura,_________RsJaneMere风息神泪配合今天那条福岛核废物集装箱泄漏看所以到底为什么还会有人相信他们的数据冥王星1974同样因为钱的问题本来核事故废水可以用pe桶存80年再处理达标排放核电站周边空地有的是但要2亿美元政府就决定直排但同时可以一次次拔款修复因核事故,05月10日 23:04
1723,上什么港大,你不必在意所有事无论是核废水对我的影响还是我拉了特别难冲的屎算不算浪费水你不必在意所有人无论是你的生活多姿多彩的令我妒忌还是你比我还废物让我心安你不必总担忧未来无论是可否找到我喜欢的工作还是怎样才能认识两情相悦的姑娘你不必总烦恼社交无论是怎样才能把握朋友的度还是你的圈子我的圈子好像不一样你不必总压抑个性无论是面对问题不愿含蓄表达还是作为男性并不总愿意扛起重担你不必想写的咋样无论是每段话的字数是不是都一样还是表达的方式像不像流水账21岁时还想吃想睡想变成天上忽明忽暗的云22岁时想的都是烦恼是不是年龄带来的任务如果要给我的大作起一个名字的话那就叫他放屁是几年前能自拍成小白兔但是现在长成了末日铁拳的废物无限的烦恼酿成的废话2西安长安大学渭水校区收起全文d,05月08日 00:55
5053,蓼茸蒿笋0524,日本冲绳误将生理盐水当疫苗注射不喝两顿核废水干不出来,05月17日 18:14
3505,摩诃瞌睡失眠天,澎湃新闻核废水入海具国际通行证从日本与国际原子能机构的历史说起分享自澎湃新闻我读澎湃O核废水入海具国际通行证从日本与国际原子能机构的历史说起,05月13日 23:43
706,仙光凝,颜狗当仁不让我看他用手wave用几把走路用核废水当饲料也挺好笑的没见过比老舅看起来更像21三体综合症患者的人了,05月06日 15:27
9714,用户6733364051,腾讯新闻日本核废水要倒进大海韩国怒斥太不应该日媒你没资格反对O日本核废水要倒进大海韩国怒斥太不应该日媒你没资格反对L日本核废水要倒进大海韩国怒斥太不应该日媒你没资格反对来自腾讯新闻,04月10日 22:40
6355,白河柏舟,好茶贪香又恋花东邪影视组织二号头目恰这钱真是断子绝孙铜墙铁壁石头更缺德的是日本政府掏了二十亿日元来做宣传美化此次排放核废水行为大家可以看一下微博里有哪些大试图淡化这次事件那他绝对是恰烂钱了,04月11日 21:26
3614,丽丽-风暴烈口,我只是想分享一部好的艺术作品而且事实上日本确实是一个地震多发的国家奈何有些人闻着味儿就来了在下面评论道核废水排完了不点名是谁本人不留脑残直接咔嚓,05月13日 17:47
4564,午夜女孩拯救世界,日本为啥想要把核废水排到大海啊想和大家一起毁灭吗,05月15日 03:15
7245,水蜜桃和奶酪,没大义的国家孤烟暮蝉日本傻事你们要知道日本在8年前的2013还是用挖坑加三层防水布放核废水的会不会笑出眼泪啦然后结果被发现泄漏查看图片善良的囧囧神钢铁集装箱当初就应该灌铅密封的小日本作为发达国家这个钱都不舍得花宁愿害人害己,05月01日 16:04
4122,漠宏庵,据国内媒体5月13日报道东京电力公司称保存在福岛第一核电站内的核污水中有约两成的放射性氚浓度低于每升30万贝克勒尔这批低浓度核污水将优先排放日本不顾全球海洋环境遭到严重破坏的现实仍决定向大海排放核废水的行为完全暴露了日本政府极端自私毫无责任的丑陋嘴脸这不仅影响到人的身体健康而且是破坏海洋环境的一种犯罪行为收起全文d,05月14日 10:23
163,杭州网,美国海洋生物学家美国必须制止日本排放核废水计划O网页链接美国种族歧视层出不穷非裔男子遭老板奴役五年亚裔女子当街遭锤击O网页链接国际锐评丨被干涉主义反噬的美国仍执迷不悟O网页链接生逢盛世当不负盛世湾区新青年的快闪和背后的故事O生逢盛世当不负盛世湾区新青年的快闪和背后的故事湾区春意浓奋斗正当时O湾区春意浓奋斗正当时BBC记者街采中国疫苗接种情况被怼不好还能站在这里啊中国造疫苗OKOBBC记者街采中国疫苗接种情况被怼不好还能站在这里啊中国造疫苗OK收起全文d,05月05日 17:30
10199,摸鱼部打哈欠技术委员会主任,喝了福岛核废水后的变异日产蜘蛛侠,04月10日 15:15
1710,白桃羊仔,解锁了人生新体验omakase料理主厨好亲切的介绍了每一道菜的食材及食用方法应季的食材搭配多种调味口感丰富有层次天妇罗酱煮八爪鱼和星鳗寿司是我吃过的同类目最佳竹夹鱼黑目鲷吉拉多生蚝也都超好吃虽然不是成都最顶级的omakase入门级也依旧体验感满满日本核废水之后我想过很多次要不要戒掉我的这一爱好真的好难我好喜欢日料小羊的每月生活记录2成都鮨天和Omakase桐梓林店收起全文d,05月08日 02:20
3840,-鬼谷小鬼-,TaDaa_为什么张哲瀚粉籍这么拿不出手以至于你们天天跟穷鬼浪浪钉混一起啊是被兽欲男张哲瀚家暴怕了吗是被精__日男张哲瀚喂了核废水脑子不好了吗是被辱女男张哲瀚凌__辱地不敢放弃他了吗,05月13日 02:19
9382,SS第二帝国装甲师,最怕就是印度跟日本倒核废水的后尘加上美国佬教唆承担不起就干脆耍赖皮要全世界买单,05月04日 21:16
3890,恨酸巨人黑珍珠哼哼大肚子废气话,日本核废水中国有没有反日本排泄核废水的组织啊好像都没有看到有的话请大家艾特艾特我不想海洋生物承受人类的恶果,05月14日 22:04
7877,2038號候車厅,任豪没有人比R1SE更爱R1SE任桑还没回去处理核废水吗,05月02日 22:51
9745,英华0728,把日本首相扔核废水里7天不死再排日本政府基本决定将福岛核污水排入大海2长春旭阳家园一区,04月10日 22:09
1782,完美包子脸,湾湾和日本人在国内各种媒介上拼命刷好感玩心理他们是拿手的总能触及到我们内心最柔软的地方但他们这是真实友好的表现吗那你日本能不把核废水排入大海吗你湾湾能不当米国人的狗腿子了吗答案显然是不能那他们此番表示意欲何为收买人心怀柔政策和平演变从内部颠覆我国政权我们国内做事方法略有硬核在人心理把握上确实有点缺失容易被人钻空子所以警惕吧敌人亡我之心不死只是换了个包装收起全文d,05月09日 17:06
5659,橡果子szl,渣浪是日浪吗本子开的一早上好几个日本人的热搜担心日本排放核废水后缺钱,05月19日 07:55
9088,库爱瀚瀚,40岁追星老阿姨你怕是个东西吧不然能生出你这样和一样的物种你是不是核废水喝多了生出你这样一个变异的废物辣鸡你爸不会是只猴子吧怪不得你都没有,05月03日 15:07
681,静心斋的666,不美了日本的核废水已经给地球大海涂鸦了,05月06日 16:23
4235,yozuru198607,刘宇把宠物狗叫做卡子哥艾回台独二鬼子快回去喝核废水,05月14日 01:19
258,身后一群猥琐狗,等日本排核废水你们继续吃莱模莱模,05月05日 13:42
4406,河南共青团,典型西方转移视线的小丑伎俩近期美国科学杂志英国每日邮报等相继报道了有关切尔诺贝利核电站内或发生核裂变的消息日本政府正式决定福岛核废水排海的事就这么不了了之了L河南共青团的微博视频,05月15日 17:16
628,Sun落日set,乃万给心爱的男孩一些宽容和理解希望一些公众人物在输出自己的观点前多读点书前有任豪处理核废水后有乃万女人要理解男人并且自强不得不说你圈出人才牛,05月06日 18:01
7925,宅在迦勒底的咕咕哒子,任豪没有人比R1SE更爱R1SE任太郎因为竞选日本首相和争喝核废水风头已经盖过了法制咖周震南一在热搜上出现就直冲第一加油任桑,05月02日 22:41
2054,你不知道蛋烘糕有多好吃,天生神丽在黑木崖养狗乌合麒麟nsdd乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 12:02
9323,華诚文学,日本鬼子倭人狗拿美大碗喝核废水这疯狂起连自己都害自作孽不可活,05月04日 22:59
7537,每日军视,中国不计前嫌伸出援手印度不领情还要伙同日本搞事情根据央视网报道中国驻斯里兰卡大使馆发布官方声明基于印度疫情恶化中国与印方保持联系眼下有800台制氧机已经抵达印度德里一周内还会有一万台支援随后大量印度网友在下方评论感谢中国但耐人寻味的是印度政府方面却没有任何反应印度香料航空CEO辛格表示未来还会有上万台制氧机从各方运来但只字不提中国的援助很显然人家根本没有领中国的这份情印度现阶段的疫情局面要知道眼下印度疫情已然失控多个地区医院病房病床供不应求医疗物资严重紧缺尤其是氧气资源在出现因缺氧致死的案例后印度病患和家属们纷纷开始不安频繁给政府施压要求莫迪出面解决这个危机迫于舆论压力莫迪在讲话中提到政府会尽力保证各地的氧气供应让大家不必过于惊慌可惜话说得漂亮就是看不到实际行动各个医院的氧气危机依然没有好转接着印度媒体发布了一则报道声称是援引官方消息表示中国不在印度寻求进口氧气的范围内消息一出网友们炸了锅虽然不知道消息是否属实但莫迪政府并不曾出面澄清专家分析在求助中国的事宜中莫迪明显是犹豫的印度网友留言痛斥政府这样下去难道是想看到单日新增病例突破50万吗曾有一个印度男子当众对议员埋怨医院方面承诺会在短期内获得充足的氧气资源但几天过去了大家依然没有等到医院为什么不早点承认自己办不到面对群众提出的问题印度议员并没有直接回复而是以威胁的形势告知对方不要再说下去称如果继续这样说会给对方一个巴掌印度政府忽略了中国好意过去印度作为美国的小弟国家曾做出不利于我国的举措但在疫情面前我国选择了不计前嫌并伸出援手我国外交部不止一次表态愿意对日本提供帮助但就是得不到印度的回复印度富豪莫迪不肯低头我们自己去莫迪政府的无动于衷让大批印度民众感到愤怒后来有一批企业权贵组织了氧气使命的活动他们表示既然政府不肯接受中国的帮助那他们自己出手项目负责人表示他们计划从中国采购500台制氧机后期或将再追加500台为了获得求助渠道项目人员在推特上发布动态希望网友能够为其提供渠道动态刚发布就得到了中国网友的热情回应当晚氧气使命计划负责人再次发文称已经获得数十条渠道线索感谢中国网友的帮助眼看印度民众亲自上阵寻求中方支援我国当然不愿再等下去了直接将800台制氧机送至德里对方无情但我国作为世界大国看着印度人民受难不能坐视不理印日计划联手对付中方就在我国送去物资支援后印度的一波操作着实让我国感到心寒不但不领情还要伙同日本搞事情日本首相菅义伟和莫迪进行通话交谈前者称对中国海域挑衅行为尤为关注然后两位领导人就5G抗疫等事宜达成合作意向日本政府多次公开谈及涉华议题外界分析菅义伟此举是试图转移国际对日本疫情福岛核废水的注意力眼看中国对印度伸出援手担心莫迪会心软不忘在背后添油加醋不得不说日本政府的心也够大了福岛核废水的决定已经引起全球的不满该国的疫情也是一团糟菅义伟居然还有心思关注中方面对日印搞事情的行为我国外交部不止一次提醒对方不要在涉华问题上误导大众对周边海域也不要有非分之想关于印度疫情中国的态度就是支持印度人民抗疫但如果日本和印度联手挑战底线我方不会纵容日本印度联手闹事不代表他们的关系真的到了牢靠的地步根据人民日报报道因印度疫情恶化日本政府已经将印度定义为疫情流行国家并加强了印度人入境管制力度原因是在日本境内出现了21例来自印度的变异病毒感染者机场检测出20例1例在国内出现可见在疫情面前印度和日本友谊显得不堪一击政治联手不过是想给我方施压达到他们各自的私欲中国在这场抗疫战中应该是干得最漂亮的国家按照印度现状他们如果能够得到我国的支援不但可以缓解氧气供应不足的问题对未来的抗疫也有积极作用莫迪愿意接受对于他个人的政治生涯也有好处一旦他在抗疫领域造福大众支持率肯定会有所提升如今就看他个人是否有这个悔悟了军事新闻收起全文d,05月01日 08:17
4051,和风徐叙,今天单位好友同事在她朋友圈发了读者标题党文章15亿人感染300万人死亡世界停摆一年他们却肆意狂欢的文章一读才知道说的就是陶渊明诗词描述的情景孟夏草木长绕屋树扶疏众鸟欣有托文章也批判了日本即将倾倒核废水的恶行石走令鱼2021,05月14日 12:45
5090,逃离繁华的城市,日本人心疼哥哥的方式日本鬼子核废水,05月17日 17:02
7433,我是字母D_丹,懂了不喜欢就要被开除国籍就是二鬼子就要喝核废水谁给我250,05月01日 10:47
2448,艾丽丝的仙镜,美国不如查一下自己美军研究基地往海洋里倒了多少有毒物质还有小日本倒了多少核废水答案不就摆在那儿嘛再查一下德特里克堡新冠病毒的溯源也会被解开了跟新浪看热点O网页链接,05月10日 15:57
3218,睡觉的偏旁,还是忍不住想骂jsc真的是喝核废水喝出精神分裂的军国主义孽畜我为曾经真情实感狂热安利巨人给朋友们诚挚道歉,05月12日 13:42
4,用户7582634678,发布了头条文章唐盈APP财富增长分享会王宗合机构通道被骗不能出金被骗日本政府正式决定福岛核废水排海O唐盈APP财富增长分享会王宗合机构通道被骗不能出金被骗,05月05日 23:45
7566,爱情丶呵呵哒,食管癌张春僵硬地又张开嘴仙子她她显灵赐我她卡博替尼xl184达可替尼片多泽润DacomitinibTablets布加替尼Briganix乐卫玛甲磺酸仑伐替尼胶囊Lenvatinib卡博替尼xl184多吉美甲苯磺酸索拉非尼片阿昔替尼片阿西替尼片axitinib英立达盐酸帕唑帕尼维权特盐,05月01日 05:11
9813,环球新视界,日本确定把核废水排入大海给中国造成巨量伤害赵立坚亮明态度首阅新闻20210410据环球时报报道日本已经决定将福岛第一核电站的核污水排入大海消息一出舆论瞬间炸锅他们认为日方的行为将遭致国际社会的强烈反对虽然福岛核事故已经过去了10年但是核污水处理问题却一直未得到解决早在去年日本政府就希望将核污水排入大海但是由于多方强烈反对该计划最终未能实施日媒分析称日本政府之所以决定将核污水排出是因为核电站内的储存核污水的储存罐容量即将达到上限据悉东京电力公司现在每天新增140吨处理水到明年9月将达到储存罐的上限137万吨那么问题来了日本有没有能力将这些具有放射性的废水进行无害化处理吗如果将核污水排入海洋不仅影响周围的渔民还会影响到全球鱼类的迁徙以及人类的健康中国离日本非常近将巨量核污水排出势必会对包括中国在内的邻国造成非常大的负面影响可以说这是一个国际性的问题事实上以目前的技术来看日本很难将核污水进行无害化处理早在2018年科学家就在处理后的污水中发现了包括碳14钴60和锶90等放射性元素它们不容易降解很容易被海洋生物吸收对人类也有潜在的毒性而且碳14还有可能损害人类DNA此前权威机构推算如果日本将核污水排入大海只需要三年的时间就会扩散至欧洲扩散至邻国的时间就更短了由此可见日本政府的这一决定是准备让全世界为其买单事实上自福岛核事故发生后周边的鱼类都检测出了放射性元素当时韩国已经停止进口相关海产品据此前的报道受污染的海域内的生物已经出现了不同程度的变异绿色和平组织高级核专家肖恩伯尼表示废水中的巨量碳14及其它放射性元素在千年内都是危险的而且会造成基因损害这是必须放弃将核污水排入海洋的原因事实上放射性元素可能导致相关的癌变从核事故周围的人群患癌比例就能看出来而核废水排入海洋后会彻底进入自然这些放射性元素会从海产品中循环到人类身上对于日本政府的决定中国外交部发言人赵立坚表示日本政府应当秉持对本国国民周边国家以及国际社会高度负责任的态度深入评估福岛核电站含氚废水处理方案可能带来的影响主动及时地以严格准确公开透明的方式披露信息在与周边国家充分协商的基础上慎重决策收起全文d,04月10日 20:49
9907,风铃空语,你来负责把福岛核废水和整个太平洋的海水搅匀地瓜_N号简单按网上查询到的数据做了个计算福岛核废水137万吨体积约合13立方公里太平洋海水估算70710万立方公里核废水按含1放射性物质计算混合均匀后太平洋中放射性物质增加131011作为参考香蕉中放射性钾的含量大约是25105,04月10日 19:27
1141,我家小号萌萌哒,damibeijing环保少女小公主呢鲁艺兵美国支持日本往海洋倒核污染废水原来他们早就做过了,05月07日 16:59
3631,阿姆斯特川,不是号称世界上最严谨的国家嘛不是排核废水就是骚操作,05月13日 16:54
6878,find-sth,想想日本将核废水排到太平洋,04月19日 23:58
4698,淘宝5三哥在印度,多吉美夏沂南就这Cobimetinib考比替尼罗氏原研土耳其版本黑色素瘤适用于BRAFV600E或V600K突变患者的不可切除或转移性黑色素瘤与vemurafenib佐博伏维莫非尼联合使用黑色素瘤在每个28天周期的前21天中60mg口服每天1次直至疾病进展或不可接受的毒性维莫非尼Vemurafenib在每28天周期的第128天960mg口服每天2次印度特瑞嗯祛秽丹对已经引气入体的修仙者用途不大因为只要你引气成功体内运转灵气会自动帮你排出体内堆积的毒素修复你的身体部分损伤但如果想改变基因缺陷还需要继续修炼到更高的境界日本核废水入海对中国有何影响收起全文d,05月16日 16:25
4125,批判性色魔,日本福岛县近海海域60级地震日本哎呀斯密马赛我们福岛储存核废水的储存罐在本次60级特大地震中发声罐体粉碎爆裂无奈之下只能提前实行核废水排海计划我们表示十分抱歉鞠躬,05月14日 10:18
3816,fujini的日常,没想到9年前的梦境就快会实现我的梦日本政府正式决定福岛核废水排海,05月13日 08:07
9537,派二23333,草泥马有事粉丝行为上升正主先不说是不是真粉丝就算是真的捏妈跟正主有你吗关系还不能澄清一下了一口一个二鬼子老子给你喂一吨核废水要吗哦不用毕竟我看你脑子里已经都是LAJI了下次你家粉丝出事老子第一个来骂,05月04日 15:52
5778,霍格沃茨华东大区招生办,蕨代霜蛟没错完全一样的道理啊理论上可以做到无害不等于实际操作就能做到无害将来核废水装不下去的时候肯定会排届时不应该相信日本政府的理论验证而是国际社会必须一起严加管控每一批确认没问题之后再排说到底监管才是实践效果的保证于秋雨核废水疫苗等同理,05月20日 16:01
7637,_迷路的小兔子,看热搜真的感受到了世界的参差知名塌房团居然还有这么多zqsg洗的看得让人怀疑是不是都在日本喝多了核废水真就是傻子太多骗子不够用了怪不得现在什么二代都喜欢进娱乐圈,05月02日 23:54
