,博主昵称,微博内容,发布时间
793,ROCKDOOM杜鹏BD1LAH,不能管啊要是中国政府管了美国政府就不干了它们丫会说中国干涉美国人权了毕竟这些孩子是美国人,2020年04月08日 23:48
5050,香港中通社,不是吧台灣當局的防疫天網竟被國際組織指控侵犯隱私據台媒報道去年暴發新冠肺炎疫情台灣當局使用電子圍籬避免居家檢疫者違法外出甚至在去年底進化為電子圍籬20天網國際特赦組織昨天7日公布2020年度人權報告對台灣部分指出疫情期間台灣當局建立大規模監控的數位系統已威脅民眾的隱私權報告指出自去年1月起台灣當局推出系列防疫措施其中有些已威脅到人民的隱私權台當局為了追蹤與追溯民眾的移動紀錄建立大規模監控的數位系統並連結當局的資料庫加以整合但台當局對於會如何利用此平台並未透露太多也未說明何時會停止蒐集民眾的資料對此有台灣網友回應表示命都快沒了談人權先管一下美國亞裔受迫害的事吧當他們指控大陸時台灣跟著起哄如今自己都被指控台湾关注新冠肺炎美国没资格居高临下同中国说话官方确认阿斯利康疫苗或致血栓东部战区回应麦凯恩号穿航台湾海峡收起全文d,04月08日 15:26
2862,泣泣再不见,101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位山西省人民政府太原检察晋法之声太原中院默克尔含泪恳求德国人遵守隔离规定成都新增3例本土确诊专家建议放开三胎央视评成都确诊女孩信息遭泄露实施代孕技术或可构成犯罪iOS142或导致电池续航变短网友初次约会点2万多火锅中国银行被罚5050万困在花呗里的年轻人杀猪盘我国在月球首次实现国旗独立展示香港反对派议员辞职全部生效2020最后1个月你好十二月微盘点国考行测蛋壳套牢的年轻人如何自救法考主观题股票今日看盘拜登特朗普省考美国大选冬天你好心脏支架从13万降至700元四六级成绩华为发布会十一月国考国考公告国考职位表平安2020第十四个五年规划初级会计成绩中级会计四六级护考苹果发布会教师资格证微信福奇白宫基金A股创业板新冠疫苗疫苗核酸检测口罩美国疫情新型冠状病毒美国大选收起全文d,2020年12月10日 23:30
7381,拜读世界,中国威胁论中国崛起论智者眼里是正常也是必然现象愚者眼里是表象也是超自然假象所以当奉行之事与所行之事不一致的时候有很大反差的时候说的话都是鬼话做的事都是亏心事包装成民主伪装成正义美名曰人权究竟是欺人还是自欺到底是害人还是害己想被尊重首先要学会去尊重想树立实质上的自信一定要从所作所为进行约束开始收起全文d,04月24日 22:36
2588,韩哲仙治疗肝病传承网,中国港澳台法国亚洲非洲美洲欧洲中东人权政治经贸社会生态科技与文化最新消息国际体育法新社经济健康名流特别专题视频再次收听栏目检索同步收听法广时事与新闻直播RFI法国国际广播电台繁中国法国港澳台视频法国法国COVID19赛诺菲明年六月投放新冠疫苗称无需特殊冷藏放冰箱即可,2020年11月16日 23:11
8288,重庆时间八点整,战争对抗博弈谈判都会挑对方的薄弱环节入手欧美认准的我们人权的软肋我们认为欧美是一群等着投食的饿鬼哪个看得准哪个就会赢一玶海岸美国的斗争方式已经和川总在位时完全不一样了现在是联合盟友孤立中国的手法中欧投资协议被暂停美国人正高兴着呢,05月21日 14:09
4940,安徽高院,皖法播报赵立坚说美方泼中国脏水是想转移视线谎言越多越是心虚不已近日美方称其在涉疆问题上的举措是有意义的今天外交部发言人赵立坚回应美方越是孜孜不倦地炮制涉华人权谎言越说明对自身人权状况心虚不已只能靠脏水泼脏水转移视线赵立坚历数美国涉人权问题五宗罪并表示美国人权遮羞布早已遮不住其作过的恶历史和现实都已记录下它侵犯人权的条条罪状L央视新闻的微博视频央视新闻收起全文d,04月07日 16:51
3708,小达尔文游学营,普适价值之人权指的是什么权中国人特别强调实践性但是西方文明比较擅长抽象思维是从概念到概念从抽象到抽象在抽象的概念背后其实很多东西是经不起推敲的中国有个成语叫名实相符特别重要如果你只有名没有实那就是说大话呀谁都可以说漂亮话对吧,02月23日 22:48
6703,桂哥猎手VIP777,赵立坚五问美政客谁是真正威胁霸气赵立坚五问美政客谁是真正威胁15日针对美政客近期宣扬中国威胁论外交部发言人赵立坚说我想问问美方究竟是谁军费世界第一海外军事基地最多是谁建国240多年历史上只有16年没有打过仗是谁频频派军舰军机到处耀武扬威是谁打着民主人权的幌子到处搞渗透破坏颜色革命和政权更迭又是谁到处拉帮结伙不择手段地打压别国转自L燃新闻的微博视频收起全文d,04月15日 23:32
1529,上帝之鹰_5zn,美国又将11家中国实体列入经济黑名单理由是在西域侵犯人权,2020年07月20日 23:51
3953,白东阳1982,中国代表多国在人权理事会指出澳大利亚严重侵犯人权问题O网页链接2佛山,03月13日 23:19
4555,后沙月光本尊,印度安全部队遭袭已致22人死亡印度是幸运的因为它的邻居是中国否则纳萨尔派武装打了这么多年早就可以定义为印度内战问题国际化安理会直接介入斡旋现在还是被认为是印度治安问题其实拿到安理会讨论也不算干涉一下阿三内政难道阿三装疯卖傻侵犯人权就能混过去,04月05日 01:31
6874,参考消息,赵立坚五问美政客是谁军费世界第一到处耀武扬威针对美政客近期宣扬中国威胁论外交部发言人赵立坚4月15日说事实一再证明中国始终是世界和平的建设者全球发展的贡献者国际秩序的维护者中国的发展是世界的机遇英语有句俗话叫拿着锤子的人看什么都像钉子美国企图永远维持世界霸权主导国际规则因此看谁都像挑战威胁都像钉子我想问问美方究竟是谁军费世界第一海外军事基地最多是谁建国240多年历史上只有16年没有打过仗是谁频频派军舰军机到处耀武扬威是谁打着民主人权的幌子到处搞渗透破坏颜色革命和政权更迭又是谁到处拉帮结伙不择手段地打压别国新华社收起全文d,04月15日 16:31
7235,治安君,BBC采访翻车妄图指责中国美学者却怒批美国干的好事15日BBC采访美国著名经济学家杰弗瑞萨克斯关于气候变化问题一开始主持人就以抹黑中国侵犯人权的预设来提问萨克斯听不下去了直言为啥不谈谈美国侵犯人权的行为呢并开始罗列美国在其他国家侵犯人权的具体行径这一发言遭没有素质的主持人屡次打断L海客新闻的秒拍视频收起全文d,04月16日 19:36
6004,自贡共青团,FBI前员工6年前就抖出美乱疆阴谋要让新疆成为下一个台湾近日美国FBI前翻译西贝尔埃德蒙兹2015年的一段涉疆采访视频曝光她在采访中明目张胆地说出了美国的阴谋新疆是中国能源的大动脉我们想要逐渐在中国内部打性别牌种族牌说新疆的少数民族没有自己的土地我们要帮助他们他们遭受压迫说中国在屠杀他们折磨他们虽然美国大打人权牌但真实情况是我们从来不在乎百姓对不起人不属于我们的利益范围除非人可以被利用可以用来达到我们的目的中国日报L人民网的微博视频收起全文d,04月12日 15:33
6390,闻未仲,核废水达到了标准没事儿无害新疆棉花没人权中国,04月13日 08:06
3908,东昨西渐-,宁愿美国伤及与中国的经济关系也希望进一步提升中国的人权状况是不是道貌岸然装多了自己都信了,03月09日 22:20
3724,rlirli,V光计划胡侃V光计划全世界的人权观都是从不受穷出发的中国八年帮助近一亿农村人摆脱贫困这个世界上还有比这更重要的人权议程吗西方一直对中国唱政治人权的高调而中国倾全社会之力专注于脱贫攻坚的实干这真是人类人权领域说与做前所未有的碰撞L胡锡进的微博视频收起全文d,02月25日 23:56
5329,牧童叶笛声,我们应该在联合国提出来严重危害世界人民人权雪球平安内含价值海洋是全世界人民的共同资产人类命运共同体不应该让日本单方面毁了人类的子孙后代这个议题中国必须在联合国的层面提出来给日本施压这样的做法必遭天谴,04月09日 18:11
5903,雪域冰龍_OTONA,秋山老雷茅野祯丞人权课上教授狂骂这一段历史然而真有在听课的学生一只手都数得过来反正不是好男人日本人还说侵华是从欧洲列强手里解放中国人民呢一点都不奇怪好吧在日本算是见识全了小日本不要脸的程度,04月12日 21:27
5392,江苏省高级人民法院,全文中国人权研究会揭露美侵略战争二战以来美国侵略战争对外干涉一览表中国人权研究会发表美国对外侵略战争造成严重人道主义灾难历数二战后美国发动的主要侵略战争据不完全统计从1945年第二次世界大战结束到2001年世界上153个地区发生了248次武装冲突其中美国发起的就有201场约占81美国的自私和虚伪也通过这些对外干涉行为表露无遗O中国人权研究会美国对外侵略战争造成严重人道主义灾难收起全文d,04月09日 15:42
3969,山西网,64国敦促停止因政治动机对中国无理指责12日在日内瓦举行的联合国人权理事会第46届会议上古巴代表64个国家作共同发言主张各方通过建设性对话与合作促进与保护人权坚决反对将人权问题政治化和双重标准作法共同发言赞赏中国政府坚持以人民为中心的理念推动中国人权事业取得成就强调新疆是中国不可分割的一部分敦促有关方面恪守联合国宪章宗旨和原则停止利用涉新疆问题干涉中国内政停止出于政治动机对中国进行无理指责停止任何借口人权问题遏制发展中国家发展的行径央视网快看L央视网快看的微博视频收起全文d,03月14日 23:10
584,流h氓z兔x,每日一善富强即国富民强是社会主义现代化国家经济建设的应然状态是中华民族梦寐以求的美好夙愿也是国家繁荣昌盛人民幸福安康的物质基础民主是人类社会的美好诉求我们追求的民主是人民民主其实质和核心是人民当家作主它是社会主义的生命也是创造人民美好幸福生活的政治保障文明是社会进步的重要标志也是社会主义现代化国家的重要特征它是社会主义现代化国家文化建设的应有状态是对面向现代化面向世界面向未来的民族的科学的大众的社会主义文化的概括是实现中华民族伟大复兴的重要支撑和谐是中国传统文化的基本理念集中体现了学有所教劳有所得病有所医老有所养住有所居的生动局面它是社会主义现代化国家在社会建设领域的价值诉求是经济社会和谐稳定持续健康发展的重要保证自由是指人的意志自由存在和发展的自由是人类社会的美好向往也是马克思主义追求的社会价值目标平等指的是公民在法律面前的一律平等其价值取向是不断实现实质平等它要求尊重和保障人权人人依法享有平等参与平等发展的权利公正即社会公平和正义它以人的解放人的自由平等权利的获得为前提是国家社会应然的根本价值理念法治是治国理政的基本方式依法治国是社会主义民主政治的基本要求它通过法制建设来维护和保障公民的根本利益是实现自由平等公平正义的制度保证爱国要求人们以振兴中华为己任促进民族团结维护祖国统一自觉报效祖国敬业要求公民忠于职守克己奉公服务人民服务社会充分体现了社会主义职业精神诚信即诚实守信强调诚实劳动信守承诺诚恳待人友善强调公民之间应互相尊重关心帮助和睦友好努力形成社会主义的新型人际关系收起全文d,2020年03月18日 23:58
4925,隆昌警方,赵立坚说美方泼中国脏水是想转移视线谎言越多越是心虚不已近日美方称其在涉疆问题上的举措是有意义的今天外交部发言人赵立坚回应美方越是孜孜不倦地炮制涉华人权谎言越说明对自身人权状况心虚不已只能靠脏水泼脏水转移视线赵立坚历数美国涉人权问题五宗罪并表示美国人权遮羞布早已遮不住其作过的恶历史和现实都已记录下它侵犯人权的条条罪状L央视新闻的微博视频2隆昌收起全文d,04月07日 17:07
3117,笑看人生风云静处世间百态,胡锡进必须把人权说清楚中国无法避免的将是来自美国和其意识形态盟友对中国围绕人权的反复冲击我们必须头脑清醒地投入这场战斗O网页链接,01月02日 23:15
6999,和顺安稳,O网页链接美国却有一个优势是中国永远无法超越的这就是美国的低人权优势跟前面这篇放在一起看,04月15日 11:26
5625,文斗2011,三稿酝酿和撰写的90年代至新世纪初期正是中国积极推动市场经济改革并申请复关入世与相关缔约国进行艰苦的多边谈判的年代其间虽有谈判顺利的时候但也时常产生摩擦1999年3月以美国为首的北约军队未经联合国安理会授权以保护人权为由强行介入科索沃战争对南联盟进行空袭并轰炸了中国驻南联盟大使馆中国在尝试融入世界体系时真切感受到了霸权的存在在混沌蝴蝶等作品中刘慈欣以愤懑之情表达了自己的切肤之痛收起全文d,04月10日 07:57
4324,方方与面面,法国由法国花滑选手被教练性侵引发的体育部调查显示法国体育界有421名教练有对选手的性侵和暴力行为法国学者不去监督自己国内的人权侵害法国驻华大使馆欧盟在中国,04月04日 12:57
7349,新时代奋进者杜明同志,老简宁老高刀尖舞者一个在南京屠城的战犯国家一个向大海排放核废水的反人类国家竟然向中国主张人权真是滑天下之大稽,04月21日 23:18
1652,冰雨醉蝶,美国那一套和现在搞中国的招数有啥不一样中国贸易强大了美国就向中国输出自由人权的观念来搞乱中国工厂让工人别安心工作跟老板要求涨工资提高待遇就像解放黑奴搞乱南方棉花生产一样的本质但出来混的总要还的现在黑命贵运动就是最好的报复,2020年08月09日 23:30
5185,用户7390236794,我在看看不见赵立坚说美方泼中国脏水是想转移视线赵立坚历数美国涉人权问题五宗罪跟新浪看热点O看不见赵立坚说美方泼中国脏水是想转移视线赵立坚历数美国涉人权问题五宗罪,04月08日 00:09
1210,虞轻云云,绝了我到现在还能看见跪舔他美的公众号说什么因为言论自由所以警察没有阻止路人拍摄视频大家关心一个黑人的死超过新冠十万人的死是因为新冠是天灾属于不可抗力这体现了他们对人权的关注与重视末了还要再踩中国人一脚说中国人应该多关心自己少管别人家的事大开眼界这种事都能洗地也是个人才收起全文d,2020年05月31日 23:33
2156,蠢萌的熊霸接待群众来访,这时欧盟在中国英国驻华使馆美国驻华大使馆加拿大大使馆官方微博德国驻华大使馆像死了一样不再谈论人权了,2020年10月08日 23:30
3993,ARang阿让让,伈弃泛味有些人认清事实就那麽难吗你确实有好的也有不好的呀别人也有好的也有不好的就要别人捧你上天说好话你才开心哦真是玻璃心jp颦儿涉及人权问题了这也就是在中国要是美国不赔得你倾家荡产,03月16日 23:09
4972,牙周痛迅射,社论结尾说中东内战恐怖袭击难民增加已经够乱的了给全球带来严重影响中国为了拆招压制人权的批评将中东作为中美对立之地不得不说是危险的尝试话说中东是谁给搅乱的是中国吗评论配图,04月08日 21:57
4127,尘某沙,午夜乱码有病SEKI马猴烧酒菜菜纸双标的教科书西西西西西_西西梦遗唐朝Mr仗剑膜导书士一方面说少数民族遭到迫害一方面自己带头不雇佣少数民族到底是谁在搞种族歧视所以说所谓人权不过是幌子打击中国纺织业才是真,03月25日 23:50
5095,張瑪麗兒,我的博士专业介绍大家好我是庆北大学的小籍学姐最近很多粉丝给我留言咨询我关于庆北大学学科和专业的事情我会慢慢查找资料陆续更新今天先来介绍一下我自己的专业吧我的专业是现代文学也可翻译成现代文化主要研究方向是小说对影视剧的改编以及电影与小说之间的关系等经过我在网上查询韩国目前只有五个学校有这个专业注意不是这个学科是这个专业只有5个学校开设划重点物以稀为贵物以稀为贵因为我本科时候读的是艺术学院主攻方向是纪录片研究生的时候读的新闻与传播学院专业是广播电视所以说这个博士专业真的是非常适合我啦目前我的博士指导教授带领我在做一些跨文化的研究像中韩文化中日文化等现在主要做的是世界人权方面的研究这个课题比较难我也是很心累上学期我们是做的电影与小说的研究那个课题就相对而言比较有趣我的教授是一名女性我们学科也只有我教授是这个专业她虽然在学业上对我要求非常严格但是在其他方面真的是超级暖心经常带我们吃好吃的平时也会时常打电话关心我们的近期生活状况我的宝藏教授再来介绍下我们学科的氛围手机坏了一筹莫展教授给一个备用机上课不太听的明白下课后韩国同学再给我讲一遍还主动说跟我成立学习小组论文找不到资料韩国同学找到后打印出来给我台湾师哥永远都在帮我帮我改论文给我讲专业出谋划策我还有个老爷爷同学他是其他学校的教授到庆北进修博士学位今天看到我戴个一次性口罩专门叫住我从他包里拿了个KF94口罩给我超级甜的一个学科超级真的是何其幸运身边全是善良的人我非常感激能够在这样的环境里学习让我每日都身心愉快温暖善良最后来介绍下就业方向吧毕竟我都读到博士了还是想进高校的目前这个专业回中国就业的话能够进的学院有三类文学院艺术学院新闻与传播学院文学院是因为我们这个专业有文学类的研究艺术学院是因为很多学校把现代文学与戏剧影视文学放在了一起新闻与传播学院是因为我们专业在做电影方面的研究当然如果没有意愿进高校的小伙伴也可以考虑进传媒公司或者是电视台报社等或者是国企做文秘也是可以的是不是一个万金油专业呀嘻嘻想了解关于我专业和学科的更多细节就滴滴私信我吧另外就是庆北大学第二学期的大学院硕士博士外国人申请开始了需要招生简章的可以私信我哦分享给你们欢迎大家来庆北大学变成我的校友2韩国国立庆北大学收起全文d,04月08日 11:16
1407,爱路者689,40余国在人权理事会作共同发言支持中国在涉疆问题上的立场O40余国在人权理事会作共同发言支持中国在涉疆问题上的立场,2020年07月03日 23:37
6621,三千三千溺水三千,都说日本人懂礼貌爱干净那也是针对他们国家自己人都说美国人那他妈是白人的人权他们也是买卖奴隶奴役黑人别说外国的月亮多圆只有中国人不歧视肤色不去高特殊人权只有中国在无私奉献建设其他国家我们不成为世界的中心那都对不起我们的华夏魂,04月14日 11:29
5704,泣泣再不见,高考太原市卫健委宫殿元主任请站出来承担起自己的责任还公平于百姓法律对太原市卫健委宫殿元滥用职权的做法是这样解释的医疗事故处理条例第6章罚则第54条第三项未将应当进行医疗事故技术鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的依法给予降职或者撤职的行政处分因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是法律赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利法律给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委宫殿元权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委宫殿元确实违法请别手软我的资料他们2方全有患者儿子李杰日期20184太原市小店区人民法院对我起诉太航医院已做出判决太原市太航医院在对李杰母亲的治疗中负有不可推卸的医疗责任这也侧面说明太原市卫健委宫殿元包庇太航医院的行为是违规的中国人权观察中国接受联合国人权审查中国人权比美国号五倍人权文明城市遇见最美城市46城喜提垃圾分类重点城市创建全国文明城市社会社会新闻社会百态社会主义核心价值观这就是中国军人关注民生民生民事社会创建文明城市文明创建安全文明出行创建全国文明城区太原市创建全国文明城市世界人权日国际人权日世界人权宣言自由民主中国人权老百姓人民群众美国的人权之下新冠肺炎疫情凸显美式人权危机中国人权研究会发文评美式人权中国人权研究会发文揭美式人权危机联合国人权理事会为了公平正义世界人权宣言收起全文d,04月11日 22:24
6248,妙笔202009,痛斥拜登政府一拜登上臺逞狂人妄把南海來攪混枉借人權揮大棒遏製中國隱狼心推行霸權亂扣帽窮兵黷武手長伸自身危淺視不見已始爲己掘墓墳,04月13日 17:23
2561,泣泣再不见,健身101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位太原检察太原政法太原中院CCTV1cctv2cctv3cctv4cctv5中国卫生人才网健康中国行动健康中国70年健康中国2030cctv6cctv7乡土cctv8cctv9健康中国国家卫健委cctv10探索发现cctv11卫健委中国卫生人才网cctv12中国政府常设总理留言板中国人民政府党员在身边共同社报道全国人民代表大会cctv13新闻联播健康发布共同关注健康直播间中国卫生部收起全文d,2020年11月13日 22:28
4444,路过的打壶酱油,人类减贫的中国实践白皮书将发布美国中国这是在侵犯人权强迫人民没有贫穷的自由,04月05日 16:15
5896,广西网络广播电视台GXNTV,我在中国当大使坚决抵制对中国侵犯人权的恶意指控尼泊尔与中国是邻居喜马拉雅山脉将两国紧密相连清澈的水流从喜马拉雅山上顺流而下一路流向尼泊尔和中国尼中历来睦邻友好O网页链接,04月12日 22:28
3514,许昌爱心群,汪文斌中美共同利益远大于分歧外交部发言人办公室消息在2月5日外交部例行记者会上彭博社记者提问美国总统拜登在讲话中称中国是美国最严峻的竞争对手美国将直面中国在经济人权和知识产权侵犯等诸多问题上对美发起的挑战但拜登同时表示美愿在符合美方利益时与中国开展合作中方对拜登总统上述表态有何回应汪文斌我们注意到有关报道和平发展合作共赢是当今时代潮流和各国共同心愿中国一直是世界和平的建设者全球发展的贡献者国际秩序的维护者中国的发展是世界和平力量的增长中方将积极发展同各国友好合作关系推动构建新型国际关系构建人类命运共同体中美作为两个大国在维护世界和平稳定促进全球发展繁荣方面拥有广泛共同利益肩负特殊重要责任与其他任何国家间关系一样中美之间难免存在分歧但两国共同利益远大于分歧中美合作可以办成很多有利于两国和世界的大事在新冠肺炎疫情气候变化等全球性挑战面前中美能够合作必须合作的领域不是减少了而是更多更广了中方致力于同美方发展不冲突不对抗相互尊重合作共赢的关系同时将继续坚定维护国家主权安全发展利益希望美方顺应两国民意和时代潮流客观理性看待中国和中美关系采取积极建设性的对华政策同中方相向而行聚焦合作管控分歧推动中美关系健康稳定向前发展同各国和国际社会携手推进世界和平与发展的崇高事业跟我看外交与发言人相约蓝厅人民视频L外交部发言人办公室的微博视频收起全文d,02月07日 22:43
332,懒喵儿-,口口声声标榜自己人权至上的几个西方发达国家的表现确实让人倒尽了胃口面对钻石公主号3711人的人道主义灾难英美两国是推卸责任不闻不问日本是应付舆论敷衍了事没有一个国家真正为邮轮上乘客的权益而努力只有中国是例外O原创钻石公主号是一面照妖镜,2020年02月21日 23:22
958,泣泣再不见,因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院对我指出的医疗责任无异议不知为何太原市卫健委在拖了1年7个月后竟然剥夺了我的医疗鉴定权它玩忽职守滥用职权人权被随意剥夺投诉渠道被堵死已无路可走某斌就直接找医生我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对蛀虫别手软我的资料他们2方全有患者儿子李杰日期20199如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位南方法治报中国日报网中国新闻社中国新闻网香港是中国的香港香港永远是中国的一部分香港香港首例新型肺炎我也支持香港警察香港是中国香港香港无限期暂停来往武汉航班高铁守护香港香港机场离港口已全部关闭香港美食香港旅行真实的香港香港新闻香港留学香港工作香港研究生香港保险香港局势撑香港警察护香港安宁香港资讯香港延期香港汉奸香港约拍一人食收起全文d,2020年05月04日 23:16
3455,不知为何忙,回复欢快de向阳花你是错误的超市说你偷东西为自证清白主动脱光让人检查这说明你自卑导致你丧失人格从此默认了超市对你人格有侵犯权外交方面外国政府是否真心关切中国人的人权死几亿中国人敌国都无所谓君不见没有一个外国政府抗议中国对汉人的计生通过对边疆问题的干涉可以获得其他方面的外交利益,02月01日 19:17
2551,原来是狒狒啊卍,百香果女孩人权在中国社会估计只有像百香果女孩案件发生的时候才最体现吧,2020年11月12日 22:43
6847,小王纸UranuS,Kagome你就自己打你自己脸吧什么叫前言不搭后语可真是身体力行的教给广大民众了中国供应商是你自己选的现在又说有人权问题了选的时候是故意的还是瞎了跳梁小丑一样刷存在感建议以后HeforShe会议也别参加了你不配毁灭吧,04月15日 17:47
7491,扎西德勒·天珠收藏,美国就是个笑话这就是为什么非洲在人权问题上支持中国反对西方美国驻华大使馆,05月03日 23:10
5437,随风漂泊的一叶孤舟,中国人权研究会今天发表题为美国对外侵略战争造成严重人道主义灾难的文章历数二战后美国发动的主要侵略战争用大量数据和事实揭露美国发动战争的恶果并指出这些战争造成的人道主义危机源于美国的霸权思维文章指出美国时常打着人道主义干涉的旗号对外动武据不完全统计从1945年第二次世界大战结束到2001年世界上153个地区发生了248次武装冲突其中美国发起的就有201场约占8120O网页链接收起全文d,04月09日 14:29
6236,红星视频,美国妄批中国抗疫措施外交部你始终叫不醒装睡的人11日美国国务卿布林肯接受采访称中方在新冠肺炎疫情初期有些事该做却未做比如没有第一时间允许国际专家来华没有及时分享信息没有真正做到公开透明4月13日外交部发言人赵立坚表示中国抗疫努力概括起来是4个词公开透明科学负责反观美方概括起来也是4个词甩锅推责污名化政治化你始终叫不醒装睡的人我想问问美方美国累计新冠肺炎确诊病例超过3000万死亡人数超过56万分别是中国的300倍和110多倍美国死亡病例人数已经超过在一战二战朝战越战中美军死亡人数总和美国疫情应对可以说是一塌糊涂惨痛失败相比而言中国抗击疫情取得了重大战略成果我不知道美国个别政客从哪里来的底气和颜面来标榜美式人权来批评中国的疫情应对L红星视频的微博视频收起全文d,04月13日 18:03
7926,薯襄门地,5月19日外交部发言人赵立坚主持例行记者会有记者提问美国会众议院议长佩洛西以所谓中国人权情况为由呼吁各国对北京2022年冬奥会进行外交抵制中方对此有何回应赵立坚表示美方个别人基于意识形态和政治偏见借所谓人权问题对中方污蔑抹黑企图干扰阻碍破坏北京冬奥会的筹办和举行中方表示强烈不满和坚决反对美方个别人的言论充斥着谎言和虚假信息是典型的美式闹剧注定不得人心也不会得逞O网页链接互联网农产品飞2许昌襄城县收起全文d,05月19日 19:36
2077,中国山东网,中国人权研究会在联合国人权理事会发声O中国人权研究会在联合国人权理事会发声,2020年10月02日 23:00
