,博主昵称,微博内容,发布时间
7384,晓華息智,真正世界中国顶级超强超神通监心算智谋已久奇特大奇案生活真正自身个人严重损伤害大奇案必须破案真相自然人法治人权尊严权益维护案件时长越久中国式法治理念信仰文化破案真相权益自有独特之处法治律法同步录音录像智法科责任制破案真相法治人权尊严权益2达州河水沟,04月25日 23:49
6657,龘楓起兮,沈阳为了帮反华势力张目这位独立思考的博主林奶粒生生制造了一个名词性别恐怖主义来污蔑中国居然在官媒界面新闻发表出来为反华势力故意制造的人权事件提供理由提供理论混淆事实为反华行为站台摇旗鼓号与其他反华分子遥向呼应原来只要爱国就是性别恐怖主义或者其他恐怖主义和它的主子抹黑别人一个口吻收起全文d,04月14日 09:02
7781,刚刚恰好碰见你,去年秋中国疫情期间免费给自己的人民打疫苗严厉打击趁机哄抬物价发国难财的行为美国疫情期间疯狂囤疫苗眼睛一闭爱谁谁爱死不死同时美方表示你们中国没有人权没有民主你们种族灭绝你们种族歧视,05月18日 19:18
4178,落月啼乌霜满天,无为李爷李爷人权公式在美欧政府和中国公知眼里第一是中国人其次是狗再次才是美国人,03月29日 23:51
558,是小仙女啊哈,豌豆公主病的日常啊真的是气炸了既然中国没人权你别回来呀你继续留在国外就好了啊谁求你回来了吗武汉整座城都封了他们有说什么吗有多少人一两个月都没出过房门你知道吗可我们是自愿隔离在家的为了抗击疫情为了不给国家拖后腿中国疫情好不容易有了起色可以出门了因为你们这些国外回来的人瞒报隐瞒行程吃退烧药又新增了多少病例又有多少人不能出房门我们说什么了吗祖国说什么了吗你却这不满意那不满意那就赶紧滚浪费我们国家的氧气收起全文d,2020年03月16日 23:59
1495,你好我是罗少,中国舆论反击的分水岭,2020年07月15日 23:32
2825,Z有梦有坚持Y,车到山前必有路0837马畈村民陈中华先生说侵犯老百姓的人权就是侵犯党的政权中国第一将军县政府执法为何全装白痴反而仍在继续掩盖和打压权力任性耍尽了流氓土匪作风受害人经历16年艰辛上访当地没有哪位真正的党员干部出面为民解难为党分忧,2020年12月07日 23:35
5656,爱国知青,美国仅在乌克兰一国就设立了16个生物实验室赵立坚对美抛出四连问为什么美国满世界建立实验室美国56年间发起201场武装冲突中国人权研究会揭露美侵略战争L爱国知青的微博视频,04月10日 06:08
5613,盼盼之俊郎,为什么西方人总拿中国人权说事,04月10日 08:43
4585,哦然后叻,美国收到联合国人权指控函big大胆这是人权国人类文明的灯塔怎么可能存在歧视黑人歧视亚裔歧视华裔美国人的事情造谣肯定是中国人在大洋彼岸歧视的嫁祸给人类警察美国,04月06日 21:58
6836,民勤县融媒体中心,赵立坚说美方以小人之心度君子之腹美国国家情报总监海恩斯14日表示中国对美构成的威胁无与伦比外交部发言人赵立坚回应拿着锤子的人看什么都像钉子美国企图永远维持世界霸权因此看谁都像挑战威胁这是典型的以小人之心度君子之腹赵立坚六连问质问美方究竟是谁军费世界第一海外军事基地最多是谁建国240多年历史上只有16年没有打过仗是谁频频派军舰军机到处耀武扬威是谁打着民主人权的幌子到处搞渗透破坏颜色革命和政权更迭又是谁到处拉帮结伙不择手段地打压别国总台记者申杨孔禄渊L央视军事的微博视频收起全文d,04月15日 18:15
2985,东京八十万萝莉教头喵帕斯,秦朴公知可只看到我兔的问题米国那可是它爹怎么敢说燃烧的呆子米国那点人口一天40万确诊放中国至少相当于一天160多万确诊吧想想都可怕国内那么多重视人权的公知文人现在都装做看不见,2020年12月20日 22:19
5001,小达尔文游学营,西方主流媒体集体噤声的背后这块美国属地正遭遇人权危机关岛现为美国的非合并建制属地位于西太平洋首府为阿加尼亚迪迪多则为人口最多的城市关岛面积为544平方公里人口超过16万根据美国宪法关岛人出生即为美国公民作为美国的海外属地关岛居民至今仍是拥有美国国籍的二等公民至今没有在美国大选中投票的权利他们的家园被美国视为亚太地区的军事前哨民用土地不断被侵占三分之一的领土已经被美国打造成了军事基地基地还在不断扩建这严重冲击当地旅游业威胁土著人经济生活很容易对人权问题感到兴奋的美国主流媒体对此却集体保持沉默如果这封信是写给中国而不是美国政府如果是写给新疆而不是关岛会发生什么华春莹补充说美国已经将3分之1的关岛土地转化为美军军事基地还要求更多美国应该停止对关岛的军事化保护当地居民的人权O西方主流媒体集体噤声的背后这块美国属地正遭遇人权危机收起全文d,04月08日 19:24
4654,啊柚子真是太好吃了,希望日本明白美国太远中国很近陈如是说常识错误日本自己都没有承认自己是独立自主的国家啊金陵集庆道琉球自治虾夷人权啥时候提上议程第二人造天堂哈哈哈黑色的泡饭不再遮遮掩掩了,04月06日 15:14
2336,泣泣再不见,阳泉101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧就是太原市卫健委太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位新京报山西检察晋法之声安徽工程大学安徽医科大学安徽农业大学安徽师范大学暨南大学北京外国语大学西南交通大学哈尔滨工程大学哈尔滨医科大学东华大学中国石油大学东北师范大学西北大学中国医科大学湖南大学首都医科大学北京交通大学上海中医药大学北京邮电大学华东理工大学中央音乐学院中国海洋大学西北农林科技大学中国矿业大学重庆大学中国地质大学北京化工大学北京工业大学大连理工大学大连校园大连医科大学大连大学华南师范大学福州大学大连海事大学安徽大学东北财经大学西南石油大学对外经济贸易大学湖南师范大学合肥工业大学上海外国语大学陕西师范大学北京林业大学北京中医药大学云南大学内蒙古大学电子科技大学外交学院苏州大学南京中医药大学东北林业大学南京医科大学首都师范大学重庆医科大学辽宁大学华南农业大学中央民族大学中国政法大学西南财经大学广州中医药大学天津中医药大学河海大学大连外国语大学安徽工业大学收起全文d,2020年10月24日 22:08
2595,金聊斋,我发表了头条文章因夸奖中国抗疫举措人权观察组织竟要求世卫组织高级成员辞职O因夸奖中国抗疫举措人权观察组织竟要求世卫组织高级成员辞职,2020年11月16日 21:50
2936,龙在天涯8333,据环球网12月15日报道目前香港反动分子黎智英已收押候审但某些唯恐香港不乱的西方政客仍不死心还想利用此人兴风作浪近日英国外交大臣拉布罔顾事实无端质疑香港国安法还为黎智英强行辩护对此15日中国驻英大使馆和外交部先后发声回击击碎英方所谓保护民主人权的假面具祸乱香港还想跑英国为黎智英强出头24小时内中方密集行动近日英国外交大臣拉布罔顾事实无端质疑香港国安法还为黎智英强行辩护O网页链接收起全文d,2020年12月16日 23:42
7947,GH用户,妖言惑众不干好事5月19日外交部发言人赵立坚主持例行记者会有记者提问美国会众议院议长佩洛西宣称以中国人权情况为理由呼吁各国对北京2022年冬奥会进行外交抵制中方对O网页链接,05月19日 18:19
4207,无穷的探索,西西福厮哈哈方狗xiongyongqiang应该再加上某些人对强制接种的前后嘴脸中国现在把接种当成重要任务来抓天了噜他们在强制接种是卖不出去了吧还有没有人权美国开始半强制接种就应该这样对公共卫生一定要强制不能有选择权查看图片西西福厮,03月31日 23:39
7626,X又怎样,近期一些西方国家和媒体精心编造的中国新疆故事甚嚣尘上给中国扣上侵犯人权强制劳动等一顶顶子虚乌有的帽子美国国会众议院外委会日前还以视频方式举行了题为针对新疆维吾尔族和其他少数民族的暴行的听证会所谓的幸存者和美学者等出席并且作证在这之后美英德澳等国又憋起了大招计划举行涉疆问题活动还将在线上举行的联合国活动上发表讲话提及所谓新疆人权问题并讨论如何提供支持对此O网页链接收起全文d,05月12日 22:50
4657,民智研究院,新冠疫情以来美国穷人的日子越来越不好过了就这样的美国还有脸指责中国的人权问题你永远想不到在美国当一名穷人会有多惨美国3月个人申请破产数量激增41O在美国当一名穷人会有多惨,04月06日 14:33
2273,上帝之鹰_5zn,澳大利亚议员阿贝茨在听证会上要求三名华人谴责兔子此事曝光后引起轩然大波反对党谴责阿贝茨煽动种族主义但阿贝茨于15日发表声明拒绝道歉理由是比起中国的人权问题这根本不算什么,2020年10月16日 22:46
121,紀晓岚和大人,allviews中国应该保障美国领事馆的人权领他们在武汉大街逛逛,2020年01月26日 23:54
5802,八月不羁的风,日本在海洋投毒祸及周边众多囯家干着祸害地球秧及人类的事日本的美爹咋眼瞎不见放屁呢哦没空专操心中国人权问题和新疆棉花去了,04月11日 12:46
4311,赵瞾说事,多名证人称弗洛伊德在案发现场已死亡提起美国的种族歧视我们更熟悉的是白人与黑人之间的纠葛马丁路德金的那句Ihaveadream曾振聋发聩于世界但实际上亚裔也就是亚洲人在美国也是频遭仇恨袭击原因恰是种族歧视2021年3月17日一名75岁的华裔妇女很正常地在美国旧金山市场购物一名白人男子突然就攻击她导致这位75岁的老人头部重创而在前一日也就是3月16日佐治亚州亚特兰大地区发生枪击事件6名亚裔女性在其中丧生美国人种族恶意就是这么没来由你根本不知道什么时候祸从天降这就是美国的人权而在美国的人权灯塔下流血的不再是黑人黑人已经可以昂起头颅了连拜登总统都得给他们下跪流血的是亚裔人种这其中包括中国人日本人泰国人韩国人等等都在遭受攻击种族歧视是美国最丑陋的主线而且贯穿整个美国历史到如今本来或许是小病但它现在已经是癌症v光计划收起全文d,04月04日 15:00
7868,燃新闻,贼喊捉贼佩洛西借人权之由抵制北京冬奥会外交部强势回击近日美国会众议院议长佩洛西以所谓中国人权情况为由呼吁各国对北京2022年冬奥会进行外交抵制对此外交部发言人赵立坚于5月19日在例行记者会上予以回应赵立坚表示美方个别人基于意识形态和政治偏见借所谓人权问题对中方污蔑抹黑企图干扰阻碍破坏北京冬奥会的筹办和举行中方表示强烈不满和坚决反对赵立坚指出种族主义是美国长达4个世纪的疮疤至今仍在流脓流血看看470多万遭种族灭绝的印第安原住民数以万计不能呼吸的弗洛伊德们深受反仇亚之苦的亚裔们不难看出一部美国发展史可谓印第安人血泪史黑人奴隶剥削史少数族裔受辱史L燃新闻的微博视频收起全文d,05月19日 22:15
1615,FM963,每经整点播每经19点回顾南京女大学生失联24天刑警已介入乌鲁木齐疫情形势正在出现积极变化1外交部敦促美方立即撤销涉疆错误决定据新华视点8月3日消息针对美国国务院财政部7月31日宣布对新疆生产建设兵团及2名官员实施制裁外交部发言人汪文斌3日说美方上述行径严重干涉中国,2020年08月03日 22:55
4336,吴穆依,丹错九横中国影视剧中的女性形象推崇的大多是牺牲利他主义的生育的注重人际关系爱情亲情的西方天赋人权神对人的赋权人信仰神的历史人超越了神才蜕变为人权中国是世俗化的实用主义历史是为政权背书的肉食者史男性通过稳定的代际传承成为历史载体女性成为男性的母亲才拥有权利,04月04日 11:29
2170,N缘930273974,环球时报评论德国驻联合国大使霍伊斯根6日代表39国在人权问题特别是新疆和香港问题上攻击中国但在同一社评美西方此时攻击中国人权要点脸吧O网页链接,2020年10月09日 22:56
3070,爱晒太阳的孙小美,家里有个小调皮叫小豌豆SonneSH_V中方这次开的条件太好欧洲方面的大Boss们施压必须过可以抢先美企占领中国市场份额无心简影平时人权问题嚷嚷个不停该香的时候还得香无非就是想在谈判时多要点利益罢了,2020年12月28日 23:27
3359,Tiger-Han,又一澳大利亚部长出来说话了与中国的贸易关系非常重要环球网报道记者侯佳欣在过去我们与中国有着非常良好的伙伴关系我们希望看到这种关系延续下去据美国消费者新闻与商业频道CNBC报道25日澳大利亚国库部长乔希弗赖登伯格接受采访时表示澳大利亚将继续维护国家利益但他希望看到中澳的紧张关系得到改善CNBC澳大利亚国库部长弗赖登伯格表示澳大利亚希望改善与中国的互利关系弗赖登伯格在采访中称中澳贸易关系是非常重要的在弗赖登伯格看来这是互惠互利的我们的资源有助于支撑中国的经济增长我们对此表示欢迎弗赖登伯格资料图与此同时弗赖登伯格还提到了中国市场对澳大利亚的重要性中国一直是澳大利亚非常重要的市场我们对中国的出口有助于提高澳大利亚国民收入这是增加收入和创造就业的重要来源不过弗赖登伯格同时提到澳大利亚对其安全外国投资和人权领域的国家利益有着清楚的认知我们将继续维护并捍卫澳大利亚的国家利益但这不应阻止地区重新建立良好关系在过去我们与中国有着非常良好的伙伴关系我们希望看到这种关系延续下去他补充道弗赖登伯格并非近期首位发出类似声音的澳大利亚高官据澳大利亚广播公司ABC1月24日报道新上任的澳大利亚贸易部长丹特汉23日在接受采访时表示他已致函中国高官希望为打破当下的僵局提供机会有外界猜测特汉致信中国高官可能试图修复与第一大贸易伙伴中国的关系但中国学者于镭24日接受环球时报记者采访时表示从最近一段时间的中澳关系发展来看澳方此举可能只是单方面出于经济利益考虑而不是从根本上改善两国关系出发中国对于发展中澳关系的立场是一贯的明确的中国外交部发言人赵立坚曾表示中方对于发展中澳关系的立场是一贯的明确的我们始终认为一个健康稳定的中澳关系符合两国和两国人民共同利益希望澳方多做有利于中澳互信与合作符合中澳全面战略伙伴关系精神的事为推动中澳关系重回正轨提供条件收起全文d,01月25日 20:30
1715,SpringNeedsYou,国情不同四个字足不足够能构成解释人权发展不一样的理由人权是否足以成为普世价值中国在何去何从的时代下能否找到自己的卢梭康德政治的出路在哪,2020年08月20日 23:54
3913,浙江在线,卢旺达厄瓜多尔等国在人权理事会发言支持中国O卢旺达厄瓜多尔等国在人权理事会发言支持中国,03月10日 23:59
2486,泣泣再不见,检察101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位太原检察太原政法太原中院安徽工程大学安徽医科大学安徽农业大学安徽师范大学暨南大学北京外国语大学西南交通大学哈尔滨工程大学哈尔滨医科大学东华大学中国石油大学东北师范大学西北大学中国医科大学湖南大学首都医科大学北京交通大学上海中医药大学北京邮电大学华东理工大学中央音乐学院中国海洋大学西北农林科技大学中国矿业大学重庆大学中国地质大学北京化工大学北京工业大学大连理工大学大连校园大连医科大学大连大学华南师范大学福州大学大连海事大学安徽大学东北财经大学西南石油大学对外经济贸易大学湖南师范大学合肥工业大学上海外国语大学陕西师范大学北京林业大学北京中医药大学云南大学内蒙古大学电子科技大学外交学院苏州大学南京中医药大学东北林业大学南京医科大学首都师范大学重庆医科大学辽宁大学华南农业大学中央民族大学中国政法大学西南财经大学广州中医药大学天津中医药大学河海大学大连外国语大学安徽工业大学收起全文d,2020年11月06日 22:00
1374,弱水三千wink,对于女性多点尊重吧法外狂徒张三君太阳能维修月亮可更换但是千万不要让星星变黯淡,2020年06月28日 23:00
5589,鸟儿在林98,在昨天也就是3021年的4月9日中国的人权研究会发表了美国从二战以来打着人权旗子为幌子在153个地区发动了248军事侵略导致了这些国家和地区的社会混乱人民生命财产受到了极大的伤害难民增加而且其中绝大部分地区的社会至今还在动荡不安人民无法正常的生存对的我们就要敢于大胆地把其恶劣行径揭露出来撕下他口口声声以人权要挟人家自己却肆无忌惮无视人的生命权生存权的遮羞布还原他的本来面目此篇文章发布后的作用还在于一个国家在世界的今天的所作所为大家是有目共睹的心里是有数的这也叫正在或准备作坏事的国家有所顾忌收起全文d,04月10日 10:21
7472,飞天大橘猫,宝树整别人的时候自由人权叫的震天响自己碰到点危险下手比谁都狠敦煌郡公阿里斯底波菱州蕉客疯了吧把自己家公民扔在印度不管珠簾大寨主土澳是世界上第一个不允许在印度公民回国的国家珠簾大寨主回复50KG的叶先生50KG的叶先生贵澳比中国还猛,05月01日 23:16
5450,6掌控者9,一切以发展为第一要务老去关心这个不对那个错了今天这个国家错了明天那个国家错了我认为没有必要同时别忘了本质是要人民过的好美国人有很多优点但如果把美国那套人权乱七八糟的东西学明白了好吗对于经济有利吗最大的追求应该是做中国自己的平台守住自己心中的一才能去挣更大的未来恶气出了对于国家有用行能得到利益可做如果在经济这个循环中没有起到好的作用的事情其实是不应该做的打打杀杀出口恶气到最后还是人民买单值与不值得分清2哈尔滨收起全文d,04月10日 23:08
2440,泣泣再不见,101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位太原检察太原政法太原中院境外组织策反河南一博士广州中山三院发生持刀伤人事件人口普查登记正式开始全国消防宣传月十一月张玉环获496万元国家赔偿iPhone12全线跌破发行价周震南风波后首露面孟晚舟案最新进展淘宝人气助力万圣节内卷是什么喀什新增137例无症状感染者新疆抗疫蚂蚁公布上市发行方案这就是中国态度打工人国考国考公告国考职位表平安2020雅思方方第十四个五年规划iOS14正式版十月你好初级会计成绩中级会计四六级护考苹果发布会教师资格证微信福奇白宫基金上证指数A股创业板新冠疫苗疫苗核酸检测口罩美国疫情美国大选新型冠状病毒COVID19领土争端华为mate40华为发布会山西收起全文d,2020年11月02日 22:30
1695,WS偏执狂,美国疫情持续暴增甩锅已是无济于事看看美国清醒的人是如何评价川普抗疫和中国抗疫中国的人权是让更多的人活下来而美国的人权则是让更多的人去见上帝中国的抗疫是全民皆兵集体行动而美国的抗疫则是甩锅污蔑全民欢腾L众生皆是俗人的微博视频,2020年08月15日 23:55
7992,大公報-大公網,外交部回应佩洛西呼吁抵制北京冬奥会美方个别人为啥害怕各国人士到中国来今天的外交部记者会上有记者问及美国会众议院议长佩洛西以所谓中国人权情况为由呼吁各国对北京2022年冬奥会进行外交抵制赵立坚对此表示美方个别人为什么担心各国人士参加北京冬奥会或者前往中国我想这是因为他们害怕甚至恐惧各国人士来到中国之后就会了解中国人权事业蓬勃发展的事实和真相就会无情戳破反华势力炮制的种种涉华谎言就会发现美方所谓借中国人权问题转移视线掩盖他们的历史和现实人权罪恶的意图就会看穿美国等个别西方国家借所谓人权问题遏制中国发展的用心这更加戳穿了美方所谓民主人权的虚伪面目央视新闻L央视新闻的微博视频收起全文d,05月19日 16:52
6426,金山小蘑菇,美国除了内战之外没有因为外部势力在本土进行过战争日本在二战中因为攻击美国外围而招致战败过程就不谈了基本上都有定论说到美国中国人一段时间以来有一种错误认识比较流行认为美国建国历史二三百年是一个历史文明浅薄的国家因此美国是可以轻视的错了别忘了美国人是从欧洲来的这些人为了设计一个更加公平的世界辩论了很长时间设计出了三权分立的制度并且得到很多国家的尊重和效仿罗马帝国等悠久的历史和哲学历史科学法制人权宗教理念得到尊重和弘扬不就是为了建造一个更加多元开放公平自由的世界吗尊重人的基本权利维护人的基本尊严难道不是我们社会追求的根本目标吗怎么就不能提这些呢收起全文d,04月13日 00:33
754,超幸运的宅,卖萌的零食工以人为本四个字重逾千金我很好08984我们国家很少强调人权二字但是每每在危难时期国家不曾放弃过任何一个老百姓可以活下来的机会透过这次疫情我们审视到自身的不足同时我们再一次为生在中国而庆幸中国会越来越好的,2020年04月04日 23:59
8190,无心简影,欧洲议会将在5月20日稍晚的时候就冻结中欧投资协定进行表决预料将获得通过议案指责中国制裁欧盟议会成员因此将冻结中欧全面投资协定的任何审议及讨论议案要求欧盟委员会应利用投资协定的机会就人权问题向中方施压议案同时呼吁欧盟加强与美国在对华上的合作同时强调与北京的协议不应把与台湾的任何贸易作为人质中国外交部发言人赵立坚早前表示中欧投资协定是一份平衡互利共赢的协定不是一方给予另一方的恩赐尽早批准符合中欧双方利益双方均应为此作出积极努力中方对长期以来恶意传播涉疆谎言和虚假信息严重损害中方主权和利益的欧盟有关机构和人员实施制裁是维护自身利益的需要也是对欧方搞制裁对抗作出的必要正当和正义回应到底是谁无理挑衅在先谁正当防卫在后孰是孰非一清二楚收起全文d,05月20日 12:12
4556,泣泣再不见,太原市卫健委宫殿元主任请站出来承担起自己的责任还公平于百姓法律对太原市卫健委宫殿元滥用职权的做法是这样解释的医疗事故处理条例第6章罚则第54条第三项未将应当进行医疗事故技术鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的依法给予降职或者撤职的行政处分因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是法律赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利法律给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委宫殿元权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委宫殿元确实违法请别手软我的资料他们2方全有患者儿子李杰日期20184太原市小店区人民法院对我起诉太航医院已做出判决太原市太航医院在对李杰母亲的治疗中负有不可推卸的医疗责任这也侧面说明太原市卫健委宫殿元包庇太航医院的行为是违规的给去世亲人烧纸是民俗还是迷信古代状元真的有水平吗你被哪些玩笑伤害过成年人的崩溃只有五分钟清明假如能和五年前通话一分钟愚人节开玩笑尺度过大需要负责吗你遇到过的好医生如何看待1300斤蔬菜卖15元你被哪些玩笑伤害过当众求婚算道德绑架吗那些得救了的瞬间一百万重读高三你愿意吗南大碎尸案事过25年还能追责吗平衡事业与家庭有多难幼升小家长有多拼你有哪些被骗的经历失去中国市场会对品牌造成多大影响如何看待抵制杨笠新疆棉花为什么重要很贵但绝对很值的东西新冠疫苗接种不良反应有哪些基金暴跌年轻人为什么躲不过被割不想秒回微信有错吗国考行测股票今日看盘拜登特朗普省考四六级成绩国考国考公告国考职位表初级会计成绩中级会计四六级护考教师资格证微信基金A股创业板新冠疫苗核酸检测口罩美国疫情疫情防控斗罗大陆收起全文d,04月05日 01:30
4888,青年湖南,赵立坚美方对自己积重难返的人权状况心虚不已只能靠将脏水泼向别人以转移视线赵立坚说美方泼中国脏水是想转移视线团团看世界新华网L青年湖南的微博视频,04月07日 17:37
3028,社團法人中華婦女聯合會,大家好我是何建華生活在台湾24年我是炎黄子孙龙的传人始终当一个堂堂正正的中国人我爱我的祖国生为中国人死为中国魂与台湾的缘分我漂洋过海来到这块土地一心想照顾嫁來此岸的同胞姐妹我一头砸向公益事业只为维护姐妹們合法权益争取我们应有的自由民主法治公益今天让我痛心的是这块标榜捍卫人权高举公理正义大旗的土地怎么会纵容檢調官员滥用职权给老百姓罗织莫须有的罪状强冠未审先判的罪名难道不在乎玷汙一直自豪的人权自由民主法治的社会这種惡行伤天害理喪尽天良请问公平何在正义何在人权又何在我是何建華欢迎关注陆配来开讲O网页链接收起全文d,2020年12月24日 23:17
4582,香港中通社,網絡熱圖56個民族大團結香港台湾祖国必须统一新疆小伙托记者给蓬佩奥带个话人类减贫的中国实践白皮书发布美国收到联合国人权指控函,04月06日 22:06
6285,未来可柒柒,范提亚苏联白白被骂了这么多年为了这些民主人权真就不值得缑城吴茂日本一家之言美国就透明透明地来了世卫到中国调研世卫说没问题了美国说不透明真它妈艹但,04月13日 15:43
4259,卖钉子-,我们只是侧重于安乐的死字说传统讲中国人的人权崇尚生命至上完全没有考虑其实安乐死的重点是安乐消除病者痛苦使得有尊严的安乐而死每个人有决定自己生命的权利为什么就不能合法的减少疾苦呢,04月03日 22:03
