,博主昵称,微博内容,发布时间
942,泣泣再不见,因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院对我指出的医疗责任无异议不知为何太原市卫健委在拖了1年7个月后竟然剥夺了我的医疗鉴定权它玩忽职守滥用职权人权被随意剥夺投诉渠道被堵死已无路可走某斌就直接找医生我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对蛀虫别手软我的资料他们2方全有患者儿子李杰日期20199如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位中国之声CCTV焦点访谈旺報小红书小红书精选小红书购物笔记山西文博会2019太原论坛能源革命看山西山西大学学生会水滴筹水滴筹医院扫楼筹款漏洞多山西大学城山西医科大学第一附属医院山西文旅健康中国2030健康小知识平安2019一路平安山西省儿童医院山西省人民医院山西省肿瘤医院太原煤气化职工医院ETCetc欠费超30日将上报个人征信西甲收起全文d,2020年05月03日 22:36
3609,法大政法大学法学考研司考,发布了头条文章2021年中国政法大学考研法学硕士真题卷二人权法专业卷2223年中国政法大学考研中国政法大学考研中国政法大学超话中国人民公安大学山东政法学院中央司法警官学院海南法学院东北大学北京警察学院南京工业大学国际关系学院河南财经政法大学西北政法大学广东财经大学中南财经政法大学河北经贸大学内蒙古科技大学延边大学西南交通大学太原工业学院河南科技学院山东工商学院华南农业大学华北科技学院华北电力大学山东财经大学长安大学长沙学院北京外国语大学兰州理工大学长春理工大学北京交通大学北京联合大学北京化工大学广西民族大学武汉科技大学天津师范大学首都经济贸易大学郑州大学天津工业大学对外经济贸易大学北京理工大学甘肃政法学院北京科技大学宁波大学吉首大学广西师范大学中国政法大学超话法律硕士考研法大考研西南政法大学华东政法大学中南财经政法大学河北大学北京师范大学珠海分校内蒙古科技大学天津科技大学中央民族大学内蒙古大学成都理工大学湖南师范大学树达学院湖南师范大学燕京理工学院北京物资学院中国政法大学考研调剂2122年中国政法大学考研中国政法大学考研中国政法大学超话中国人民公安大学山东政法学院中央司法警官学院海南法学院东北大学北京警察学院南京工业大学国际关系学院河南财经政法大学西北政法大学广东财经大学中南财经政法大学河北经贸大学内蒙古科技大学延边大学西南交通大学太原工业学院河南科技学院山东工商学院华南农业大学华北科技学院华北电力大学山东财经大学长安大学长沙学院北京外国语大学兰州理工大学长春理工大学北京交通大学北京联合大学北京化工大学广西民族大学武汉科技大学天津师范大学首都经济贸易大学郑州大学天津工业大学对外经济贸易大学北京理工大学甘肃政法学院北京科技大学宁波大学吉首大学广西师范大学中国政法大学超话法律硕士考研法大考研西南政法大学华东政法大学中南财经政法大学河北大学北京师范大学珠海分校内蒙古科技大学天津科技大学中央民族大学内蒙古大学成都理工大学湖南师范大学树达学院湖南师范大学燕京理工学院北京物资学院中国政法大学考研调剂冲刺三宝押题资料O2021年中国政法大学考研法学硕士真题卷二人权法专业卷收起全文d,02月15日 21:20
6368,月亮肆意,把日本换成中国试想一下世界舆论现在是如何什么人权生态不过是立场罢了,04月13日 09:26
1826,一路向西咯,西安身边事西安会展中心丈八东路与长安南路交叉口半夜还在修路打桩机打个不停西安市政如此赶工迎来的十四运我们西安市民也不欢迎投诉无门难怪外国老是抨击中国没人权确实是无风不起浪值得反思2西安会展中心地铁站,2020年09月06日 22:41
2376,Rove1013,性别问题在当下中国语境里不简单是平权的问题更多是人权,2020年10月28日 23:05
5373,我是郝思嘉,去银行要刷脸超市要刷脸公司上班要刷脸各种刷脸不想前些天取快递竟被强迫也要刷脸现在进入全民刷脸时代了吗我在想公民的个人信息安全谁来保障有谁同意授权给他们可以随意的釆集我们的人脸信息了吗如果没有十几亿中国公民的人权在哪里还有支付宝微信消费支付时为什么不需要我们本人密码确认店家就可以随意划走我们的资金公民的财产权又在哪里还有每天铺天盖地的手机广告电话是谁泄露出卖了我们的身份信息中国公民的隐私权在哪里我们的政府在哪里人人都说要爱国先有国才有家为什么不能说先有民才有国呢民众才是国家的根本呢没有千千万万的民众哪来的国家请以人民的利益至上国家的进步应从公民权开始收起全文d,04月09日 16:22
4503,WS偏执狂,万人游行纽约民众举行反歧视亚裔的游行集会活动我政府的脸皮就是这么厚自己的人权都成这样了还天天指责中国LWS偏执狂的微博视频,04月05日 12:12
3262,浅茶与猫,中国人权网中国工会普法,01月16日 22:23
5122,中国网观点中国,观点中国中俄新型大国关系超越与引领当前美西方打着民主自由人权等幌子抱守零和博弈的旧思维竭力以意识形态划线联盟和集团对抗等观念沉渣泛起在中俄睦邻友好条约签署20年后的今天面对日趋严峻复杂变幻的国际形势以史为鉴深刻理解与把握中俄新型大国关系的本质特征显得格外迫切与重要O中俄新型大国关系超越与引领收起全文d,04月08日 09:49
1483,用户7156643346,在美国人攻击中国人权面前我从不害怕因为事实胜于雄辩中国是世界最崇尚科学的国家每个公民在权力和义务面前都是平等的当外敌入侵时候全中国人会同仇敌忾当国内有疫情或灾难时候全中国人都会挂念那个地方不管过去乌鲁木齐还是四川汶川地震过去的新冠病毒现在的江西洪灾不管能不能帮上忙有此一颗赤子之心足也2乌鲁木齐收起全文d,2020年07月13日 23:58
2221,47cROo09u65,1997年4月15日联合国第七次否决反华人权提案在美国的操纵和支持下一些西方国家从1990年起以关心中国人权状况为名在联合国人权会议上7次提出反华议案中国团结广大发展中国家共同挫败了西方国家在人权问题上搞双重标准借人权问题干涉中国内政的企图南北朝,2020年10月13日 23:21
1540,净月检察,外交部回应美再将11家中企列入实体清单当地时间20日美商务部把所谓与新疆侵犯人权有关的11家中企列入被制裁实体清单对此外交部发言人汪文斌表示美方关心的根本不是人权问题而是企图打压中国企业破坏新疆稳定抹黑中国的治疆政策我们敦促美方撤销有关决定停止干涉中国内政中方将继续采取一切必要举措维护中国企业的合法权益L央视新闻的微博视频收起全文d,2020年07月21日 23:16
1906,泣泣再不见,阳光信用太原市要创建全国文明城市请先把太原市政府里的曱甴抓干净吧太原市卫健委阴间阳间都祸害活着与去世的全不放过这样举全市之力创文明城市是哄鬼呢老百姓会信你们你们捞政绩老百姓的事没人管少点标语口号公务员上街装样子捡烟头搞点实际的吧为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位sxrtv新闻中心山西都市110山西日报太原市欺骗创建文明城市弄虚作假为官不为官僚主义不作为包庇剥夺民主监督文明城市文明中国正能量和谐自由平等公正法治爱国敬业诚信友善袒护纵容践行社会主义核心价值观滥用公权力欺负人民群众滥用职权不作为渎职玩忽职守国家公信力破坏丧失文明城市创建人心民意民意调查犯罪政绩工程虚假文明创建宣传混日子鸡鸭性贿赂收起全文d,2020年09月15日 21:57
4985,Eric321小丫头-,这个推特上有三万多粉儿的老太太号称人权观察中国方面负责的估计是负责造谣中国的到她推上问问她您老来过中国没这么习惯造谣说谎脸皮儿都红了,04月08日 20:52
1059,sunnyw111,疫情告诉我1副业是很有必要的2中国人的团结是无可替代的3停课不停学更拉大了学生的差距4闲时更考验人的自律5健康是第一位的其次是金钱6戴口罩不是为了自己是为了别人7国企患难见真情8事实证明硬件不是国家人权保障的决定条件9以不变应万变编不下去了2日照收起全文d,2020年05月16日 23:11
4600,辽宁共青团,厉害了美国收到联合国人权指控函美国收到联合国人权指控函中国网L辽宁共青团的微博视频,04月06日 20:39
1316,和田网警巡查执法,外交部回应CGTN播出新疆反恐纪录片美方干涉中国内政图谋注定失败外交部发言人赵立坚表示涉疆问题不是人权民族宗教问题而是反暴反分裂问题新疆反恐纪录片以具体案例清楚事实说明了新疆开展反恐和去极端化工作的必要性展现了中方为此付出的巨大努力国际社会对中国政府的治疆政策普遍予以积极评价美方有关法案罔顾事实恶毒攻击中国政府治疆政策和新疆人权状况试图把新疆的反恐反分裂和去极端化举措污名化在反恐问题上赤裸裸地搞双重标准对此我们坚决反对美方利用涉疆问题干涉中国内政抹黑中国形象遏制中国发展的图谋注定失败L央视新闻的微博视频收起全文d,2020年06月19日 23:36
3776,飞鹰Leetion,中国的法学法院经常就是这样打着公平正义幌子招摇撞骗不尊重人格不尊重人权疫情怎么不爆发嘛,02月28日 22:40
5296,vsung24,这一长串被美国侵略干涉的国家中没有一个国家的人民因为美国送去的所谓民主自由而过上好日子的中国人权研究会揭露美侵略战争二战以来美国侵略战争对外干涉一览表,04月09日 19:28
5830,郑文明国关文化,中国人权研究会美国对外侵略战争造成严重人道主义灾难__凤凰网O中国人权研究会美国对外侵略战争造成严重人道主义灾难,04月11日 09:18
3320,千羽大人Tesia,法律呢监管呢人权呢道德呢一查到底一究到底吗阐奥歌章璎珞牡丹最右小锅脐儿代孕何时才能入刑干鱼太婆zt中国代孕村查看图片迷惑新闻大赏再补一个卖血从合法到不合法的原因侧面参考看本质评论配图,01月21日 22:52
3605,轰20问世我就改名字,女拳背景大的很呢理论上讲女拳也是人权的一部分所以说中国的女性权利事业肯定会受到外国的污名化那些流量大的女拳只不过是西方反华势力的代理人罢了,02月15日 23:47
5644,何天恩,一笔笔血账罄竹难书北美奴隶主反人类匪帮必须被铲灭昨日中国人权研究会发表了美国对外侵略战争造成严重人道主义灾难细数美国二战后发动的主要侵略战争以及造成平民伤亡等情况,04月10日 06:30
3621,没有不散的筵席_梦中调频,惜朝晚商当年美国也干过在海岸线喷洒病菌感染全城的事还在黑人身上注射梅毒笑颜笑语666这他娘的谁还敢信政府主导的疫苗就这样英国也好意思说中国人权问题故园湾里只如初见93我的天啊怪不得美国英国民众不相信疫苗反对疫苗原来英美政府是有伤害利用普通民族生命健康前科,02月16日 22:57
8200,北京晚报北晚新视觉网,优衣库被指使用新疆棉花遭美国拦截外交部回应赵立坚关于强迫劳动我们已经多次阐述中方的原则立场中国新疆没有所谓的强迫劳动只有自愿就业自主择业个别西方国家政客和反华势力散布的有关谎言纯粹是打着人权的幌子打压中国的特定企业和产业服务他们祸乱新疆遏制中国发展的险恶阴谋O优衣库被指使用新疆棉花遭美国拦截外交部回应收起全文d,05月20日 10:58
2861,Utahraptor,五眼联盟美国制度问题在失去获取抢劫全球利益的条件下注定要失败的多年的科技第一无非就是用军事力量操控全球经济打压别国科技崛起美国没有军事力量作为后盾早就是个二流国家了所以美国人热衷于武力军事恫吓发展军事力量干预他国崛起比自己国民人权发展更重要美国知道没有军事第一美国将万劫不复所以两害取其轻民众苦点新冠自生自灭也要搞军事施压别国这是美国体制顽疾的唯一出路美国人无论你是投到广岛的原子弹还是被打得灰头土脸的韩战或者是陷入沼泽地狱的越战在或者是劳民伤财的伊拉克战争泥潭我们中国人不怪你一路上有你做陪练治愈了我们早起的火力不足恐惧症治好了我们的妄自菲薄与自卑让我们懂得了什么叫意识形态与混合战争更加了解了美国作为伪民主灯塔的特殊历史地位与重要性谢谢灯塔国作为对比参照物屹立在西方百年给我们这些迷航的船只指明了发展道路让我们能够航行在真正民主人权的方向上感谢美国感激美国所做的一切美国灯塔的存在更加坚定了我们的决心要坚定不移的要走自己的社会主义发展路线向着光明的海岸线向前向前向前收起全文d,2020年12月10日 23:33
8001,崴69553933,据路透社报道5月18日美国众议院议长佩洛西在国会两党听证会上以中国侵犯人权为由呼吁美国对2022年北京冬奥会进行外交抵制还妄称如若全球领导人参加冬奥会将丧失他们的道德权威O网页链接,05月19日 16:25
2615,mdxlikeamad,淡梦就是爱吐槽美方惊讶于中国执行能力原本设想的切尔诺贝利时刻反而成了能力证明中方惊讶于美国政治挂帅的本领比中国还强从政治信仰及制度的角度让本国国民有一半投票者对如此多的死者毫不在意充分实现了高人权名义下的低人权优势双方都觉得对方比想象中厉害多了,2020年11月18日 22:08
1176,墨彩秋华,嗯排名是这样的中国人狗美国人柚子kdZZZ不能因为他不是中国人众所周知只有中国人才有人权因为有全世界的人来关心中国人其他国家没有人权,2020年05月28日 23:54
4592,香港中通社,港獨T恤居然跑到東莞做台藝人黃安讓你先花錢做再舉報憑這個就要你們跪香港童裝店Chickeeduck行政總裁周小龍表示東莞海關在數月前指其產品宣揚黑暴將其逾萬件貨物全數沒收對此台灣藝人黄安發文評論稱涉事者偷偷發包到東莞製作1萬件印有憑什麼要我們跪字樣的T恤以及其他周邊產品只不過剛出廠到了東莞海關就被攔下來了白搭他指這就是腦殘這種港獨T恤居然想到跑到東莞做不過實在也沒辦法香港跟美國一樣搞地產金融沒有製造業連一件T恤都做不出來這就是中國內地製造業鏈強大的優勢讓你先花錢做然後再舉報憑這個就要你們跪網友也留言稱又要反中又要到內地訂貨生產腦袋生銹中毒了守护香港台湾神评论一百多买包怀疑是假LV苏伊士运河再次停航美国收到联合国人权指控函收起全文d,04月06日 21:24
7575,李神爷293,A指控B侵犯A的人权B说A说的是谎言一群中国人质问老李他都说那是谎言了你咋还造谣冰雨醉蝶回复THDGRASH西风耿爽在新闻发布会上用事实辟谣西方媒体第二天根本不报道然后接着造谣而且很多记者就是美国CIA的间谍西方媒体早有人爆出来了现在李剑芒说打开肚子就不会有,05月09日 23:02
6787,小夏天www,战争黑洞美国制造的人权灾难天哪看完之后好窒息啊看完越来越觉得生在中国好幸福啊,04月15日 20:07
6434,YiHan诶哟,IOI我真的这张照片又要拿出来了我最恶心路人出口闭口都是糊这种糊拜托我们粉丝开个玩笑说说就算了你们路人倒是闭嘴吧糊是什么定位Somi在海外人气无论是音乐还是Ins都是稳稳的世正现在唱歌演戏综艺都并行人气慢慢回来了有情组合糊不代表人糊也一直在好好的活动着这期间也有很多综艺请夏在Solo路上创出一片天素慧演员也慢慢好转被提名百想女新也得过几个奖洁琼在中国也活动得好好的采妍虽然现在被公司冷藏但在那之前根本就没糊过演戏广告代言都有吧度延也一样在各方面都在好好活动最近也有新剧拍美娜不也就出演了各式各样的戏剧了吗娜荣空白几年之后现在不也在好好活动了吗延静在宇少也算发展不错了吧那么问题来了糊的定位是什么这种程度是叫糊啊可能是当时IOI太火了才会有给你糊的错觉啊每隔几个月都想骂一次这些不会说话的路人事实证明除了我们IOI还仅存的几个活粉才会真正关心IOI罢了还不看透这些路人吗出口闭口爷青回阵雨停了结果反面马上就各种暗戳戳酸然后一有反转就会说什么别溜了溜多了就烦了这种什么屁话我真是累了从2019年的新闻底下就看透这些路人真的太恶心了解散团就是没人权收起全文d,04月14日 23:42
3671,泣泣再不见,cao包书记草bao主任们看看新华社评论群众问题得不到妥善解决就会面对群众尖锐批评群众的呼声就是改进工作的方向用心用情用力破解百姓急难愁盼太原市卫健委宫殿元主任请站出来承担起自己的责任还公平于百姓法律对太原市卫健委宫殿元滥用职权的做法是这样解释的医疗事故处理条例第6章罚则第54条第三项未将应当进行医疗事故技术鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的依法给予降职或者撤职的行政处分对号入座吧疫情当前让这些目无法纪的人员去保护太原4百多万老百姓身体健康靠谱吗希望纪检出手还百姓一方安宁为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委宫殿元权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委宫殿元确实违法请别手软我的资料他们2方全有患者儿子李杰日期20184山西卫视山西广播电视台山西晚报美国得州进入重大灾难状态2021考研查分时间表茶颜悦色道歉重伤的戍边英雄曾为受伤战友落泪烈士肖思远母亲发声4名解放军官兵在中印边境冲突中牺牲自己的灵气消失了有谁在乎过唐仁4种劝酒出事要负法律责任99岁叶嘉莹先生一生只做一件事感动中国2020给张桂梅的颁奖词父母能花孩子的压岁钱吗久坐真的可能导致猝死另一半向你借钱怎么办谈恋爱要在朋友圈公开吗催婚到底在催什么你意想不到的拜年方式社保今年有新调整以前的小品有多经典新年快乐你支持自由买卖生命时间吗不想秒回微信有错吗国考行测股票今日看盘拜登特朗普省考四六级成绩国考国考公告国考职位表初级会计成绩中级会计四六级护考教师资格证微信基金A股创业板新冠疫苗核酸检测口罩美国疫情疫情防控太原爆料收起全文d,02月21日 23:30
662,度度杜生,美媒就是政客甩锅工具将国内焦点转移到外交就像最近有美媒专访中国驻美大使一样主持要在埋怨中国疫情不及时通报美国而且还怀疑新疆扶贫是在破坏人权这些主流美媒为何不敢深入医院去报道让民众真实了解现在美国医院医疗状况呢,2020年03月25日 23:53
6950,张诚宇0920,噢该死这说的是美国美脱口秀演员抖包袱式讽刺美国中国让50万国民死于新冠病毒占了全球新冠死亡人数的20啊抱歉这说的是美国当地时间4月13日美国脱口秀演员李坎普在RT今夜编辑节目中上演了颇为讽刺的一幕他先是各种抖包袱借新冠疫情种族和人权问题等狂批中国随后突然发现自己看错剧本啊抱歉这说的是美国L环视频的微博视频2烟台收起全文d,04月15日 13:54
853,用户孺9252922393,在华外籍教授撰文认为中国持续增加对新疆教育投入中国有一个说法教育是一个国家发展水平和发展潜力的重要标志2019年10月60多个国家在第74届联大上踊跃发言赞扬中国在新疆取得的巨大人权进步O网页链接,2020年04月20日 23:40
4926,宁河检察,赵立坚说美方泼中国脏水是想转移视线谎言越多越是心虚不已近日美方称其在涉疆问题上的举措是有意义的今天外交部发言人赵立坚回应美方越是孜孜不倦地炮制涉华人权谎言越说明对自身人权状况心虚不已只能靠脏水泼脏水转移视线赵立坚历数美国涉人权问题五宗罪并表示美国人权遮羞布早已遮不住其作过的恶历史和现实都已记录下它侵犯人权的条条罪状L央视新闻的微博视频收起全文d,04月07日 17:06
6142,困了就不睡觉,书评中国人权建设70年长风破浪会有时直挂云帆济沧海O网页链接,04月12日 04:02
3523,FionChann,听了部分讨论政治性制度层面的ch发现一个问题是许多国内较有所谓民主人权意识的对整个资本主义构建有通识性了解的非粉红年轻人都对秦朝为整个中国的制度与文化的建立怀有强硬的否定态度甚至抬高战国时期的贵族统治来否认秦王朝整个政治建设的历史正向意义立足于既有的价值观对历史构建的评论这实在是一个史观重灾区很难不联想到钱宾四先生所说的高知的非国民当然了大部分拥有这样的智识的青年似乎也不太有意愿认领这个国民但避免某一种自大回溯式的历史评论是实在有必要的讲民族制度你们拿秦王朝当反例子也太欺负人了收起全文d,02月08日 23:39
4374,儒家公羊学,鲁迅的一些观点是有失偏颇和经不起推敲的按照他的说法中国几千年的仁义道德都是吃人的中国女权活动家由此进一步得出结论是专门吃女人的而欧美社会提倡的丛林法则弱肉强食社会达尔文主义才是爱人的才是人权这显然是颠倒了黑白,04月04日 05:58
4325,周威為為,该买车险了老规矩联系吴天芬保险员这次应该不会再跑中国人寿保险公司转疾病预防控制中心对面车险服务站点了吧大家有什么保险理赔方面要说的政策和违法认定我知道拐到保险外所有经济诈骗都是侵犯人权的话话公子由在你固定关系嘴皮子夸,04月04日 12:48
4990,爱猫的喵咪,的确中国是有人权问题就是都2021年了洋大人还在中国耀武扬威还把自己当作殖民者来欺压中国人呸,04月08日 20:25
2684,受受_MUFC,原来公司的老外每天下班准点打卡老板屁都不放一个中国员工谁早走一点他话可多了草泥马呢小桥流水陈玉中国企业不尊守法律和人权,2020年11月25日 23:22
7096,改革思想者-不服输不服老,讨论气候就讨论气候吧为什么要以美国批评中国人权为前提呢我也想不通难道英国要同别的国家做生意还要以维护别国人民的福利为前提吗如果资本主义这么好那么国内的抗议是怎么回事生生把两件事情搞成一件事也是奇怪了西方的想法果然不能理解BBC又尴尬想让嘉宾骂中国对方却一直批美国主持人几次打断未遂OBBC又尴尬想让嘉宾骂中国对方却一直批美国主持人几次打断未遂收起全文d,04月16日 23:51
4807,三秦青年,赵立坚美国的人权遮羞布早已遮不住其作过的恶赵立坚说美方泼中国脏水是想转移视线央视L广东共青团的微博视频,04月07日 20:03
7746,得飘得飘得意嘚飘,直接空袭巴勒斯坦难民营一点人性都没了平常向中国痛心疾呼人权的家伙这时候怎么集体哑巴了浪国小画手不是很热衷于社会国际事件和道德绑架别的画手么现在怎么不以笔为武器批判以色列了呢,05月17日 08:27
697,看看你说的啥,中国已做好全面应对的准备美国要好好治治自己的人权病,2020年03月28日 23:40
120,披着红头巾,唐建萍冤上加冤茂名潘美坤维权正义坚定捍卫者司法公正在中国还有一段路要走以鹰潭市原市委书记叶春原公安局长周天保流氓候和平为首的黑恶势力滥用公权力公然对抗国家法律践踏人权和宪法的尊严以莫须有罪名侵犯人权一手制造冤假错案连文书都没有给我竟非法关押我二年公然剥,2020年01月25日 23:34
1595,用户gkfneqt2bp,一个国家政府对待自己的纳税人都这么狠无人权别的国家会相信中国政府这么简单的常识,2020年08月01日 23:08
2947,青羊共青团,青羊青年之声是谁在坚持神化美国美国控制疫情比中国容易美国防疫尊重人权自由美国动用直升机送新冠患者去最好的医院疫情暴发以来崇美言论屡见不鲜然而人们看到的真相是美国新冠肺炎超1665万例有美国居民去做检测被以不符合条件拒绝美媒近日仍称美国正处于新冠地狱中L央视新闻的微博视频收起全文d,2020年12月17日 22:33
4351,mj微风,台湾前驻外代表介文汲西方的人权糟透了美国所谓民族整合是大骗局根本没资格对中国说三道四Lmj微风的微博视频,04月04日 09:44
2298,区块温度,日本傻事亚洲最歧视中国人的就是日本查看图片Lee77与饺子日本学校告诉学生不要歧视中国人Corrinate文明之国悦2000当代日本人还是有人道主义精神的孔张瑜某种程度上差距至少50年日尼禾尔iniher残念人权这种东西我们国家没有北国佳人李春姬人道,2020年10月20日 22:59
5686,梦将成真2021,中国政府网紫光阁请看这个一心只想煽动仇恨的极端穆黑疯子不顾宗教经典的语境意义断章取义歪曲教义难道它不是反人类人性人权的反动分子吗O网页链接,04月10日 00:07
6454,衡阳晚报,日本番茄酱大王停止进口新疆番茄继新疆棉花后新疆番茄又被他们盯上了早在特朗普执政时期美国政府就曾借着凭空捏造的强制劳动为借口禁止进口所有来自中国新疆地区的棉花和番茄产品前不久曾有一些外国服装品牌跟风抵制新疆棉花而如今又有外国食品企业开始抵制新疆番茄了据日媒日经亚洲NikkeiAsia4月14日报道日本的主要番茄酱生产商可果美Kagome已停止从新疆进口番茄朝日新闻援引该公司宣传部门的话称它们认为目前对新疆人权问题的担忧正不断提升同时还考虑到了品质采购稳定性成本等方面的因素日媒的报道还声称因所谓侵犯维吾尔穆斯林权益的指控越来越多的西方品牌加入到了停止从新疆采购原料的阵营而此前诸如HM耐克等服装发声明抵制新疆棉花后它们在中国遭到广泛声讨和抵制观察者网收起全文d,04月14日 22:27
1045,用户7404283942,西方政客眼里只有利益他们根本不管人民的死活美国疫情那么严重特朗普政府不领导美国人民抗击疫情而是隐瞒真相打压说真话者总想通过造谣污蔑攻击中国转移视线推卸责任为了选票连任他根本不管人民的死活这样的国家还天天标榜人权自由实在太恐怖太可怕了美国欠全世界一个道歉,2020年05月15日 23:32
3637,火眼金睛之DuXing,疫情美国佬是当今科技最发达的国家可是新冠病毒肺炎至今以有五十万人死于非命可见他们的人权高于主权纯粹是扯谎溜白这么一个国家不知哪来那么多的高精尖科技成果供养的费用他们对自己的公民染病都熟视无睹哪来的钱造航空母舰等大杀器所以中国当初买他国债纯粹是愚蠢2彭州市收起全文d,02月17日 20:22
2158,泣泣再不见,太原市要创建全国文明城市请先把太原市卫健委的曱甴抓干净吧这样举全市之力创文明城市是哄鬼呢老百姓会信你们你们捞政绩老百姓的事没人管少点标语口号公务员上街装样子捡烟头搞点实际的吧为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位黄河新闻生活晨报880山西交通广播山西日报山西吉林两省政府负责人被约谈今日寒露假期最后一天王一博摔车官方仲裁男子10000米世界纪录告破重庆新闻川美特朗普发推称别怕新冠吉尔吉斯斯坦政局突变大闸蟹法网2020这很中国我和国旗合个影新中国成立71周年我和我的祖国2020北京车展亚美尼亚与阿塞拜疆爆发军事冲突社保第六险要来了十一出游好去处雅思考研预报名方方第十四个五年规划iOS14正式版中秋月亮十月你好初级会计成绩中级会计四六级计算机二级护考苹果发布会草莓音乐节教师资格证央视中秋晚会拒绝餐饮浪费月饼中秋节国庆节微信福奇白宫基金上证指数A股创业板新冠疫苗疫苗核酸检测口罩美国疫情美国大选新型冠状病毒COVID19领土争端太原收起全文d,2020年10月08日 23:30
