,博主昵称,微博内容,发布时间
320,早睡早起的土豆,从落后于印度到全方位超越天天天蓝的126回复两条渝还有脊髓灰质炎两条渝还有血吸虫李子暘Lee类似认认真真治理国家的伟大事业新中国做了很多西四逗汁这才是真正的进步比那些空谈自由民主人权的意义大太多了西西福厮新中国成立之后完成的壮举太多了灭蝗只是其中之一,2020年02月20日 22:06
6838,燃新闻,赵立坚五问美政客谁是真正威胁霸气赵立坚五问美政客谁是真正威胁15日针对美政客近期宣扬中国威胁论外交部发言人赵立坚说我想问问美方究竟是谁军费世界第一海外军事基地最多是谁建国240多年历史上只有16年没有打过仗是谁频频派军舰军机到处耀武扬威是谁打着民主人权的幌子到处搞渗透破坏颜色革命和政权更迭又是谁到处拉帮结伙不择手段地打压别国L燃新闻的微博视频收起全文d,04月15日 18:11
6998,静聼潇雨,这有点儿打擦边球的感觉吸引眼球做到了指桑骂槐做到了如果能够把中国那些人权问题监狱人数种族数据一起报道出来做对比就更能显示我大国风范了小美就是故意恶心人的每日纪录片推荐反手就是一个赞,04月15日 11:28
183,苏芹0o,如果如果我们去攻打外国的军队等等的话假设因为西方是一个自由独立民主啊没有民主就不要独立宣布人权啊自主性的这么一个思想的话然后他们从小就不会去过多的要求孩子怎样但他们也从来不溺爱孩子这些都是我们要想想如何去攻克他们的弱点的一个东西中国人重感情于是在一些大事上他这是一个能够被攻击的一个有缺憾的地方然后如果没有这份感情在红军长征和所有的东西居民团结一家亲的时候也不可能去打打败外国比如说我们双方对战中国它是拧成一股绳那么它只有一根绳子而外国人每个人都是一个独立的绳子这样你要切断一根的时候你是很难把他们全军覆没的因为他们每个都是相互独立的不是绑在一起的也就是你切断了一根还有千千万万根而这边的话就只要切断一根就全部完蛋了哦这是我关于中国的一些传统文化的一些思考在跟一个外国人聊天的时候突然间思考到的收起全文d,2020年02月04日 23:11
6953,fredliu197625532,关于中国在国际上的话语权弱势的现状不是朝夕之间就能改变的困难有但办法要比困难多一个是要以国家队为代表的比如外交部新华社等等通过一些具体的事例为抓手进行国际舆论宣传特别是要借助联合国组织的各种平台去宣扬就那新疆棉花以及日本核废水来说我们可以到联合国人权委员会到联合国环境署去宣扬去声讨去辩论另一个就是要培养国际上发声管道以及新媒体平台就拿台湾来说像以黄智贤野礼等统派人士和自媒体我们要通过各种办法来资助她们她们能很好的活着就是对我们在国际上发声的最大最有力的支持通过新媒体跺内打赏等方式予以支持这笔费用可以走党宣或者从党费中特支一部分用作外宣之用收起全文d,04月15日 13:51
1233,广州新闻电台FM962,人民锐评呼吁外国制裁香港乱港分子奴相毕露香港全国人大做出香港国安立法决定国人振奋香港各界支持乱港分子成惊弓之鸟只能做困兽之斗毫无底线毫无廉耻港独分子黄之锋等人竟然呼吁外国制裁香港宣扬国际揽炒洋主子扬言取消香港特殊待遇宵小之徒喜极而泣真以为机会来了这副活脱脱汉奸嘴脸真是可恶可憎可笑修例风波以来从与外国驻港人员密会到赴美国做所谓人权听证为美国出台祸乱香港的所谓香港人权与民主法案当马前卒再到公开宣誓为美国而战里通外国煽动分裂还敢天天在公开场合叫嚣卖国卖港寻遍全世界难见这样的奇葩他们多次乞求西方制裁中国这次又呼吁制裁生于斯长于斯的香港将750万市民前途和生计当作给洋主子的献祭其心可诛真心为香港好绝不会引狼入室以香港为家怎会搞玉石同焚近来不少被他们煽惑曾参与港独暴恐活动的香港青年幡然醒悟制裁香港就是制裁我们自己他们嘴上说要炒却不能有难同当一旦让乱港分子得逞制裁香港拖累经济祸及民生恶果将由每一个香港人承担对于乱港分子的狼子野心香港市民务必擦亮双眼要让他们当上过街老鼠算算制裁香港的得失账乱港分子真是押错了宝美国扬言实施制裁但他们未必不清楚制裁是一把伤敌一千自损八百的双刃剑如果取消香港的独立关税地位首当其冲便会对美国在港的1300多家企业造成打击长期以来美国对港的大额贸易顺差也将难以为继如果取消香港居民赴美签证便利中方必然坚决回击产生让美国受损的连锁反应美国并不具有制裁香港的关键牌特区政府已备足了应对制裁的弹药背后更有国家坚强支持这个最大底气这几天面对美方恐吓香港市场平稳运行正是香港繁荣发展信心依旧的生动注脚奉劝乱港分子洋主子干预制裁不灵第一个抛弃的就是你们这些废棋等待你们的将是法律的严惩来源人民日报客户端收起全文d,2020年06月04日 23:44
968,暖暖的美七,没想到住在珠海最高档的小区小区均价在5万一平居然有一天被绿景和中海两大地产公司暗中操作在现有的小区中央花园内暗地操作挖排洪区并且完全不跟业主打招呼和征求业主的意见就私自在小区内种树开路破坏小区风水影响居住环境实在是天理不容无德我很怀疑这是现实中的中国吗这个新,2020年05月05日 23:13
248,惊鸿一瞥南柯一梦呸,长江日报评风月同天与武汉加油如果是一个同胞说出岂曰无衣与子同袍你是不是要感动哭不怪人家说的不如武汉加油了吧在想办法买口罩时我最先看到是日本代购发的照片店里贴着中国加油我看到新闻说日本小学校长发了一封致家长信呼吁家长培养孩子正确的人权意识人给你寄防疫用品你一边用着一边抨击人家说诗词不如说武汉加油我从未去过日本无意为谁洗白我只是想我们为什么要一边接受好意一边吃着救济粮一边抨击人家给你盛饭的盘子不合你心意风月同天他们说我们都在一轮明月下这不是武汉一个城市的危机也不是一个国家的危难是全人类的危急时刻不是诗词高于武汉加油更不是诗词不如武汉加油是这风这月你都不配收起全文d,2020年02月12日 23:34
1485,勇者无敌A捍卫国法,请求中央纪检监察委彻查基层腐败不作为乱作为维护法律尊严正义坚定捍卫者司法公正在中国还有一段路要走以鹰潭市原市委书记叶春原公安局长周天保流氓候和平为首的黑恶势力滥用公权力公然对抗国家法律践踏人权和宪法的尊严以莫须有罪名侵犯人权一手制造冤假错案阳光天涯728,2020年07月13日 23:21
1337,四川网络广播电视台,倒打一耙蓬佩奥批联合国人权理事会决议伪善这次连西方媒体都看不下去了美国国务卿蓬佩奥20日发表声明抨击联合国人权理事会针对美国种族问题通过的决议案是伪善还称该机构应该关注中国等国的系统性种族问题蓬佩奥这种颠倒黑白倒打一耙的行为连西方媒体都看不下去了O网页链接收起全文d,2020年06月22日 23:36
1954,无心简影,蓬佩奥又来了他写文章要求梵蒂冈教廷向中国提倡宗教自由还拿出乱港分子黎智英和李铭柱做例子说他们都是是香港最突出的人权倡议者也是天主教徒现在他俩因为基本权利被打压他说他相信教廷有独特的能力及责任关注全球违反人权的情况美国的恋童癖神父们先查一查收起全文d,2020年09月20日 23:34
2782,漠歌Brigitata,澳总理希望与中国建设性接触不要害怕你们缺少和平我们带来和平不要害怕你们缺少人权我们带来人权我们在那里杀人侵略而不是做什么光荣事要脸要钱不好意思我们的总理也不知道得看那些议员们的态度我们的议员其实也不太清楚这取决与那些民族至上者和有钱人们的斗争你话又当又立不不不无非是东风压倒西风西风压倒东风而已收起全文d,2020年12月03日 22:54
4169,用户7557255596,近日针对少数西方国家基于谎言和虚假信息以所谓人权为借口对中国新疆有关O网页链接,03月28日 23:26
426,oaryis--_d,做好最坏准备没错但趁现在疫情还没爆发及时建立有效防护体系不是更好吗中国前车之鉴摆在这儿其他国家还不及时完善更新公共卫生事件紧急预案我们付出惨重代价换来的宝贵经验你们不及时借鉴直接就考虑火葬场了说好的人权呢,2020年03月03日 23:12
5649,响水双港中学张昌军,新浪新闻客户端中国人权研究会揭露美侵略战争全文,04月10日 06:17
5335,骊歌Huntingfield,澳大利亚贸易部长丹特汉在接受媒体采访时表示澳方非常希望维持建设性的对华关系称好朋友之间总能有办法开展艰难的对话不止是丹特汉近段时间已有多位澳大利亚高官向中国套近乎包括莫里森谁是我国的好朋友澳大利亚可不是3月下旬这位好朋友的外交部长佩恩在涉疆问题上诋毁抹黑妄图给中国扣上侵犯人权的大帽子只是慑于被中国连番收拾澳大利亚才没有跟随美欧对中国官员和实体进行制裁近些年澳大利亚不但不是好朋友反而表现出深深的敌意特朗普执政时期澳大利亚积极参与遏制与围堵中国的美日澳印四国机制企图组成一个针对我国的U形包围据此澳大利亚先后多次派出海空军力量进入中国周边海域搞事3月2日一架澳大利亚空军的P8A海神反潜巡逻机就闯入中国东海挑衅意味很浓去年7月澳大利亚常驻联合国代表竟公然叫嚣南海九段线声索不具有法理依据不承认中国对南海的领海主权澳大利亚还积极配合其主子美国在科技涉港新冠病毒溯源等多个问题上搬弄是非向中国发起挑衅从2018年开始澳大利亚便强烈抵制中国的5G通信技术及设备参与其国内的通讯网络建设迄今为止澳大利亚仍然举国禁用中国的5G相关技术及设备恶狗就要用大棍澳大利亚如此积极参加反华大合唱自然是遭到中国的痛击收起全文d,04月09日 17:56
3526,有良心的华夏儿女,拜登上任至今已经两次就涉华发表讲话很明显受特郎普之前强硬立场台风尾影响还是带着强硬的口气说话中国是美国主要竞争对手同时又说既竞争又要合作大凡有合作必不会撕破脸如果像冷战时期双方都撕破脸了不合能再有合作的空间所以瞌睡王估计也就一嘴炮货口嗨货嘴上嚷嚷民主人权自由什么的实际不会在特朗普基础上再进一步了贸易照常各种交流照常但要推翻特朗普之前的政策估计他也不会也不敢因为现在美国主流媒体世界主流民意不允许他这样做收起全文d,02月08日 21:36
2930,泣泣再不见,公务员101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位山西省人民政府太原检察晋法之声太原中院尖锐湿疣约谈太原市伟哥艾滋病性病牛鞭腰花肾亏壮阳药公务员嫖娼黑钱虚伪贪婪垃圾创建文明城市弄虚作假为官不为官僚主义不作为包庇剥夺民主监督文明城市文明中国正能量和谐自由平等公正法治爱国敬业诚信友善袒护纵容践行社会主义核心价值观滥用公权力欺负人民群众滥用职权不作为渎职玩忽职守国家公信力破坏丧失文明城市创建人心民意民意调查犯罪政绩工程虚假文明创建宣传混日子鸡鸭贪得无厌性贿赂双规双开欺骗解散燕窝印尼燕窝冬虫夏草收起全文d,2020年12月15日 21:47
3263,猫爸保,关注新冠肺炎这是一个非常难熬的冬天中国最新报告过去一天新增107例确诊除河北一省90例黑龙江山西也在名单上被河北环抱的北京严防死守一天107例确诊已然很吓人了然而美国最新一天的新冠光死就死了4400多人新增感染者是23万多人无法想象这个数字所对应的情景如果发生在中国我们的生活会是什么样子这个冬天必须熬过去各国的使命是什么第一要少死人第二要让生活尽可能正常其他都要往后靠了美国和有的西方国家散布了很多花里胡哨的说法劫持公众的注意力给他们自己打圆场别理他们像美国那样任何一场战争中美国一天都没死过4400人如此的抗疫失败完全不可原谅美国的国家治理可以说在疫情面前崩溃了这个冬天考验各国执政者的领导力考验国民众志成城的真实能力而不是瞎吹跟美国和西方国家一比中国的抗疫表现可谓一骑绝尘好的都让我们有点不好意思再跟美国比已经失去了意义好像我们在成心拿它说事一样其实是美国总赖着和中国比人权都烂成那样了还要腆着脸比逼得老胡这样的人反过来指着鼻子骂它先别让成批成批的美国人死掉再跟我们说人权这个冬天中国没有可以参照的对象我们只能自己跟自己比跟民众的期望比中国已经连续多个月没有新冠死亡病例了这很好但是控制住新冠病毒的传播不让疫情规模性死灰复燃仍是硬仗历史会给中国抗疫一枚勋章的同时会把失败了却仍张牙舞爪的美国钉在耻辱柱上跑步郑州收起全文d,01月16日 21:57
3044,泣泣再不见,国考101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位山西省人民政府山西卫视山西广播电视台澎湃新闻英国宣布完成脱欧平安夜晒苹果大赛考研气氛组沈阳阳性病例个人信息遭泄露瑞士最高法院撤销涉及孙杨的裁决中国政法大学B站将离世用户账号列为纪念账号阿里巴巴涉嫌垄断被立案调查租房压力最大的10大城市圣诞平安夜给我一顶圣诞帽拜登直播接种新冠疫苗多国确认出现变异新冠病毒确诊病例2021考研考研倒计时劳荣枝拒绝认罪大量英国人赶在封城前离开伦敦钟南山称新冠病毒出现环境传人两头婚如何应对被社会性死亡平台卖菜对菜贩冲击有多大侄子侄女可继承叔伯遗产女性的生育成本结婚有必要买房吗性别比失衡会冲击到婚姻吗杀猪盘你好十二月微盘点国考行测股票今日看盘拜登特朗普省考美国大选冬天你好四六级成绩十一月国考国考公告国考职位表平安2020第十四个五年规划初级会计成绩中级会计四六级护考教师资格证微信福奇白宫基金A股创业板新冠疫苗疫苗核酸检测口罩美国疫情收起全文d,2020年12月25日 21:55
4286,泣泣再不见,太原市卫健委宫殿元主任请站出来承担起自己的责任还公平于百姓法律对太原市卫健委宫殿元滥用职权的做法是这样解释的医疗事故处理条例第6章罚则第54条第三项未将应当进行医疗事故技术鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的依法给予降职或者撤职的行政处分因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是法律赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利法律给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委宫殿元权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委宫殿元确实违法请别手软我的资料他们2方全有患者儿子李杰日期20184太原市小店区人民法院对我起诉太航医院已做出判决太原市太航医院在对李杰母亲的治疗中负有不可推卸的医疗责任这也侧面说明太原市卫健委宫殿元包庇太航医院的行为是违规的给去世亲人烧纸是民俗还是迷信古代状元真的有水平吗你被哪些玩笑伤害过成年人的崩溃只有五分钟清明假如能和五年前通话一分钟愚人节开玩笑尺度过大需要负责吗你遇到过的好医生如何看待1300斤蔬菜卖15元你被哪些玩笑伤害过当众求婚算道德绑架吗那些得救了的瞬间一百万重读高三你愿意吗南大碎尸案事过25年还能追责吗平衡事业与家庭有多难幼升小家长有多拼你有哪些被骗的经历失去中国市场会对品牌造成多大影响如何看待抵制杨笠新疆棉花为什么重要很贵但绝对很值的东西新冠疫苗接种不良反应有哪些基金暴跌年轻人为什么躲不过被割不想秒回微信有错吗国考行测股票今日看盘拜登特朗普省考四六级成绩国考国考公告国考职位表初级会计成绩中级会计四六级护考教师资格证微信基金A股创业板新冠疫苗核酸检测口罩美国疫情疫情防控微盘点收起全文d,04月04日 20:30
2377,昭秀说,宪法伴我行弘扬宪法精神构建和谐社会不仅是一句响亮的政治口号而且是跨越宪法学政治学与社会学的极富哲理的最新命题具有重大的理论和实践意义宪法是规范限制国家权力保护保障人民权利的法律宪法要解决的根本问题是国家权力与公民权利的划分国家权力的运作与公民权利的保障所谓宪法精神指的是人民权利高于国家权力国家权力从属于人民权利即人民主权正是基于对宪法的理解伟大导师列宁曾指出宪法是一张写满人民权利的纸我国宪法是社会主义的新型宪法是党和全国各族人民共同意志的体现党的宗旨是全心全意为人民服务党代表了中国最广大人民的根本利益我国宪法第二条明确规定中华人民共和国的一切权力属于人民因此人民主权同样是我国宪法的精神我国著名法学家中国政法大学教授江平先生曾指出所有的公法都写着两个字那就是限权所有的私法都写着两个字那就是维权所有的社会法都写着两个字那就是扶弱因此限权维权扶弱应是我国宪法精神的具体体现新世纪新时期要弘扬宪法精神首先要尊重和保障公民的人权使公民的人身人格尊严和住宅不受非法侵犯还要保护公民的监督权和公民的合法私有财产不受侵犯实行依法治国建设社会主义法治国家就要求一切国家机关和武装力量各政党和各社会团体各企业事业单位都必须遵守宪法和法律一切违反宪法和法律的行为必须予以追究就要求任何组织或个人都不得有超越宪法和法律的特权新世纪新时期党中央向全国各族人民发出了构建社会主义和谐社会的号召全国各族人民积极响应衷心拥护坚决支持神州大地已形成构建社会主义和谐社会的热潮和谐是中华民族的道德要求和传统美德今天在建设社会主义市场经济条件下人们的权利观念主体观念和利益要求有了较大程度提高这是社会进步的表现在正在奔向小康社会的当代社会主义中国仅有物质富裕是远远不够的精神文明政治文明万万不可遗忘因此党中央适时向全国各族人民发出了构建社会主义和谐社会的号召构建社会主义和谐社会就要求处理好人与人人与社会和人与自然之间的关系要处理好这三方面的关系一要依靠党的政策二要依靠中华民族几千年的传统美德三要依靠宪法和法律构建社会主义和谐社会就必须以人为本充分尊重和保障人权依法妥善处理因利益问题产生的各种纠纷把矛盾解决在基层解决在萌芽状态形成关爱他人互相谅解的良好社会氛围作为新时代的青年我们应增强宪法意识弘扬宪法精神做到宪法与我同行收起全文d,2020年10月28日 22:36
717,炎君活火,老玩童乘势观自在回复PRC人民中华人民共和国中国人民解放军中国人民银行人民只有人民才是创造人类历史的动力这是太祖说的PRC人民我们的国家才是真正的保护人权,2020年03月30日 23:55
7242,姆们说,姆们说BBC又翻车采访气候问题却问中国人权美国学者教训主持人你提问太奇怪美国怎么总攻击别国当地时间4月15日美国知名经济学家杰弗瑞萨克斯接受BBC新闻之夜关于气候变化问题的采访没想到在一开场却被主持人问及所谓的中国侵犯人权问题杰佛瑞表示这个采访的大前提有点奇怪我不知道为什么BBC一开始只报道中国侵犯人权的行为那美国侵犯人权的行为呢杰佛瑞随后还列举了美国一系列侵犯人权的行为期间被主持人多次打断BBC采访翻车在回答主持人采访时杰佛瑞不停揭短他表示美国与英国一起发动的伊拉克战争完全非法之后还有叙利亚战争利比亚战争以及对委内瑞拉的制裁还有伊朗问题美国在过去4年里还一直背离巴黎气候协定以及被世贸组织认定存在有非法的单方面贸易行动虽然你可以这么问但美国在国外确实存在大量侵犯人权的行为所以我觉得这个采访的大前提有点奇怪BBC主持人之后后就开始试图阻止杰弗瑞继续说下去但他坚持住没有被打断继续说道这个采访和我预想的不一样我以为我们会讨论气候变化问题这才是对的这时候BBC主持人成功插话试图解释称提及中国人权问题是因为要从拜登政府如何谈论中国人权问题的角度来讨论杰佛瑞听到后直言美国永远在攻击别国还认为自己神圣不可侵犯这真的很令人愤慨他说我非常清楚美国的外交政策是怎样的是多么的胡来我也知道生活在一个种族主义的国家里是何种感受因为我恰巧就生活在这里美国所以你关于气候问题的讨论的大前提非常奇怪我要告诉你的就是这一点环视频L环视频的微博视频收起全文d,04月16日 19:28
3802,安崇民,多国代表在联合国人权理事会发声支持中国近日多国代表在联合国人权理事会第46届会议上发言就涉新疆香港问题支持中国反对有关方面干涉中国内政赞赏中国抗击疫情成就O网页链接,03月02日 22:26
4900,广西共青团,广西团团微分享赵立坚说美方泼中国脏水是想转移视线谎言越多越是心虚不已近日美方称其在涉疆问题上的举措是有意义的今天外交部发言人赵立坚回应美方越是孜孜不倦地炮制涉华人权谎言越说明对自身人权状况心虚不已只能靠脏水泼脏水转移视线赵立坚历数美国涉人权问题五宗罪并表示美国人权遮羞布早已遮不住其作过的恶历史和现实都已记录下它侵犯人权的条条罪状via央视新闻L央视新闻的微博视频收起全文d,04月07日 17:24
5187,兰州安宁,赵立坚说美方泼中国脏水是想转移视线谎言越多越是心虚不已近日美方称其在涉疆问题上的举措是有意义的今天外交部发言人赵立坚回应美方越是孜孜不倦地炮制涉华人权谎言越说明对自身人权状况心虚不已只能靠脏水泼脏水转移视线赵立坚历数美国涉人权问题五宗罪并表示美国人权遮羞布早已遮不住其作过的恶历史和现实都已记录下它侵犯人权的条条罪状L央视新闻的微博视频2兰州收起全文d,04月08日 00:01
6566,阿尔法之军事,外媒报道歼十有望出口伊朗如果属实将对美国霸权形成极大牵制4月11日环球时报转述外媒军事观察杂志网站的消息称中国和伊朗签署大规模合作协议协议后歼10C战斗机可能成为伊朗空军现代化的主要潜在候选者从上世纪七十年代美伊关系破裂之后被美国等西方国家严厉制裁的伊朗就再也难以从国际市场获得先进武器装备多年的制裁伊朗军工制造业虽然有一定的自主能力但在飞机制造尤其是战斗机这类的高精尖武器还是有心无力迄今为止伊朗空军主力装备的还是1970年从美国购买的三代战斗机F14另外还有少量的米格29A苏24战斗机这对时刻处于风暴核心的伊朗来说战斗机更新换代成了当前最紧迫的任务之一而歼10C以其优异的性能受到其青睐别看联合国人权理事会解除了对伊朗的武器禁运可伊朗获取战斗机的渠道还是非常有限美国和欧洲国家是不可能出售战斗机给伊朗的而俄罗斯因为产量和地缘政治的原因也是以种种理由拒绝出售最先进武器给伊朗这样来看中国就成了伊朗获取战斗机的最佳选择而且中国的歼10C在同代机行列都有着无可匹敌的先天优势在中伊达成时间跨度为25年的中伊全面合作计划的前提下伊朗采购中国歼10C就成了顺理成章的事向伊朗出口歼10C战斗机对中国来说也有着重要意义长期以来军火贸易中的战斗机市场是被美俄自己欧洲国家把控的中国产的战斗机虽然在性价比上并不弱于上述主要出口国但限于地缘政治的原因中国战斗机在国际市场上的存在感并不强中国一直秉持和平发展战略坚决不干涉他国内政因此国产战斗机在实战中运用得极少国产战斗力在实战中的表现到底如何战场环境下的适应能力怎么样还存在哪些方面的缺陷这些问题在和平环境中是无法得到答案的只有把国产战斗机投入到更激烈的对抗环境中才更有利于提高国产战斗机的研发水平伊朗无疑是国产战斗机的最佳试炼场以色列视伊朗为其在中东的最大敌人仗着空中力量优势频频对伊朗及亲伊朗势力进行空中突击如果伊朗采购歼10C战斗机那么歼10C就有同美制战斗机进行空中较量的机会这不仅提高了伊朗的空防能力还在完全真实的环境下检验了歼10C的性能可以极大地促进国产战机的改进出口战斗机并不是一锤子买卖作为空中作战的一线力量如果伊朗采购中国歼10C战斗机就要以歼10C为中心改变现有编制体制建立相应后勤维护人员培训等各类保障体系其中的经济利益自不用说更意味着伊朗同中国的关系将更加密切伊朗是美国的对手如果中国同意出口歼10这样的先进战斗机也传递一个重要信息美国肆无忌惮地向台湾出售武器不可能不受到我们的反击如果华盛顿在售台武器方面不收手不收敛我们还有可能向更多国家和地区出口高技术军事装备以平衡美国的压力该如何选择美国政府心里应该有杆秤收起全文d,04月14日 16:01
5120,荆楚公子,hmHM现状惨了利润直线暴跌裁员上万全球3000家店关闭可以说从HM进入中国市场至今没有哪一次他的名气比这一次更大了只不过这次他虽然要中国人民知道了他但是并不意味着他之后还能获得中国人民的青睐或许这次知道是最后一次知道以后的他就要远离中国到其他国家去发展了作为快销品牌之一的HM在中国拥有着绝对庞大的市场可惜他放着好好的市场不要非要掺和的别的事情中去光赚钱不好吗从HM官网发表声明致中国新疆棉花并且侮辱人权开始就注定着他无法在中国市场继续混下去了3月24日这件事情发生后外交部马上对HM这一做法进行了回应在其他国家记者的提问中外交部发言人拿出了两张图片进行对比一个是美国鞭笞黑人采摘棉花另一个则是中国新疆已经开始机械化地采摘棉花两个不同的结果谁高谁下一目了然HM为出头鸟自然受到了中国人民的不喜欢他的门店也纷纷被拆除那么他的现状究竟如何呢自2020年新冠肺炎疫情以来线下的实体店销售就不理想很多店铺都选择暂停营业虽然中国范围内的疫情及时有效地得到了控制但是并不代表每一个国家的疫情都得到了控制在这种大环境的影响下HM三千四百多家门店被迫关闭带来的结果这是销售额不断下降利润暴跌到2020年3月HM工厂已经陷入停产对这样的情况他不得不选择裁员来保持企业的生存疫情得到有效控制各行各业都开始复产复工在这样的情况下HM本应该一鼓作气在2021年恢复过来主动参与市场竞争可是HM公司做了什么呢他们与西方国家的高层相勾结对中国新疆棉花进行抵制要知道2020年一整年HM公司在中国的营业额基本上没有受到什么影响甚至还在中国新增设了五家门店目前中国市场已经成为全球四大市场之一销售量更是达到了七十多亿人民币我们正常的思维来看无论其他国家和这个国家的关系发展的怎么样作为企业最看重的就是利润就是市场的占有率然而HM不知道怎么想的选择在中国自断前路就在他发表辱华声明不久后各明星纷纷选择与HM解约一夜之间各平台下架HM相关产品第二天各大商场的HM门店陆续关闭引人注目的HM招牌被取下这样的速度令无数中国人拍手称好侮辱了中国人民还想在中国市场扎根下去怎么可能呢中国人民是个很奇怪的群体平时他们可以对自己国家的某些政策表达出不满但是在这种大是大非面前他们又是无比的团结和一致很多商场冒着不盈利的风险将HM招牌取下门店关门民众自愿不去购买HM产品企业的目的就是占据市场获得利润可是有的企业却往往喜欢搬起石头砸自己的脚HM这一下真疼可是怪不了别人失去了中国这个市场也就意味着他之后在全球的发展都很难了有查过资料的人就会发现HM的重心不在中国而是在德国和他们的本土瑞典但是哪一个外资不喜欢中国市场呢失去了中国这一大市场那么HM的发展必然也会受到影响从官网发布声明之后中国人民迅速做出反击之后HM公司市值不断在下跌门店关闭了那么需要的人自然也就少了可以说曾经那个不可一世的品牌已经不复往日然而他们的市值在蒸发在缩水如今HM门店已关闭了许多家这对于HM集团而言无疑是一个重大的打击不过对于我们而言估计要乐开花毕竟主动关闭和被动关闭是两回事中国市场hm实体店收起全文d,04月08日 09:54
7984,i贵好贵,他们烦不烦呐一天天的天天说我们的人权问题我们中国人自己不比他们更了解我们的人权吗他们没说烦我们听都听烦了,05月19日 17:09
984,柚子萌火娃,V闪闪在社会实际层面物权高于人权的西方不存在人命关天这个信念他们精英阶层连自己本国普通民众的生命都不当回事对其他非西方国家的人命就更不会当回事这一点是与西方国家打交道时值得中国人特别注意的,2020年05月07日 23:23
