,博主昵称,微博内容,发布时间
3452,野生火山,这边建议谏人多喝点核废水,05月12日 02:17
5469,一半海洋一半樱花,印度议员自称每天喝牛尿所以没得新冠哥你说实话是不是看到隔壁说核废水能治新冠隔海说喝消毒液也能治新冠所以为了不落后硬凹也要凹一个,05月18日 11:40
9227,我是最帅的查凯,任豪没有人比R1SE更爱R1SE没有人比我很懂如何饮用日本核废水,05月03日 11:09
9654,越越加油加油,真的疯了腾讯新闻日本疯了百万吨核废水直接排进太平洋对我国到底有什么影响O日本疯了百万吨核废水直接排进太平洋对我国到底有什么影响L日本疯了百万吨核废水直接排进太平洋对我国到底有什么影响来自腾讯新闻,04月10日 23:42
3453,o糖果女孩i,核污水入海有多可怕全世界都很关注日本这百万吨核废水要怎么办这真是个灾难,05月12日 02:11
6007,柔风静云,鉴于菅义伟明确说大陆武统台湾时日本要出兵帮助台湾对抗中国以及宣布将福岛核废水直接排入大海的反人类罪行我国应该高调宣布抵制东京奥运会,05月21日 09:22
6889,失重星期,比敢在决赛夜对我儿子耳返动手脚你就和鬼子一起去福岛喝核废水沐浴核辐射感受爱吧腾讯视频创造营2021,04月19日 23:51
8965,UFO启示,美国政客一边点赞日本核废水排海一边却禁止日本大米鱼类等产品进口虚伪本质暴露无遗,05月03日 19:30
8839,用户6697184753,五一核废水海洋垃圾污染大海你见过收费的见过吗L用户6697184753的微博视频,05月03日 21:16
10036,_______________AdFan_,为什么日本排核废水一直不能上热搜,04月10日 17:31
560,医盟天下,来自美国的美丽风景线这就是掌握话语权的重要性了日本政府正式决定福岛核废水排海美国务卿发推感谢日方明显努力,05月06日 21:46
371,经纪人张宸,送她去核废水天堂,05月05日 09:03
10133,Mjk368,公知又收钱了同时间鞠躬国排核废水到大海就没啥报道了,04月10日 15:55
3214,Aka阿神x千万墙头永不决之街,又想起来其实两面包夹芝士那个视频也有个泪点大哈鱼up主一开始醉酒口胡说从08年就开始等这个池子然后后面又透露自己是四川人不难想象他为什么对这个数字记忆深刻也不难理解他为什么喝醉成这样也依旧持有家国情怀心系海洋生物处境核废水何尝又不是另一种可以预知的大地震呢唉,05月12日 13:46
1861,咬错,一起干了这碗核废水黄濑濑濑濑怕了来一杯冰阔乐吗真双向奔赴M大王叫我来巡山好一个双向奔赴真十内只要胆子大朝辞夏双向奔赴感人啊,05月09日 15:02
3856,MachIST,首先要保障国民健康那你咋不把那120万吨核废水喝了而要倒海里啊,05月13日 00:39
4188,阿朱的快乐日常,简直是脑子里被灌了核废水的程度活捉小可爱233不心动只想抵制的冲动,05月14日 08:10
6418,小虎草莓软糖,在想一件事如果不把核废水排进海里还能咋办呢存不下了永远都存不下要么排进海里要么爆炸了也沉进海里这能有啥办法纯疑问没有洗白的意思这很缺德,04月11日 21:01
5003,谁在偷呀,INTO1谈团魂是什么呀呀呀还有脸题团魂呐赛时刷退赛赛后艹团魂脸大如盆啦核废水喝了还能吐抱好你们的zgdd去刷小分队吧养乐多ipad,05月17日 19:07
1092,争取不秃头的木木,我不该看那个视频的我现在满脑子的俩面包夹芝士我们太弱小了没有力量这是军费军费不能省呜呜呜小羊会脏的这白开水怎么没味儿啊咳核核废水在线求一个没看过视频的脑子,05月07日 18:16
4769,拉扎斯菲尔迪,挽尊可耻用绿码说话老牌天下逍遥每日一杯福岛废水百病不轻higgfield要扎根在日本了查看图片fyjs地摊上的马甲辐岛核污水需要王局,05月16日 11:05
3286,wingszht,只有子弟兵靠得住鬼子呵呵先把自家核废水喝完再说吧,05月12日 10:44
9631,LOMOKO,路透社G7讨论面对切实的威胁包括俄罗斯和中国这次G7会议集齐了美国原始病毒英国变异病毒南非变异病毒印度变异病毒再加上日本核废水催化一个比一个厉害好家伙这哪是开会搁这养蛊呢,05月04日 13:41
2148,Kael程,这不是酸的吗菲特泰斯塔羅莎我们的火箭掉水里就危害全球他们的核废水就安全环保日本傻事目前日本雅虎新闻首页的新闻底下的评论第一条43万赞_查看图片日本傻事大部分残骸竟然大气层里销毁了剩余也掉海里了真太可惜了查看图片,05月09日 22:40
323,又又又又好了,对不起我才看那个doctor醉酒3000块的视频怎么能那么好笑啊这位博士代入感太深了我笑喷了本来二周年剧情我全跳了被他一讲这核废水一下子感觉得看啊这得看啊,05月05日 11:23
4278,ZZ图南未可料,哇唧唧哇哇唧唧哇INTO1官博这么玩不起这么防爆c你还有存在的必要吗早点带着你的二鬼子糊比去日本喝核废水吧倒闭吧,05月14日 00:20
1003,上官烧白,抚慰就是唯粉哈正主在家闲得抠脚的艾回粉丝不要妄想割裂我们家粉圈实在闲的没事干的话就去做做公益给你核废水喝多了的主子积点德,05月07日 21:29
1600,气人专业,鲁艺兵美国支持日本往海洋倒核污染废水原来他们早就做过了,05月08日 13:08
7070,叫我机智儿,好想看末日丧尸生化危机这种电影啊总觉得核废水入海不知道多少年以后海洋生物就会变种然后传到陆地然后电影里的情节就成真了,05月01日 23:28
3896,烂漫0719,辽宁2例确诊皆为安徽确诊患者密接有些人不知道说话要负责吗屁股跟嘴是换位置了吗官方调查还没结束你就知道源头了这么能耐怎么不去喝日本核废水拯救地球辽宁加油地域黑带节奏的有多远滚多远,05月14日 21:58
9446,南枣果仁糕,这视频笑得我床都在抖真的过于生草阿芷今天光合作用了吗从08年开始等的凯尔希黑潮之下就是tmd核废水北斗星空leaf这白开水怎么没味儿为斯卡蒂献出心脏我永远喜欢森蚺两面包夹芝士,05月04日 19:26
8241,欧气爆棚的阿玛梨,任豪没有人比R1SE更爱R1SER1SE任豪核废水喝完了吗谁给你的勇气买热搜,05月02日 21:52
3076,宇治橋,昨天我在贴吧吐槽中式旧城改造的33层板式楼建筑形式毫无新意造成了千城一面社区封闭当天晚上就有一位网友指责我是精今天又有两位网友让我爬去福岛喝核废水亚撒西的世界,05月12日 23:23
354,少华53770,日本政府正式决定福岛核废水排海佛家论因果中国古语云来而不往非礼也我国应尽快研发液体中的辐射收集器运输辐射废水的深海潜艇X国想绕道把核废水送到我们家门口那咱们务必把它精准还回去咨询一些策划大师他们也许会创造性的给出更好的博弈解决思路赵立坚,05月05日 10:11
9210,我爱莲好运莲莲,CSH00战略安全与军控在线放假也不能把重要的事忘了战略安全与军控在线日本福岛核废水中不仅含氚而且还含62种金属放射性同位它们存在时间长有化学毒性此外废水中的碳14半衰期为5700年历史上从未有如此大量的放射性核素排放到海洋里去它对海洋环境及生物链带来的影响难以,05月03日 11:23
3049,MichelleMichelle2016,当年我们囤盐到了二十几港元一斤我妈经历过二战等等的乱世她反而很淡定地说打仗都未断过盐抢什么呢她已经作古核灾祸核废水她没有经历过相信即使她还在也是淡定地说囤得一时囤不了一世的用度,05月11日 07:31
882,亚洲经济,徐坰德教授喊话麻生太郎核废水你先喝诚信女子大学教授徐坰德日前制作海报喊话日本副首相麻生太郎抗议日本将福岛核废水排入大海海报上写有你先喝Youdrinkfirst的字样,05月06日 08:40
831,西红柿梓,为国捐躯怎么不说说为什么自己国家的军队无端端跑到别的国家捐躯毫无反省之意怪不得至今都没有向被侵略过的国家道歉别再在中国洗脑日本多好多好了人家说不定虎视眈眈想再咬你一口呢773日本人对中国没有好感日本政府正式决定福岛核废水排海跟某些国家一样都不正常,05月06日 11:17
1907,昀绪X_,已阅屁话下一个逆光飞行好带儿油就是个笑话张宏圣好图共欣赏查看图片Esports海涛选择性眼瞎真是小丑一只乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 14:10
7790,shxbebxhxhs,回复某白今天很幸运有这个时间不如去喝核废水某白今天很幸运好一起成长评论配图,05月02日 23:13
4597,没有脑子的读书人,塞你爹的大头鬼呢沓批的脑子欠我用马桶塞疏通一下是吗往脑子里装点好的东西吧别装核废水了,05月15日 00:09
4746,小牧说校园,河南牧业经济学院海纳不得百氚岛国躬酱光明正大的在龙子海排放核污水海洋保护小队立即出警与敌人展开殊死搏斗海纳的了百川但纳不得百氚日本政府正式决定福岛核废水排海L小牧说校园的微博视频,05月16日 12:40
532,王yichuan,发布了头条文章唐盈APP财富增长分享会王宗合股票机构通道打新骗局圈套日本政府正式决定福岛核废水排海O唐盈APP财富增长分享会王宗合股票机构通道打新骗局圈套,05月06日 23:06
272,原初一,原地解散好么壶人都塌几次了想续约的先去日本喝十一吨核废水团建续约个锤还有三十多天你们就没有家,05月05日 13:24
5938,商瑟兹蕾啊,周子舒是晋王的小公狗张哲瀚是劲夫哥的小公狗好配啊周子舒那么爱跑路懦夫跑路途中看到无辜小女孩会一边卖惨一边下手吗张哲瀚那么爱旭日旗会游过核废水偷渡岛国和劲夫割割来一段甜蜜暴击吗,05月21日 17:52
1837,心月狐狸,日本倒核废水她唯唯诺诺提到中国倒是支棱起来了日本倒核废水她唯唯诺诺提到中国倒是支棱起来了O网页链接,05月09日 15:28
791,幽暗苍穹还活着,宣传核废水的威力吗,05月06日 12:54
6686,赵盛烨,回归巴黎协定我们欢迎但美国必须做出更多改变必须在碳排放的问题上承担更多责任例如将美军的指标纳入减排范围因为单单美军的排放量就大于世界上其他国家排放量的总和另外一个问题就是美国对日本核废水排入太平洋及其可能带来的生态灾难有什么看法,04月11日 18:17
6047,无奈断网的珣,最近除了核废水之外的日本消息18田村正和去世19星野老贼得逞20三浦健太郎去世不是疫情搞的吧,05月21日 00:14
4673,miyoumissyou,盐酸西那卡塞片秘密什么秘密贝罗司他胶囊Enhertuds8201司美替尼沙妥珠单抗吡非尼酮胶囊艾思瑞环丝氨酸奥利司他Darvadstrocel恩杂鲁胺Xtandi恩杂鲁胺Enzalutamide力如太Rilutek利鲁唑片Riluzole拜瑞妥利伐沙班片莫西沙星PIQRAY阿培利司普雷西替尼普拉替尼马法兰鲁比卡丁伏立康唑威凡凡德他尼博舒替尼厄达替尼盐酸埃克替尼片凯美纳福避痛卡麦角林图卡替尼色瑞替尼瑞普替尼ripretinib印度特瑞仆人们挥舞着竹竿拼命地敲打半空中的灰斑雀日本核废水入海对中国有何影响收起全文d,05月16日 20:06
1229,全国吃草莓大赛第一名,真的觉得地球自我净化的速度比人类害死自己快吗鲁艺兵美国支持日本往海洋倒核污染废水原来他们早就做过了,05月07日 13:37
9685,瑞雪烹梅1120,鄢烈山崔紫剑这些个所谓的知日派都是日吹明摆着有问题包括那个徐静波根本就是拉大旗做虎皮装面子的玩意儿辣叶摧秋三年前鄢烈山大言不惭表示日本追求的核污染处理是彻底处理如今日本人要把核废水直排太平洋这难道就是鄢烈山们所谓的彻底处理,04月10日 23:12
1081,BLDDM,日本核废水日本排放核废水的当下中国为何不帮助日本修建核废水处理站呢日本排放核废水的情况下美国不理不睬欧美也没没有动作只有中国在不停的谴责而为什么日本要往海里排核废水原因不是没地方修建处理站而是日本东电不想花这个钱我不是精日也不是啥圣母婊也不是说就是要无偿帮他们只是站在百姓角度有些不理解在欧美不理睬的同时就算是我方一直谴责日方又能有什么用呢考虑到最终影响的还是全球人民其中也有中国这14亿人口为什么不主动些直接帮他们修建核废水处理站这一又不是干涉日本内政这是属于全人类的事二放在国家层面帮助也花不了多少钱2赣州收起全文d,05月07日 18:36
9884,君爸胜利,最右边的计算很不科学这不能用小学的盐的浓度算法来计算排入海洋洋流流到谁家谁倒霉就像最近蒙古的风沙一样吹到哪里哪里倒霉没风了就停下来樊建川地瓜_N号简单按网上查询到的数据做了个计算福岛核废水137万吨体积约合13立方公里太平洋海水估算70710万立方公,04月10日 19:41
5884,TukACA85,美国病毒日本核废水真的绝了真的没人性,05月20日 00:09
6918,发条,建议黑尾去把它日本爹的核废水喝掉,04月21日 23:48
2692,dffggggc1,1spacex发射火箭残骸就跟能舔中国火箭的残骸就是垃圾2核废水喝光了,05月10日 00:19
2732,-yuluna-,别骂了谏山创的脑子早就被核废水污染了,05月11日 23:14
9951,头秃了没,日本鬼子和精日二鬼子每天喝一喝核废水把核废水喝完很难吗,04月10日 18:50
2793,追月观风06,李千重哈哈哈这个逻辑很高明另外求这部电影的名字安魂曲布谷没有人用实际行动阻止我排核废水所以我排核废水不是天经地义,05月11日 21:34
5254,周兴池,不知不觉核废水自己漏出来了,05月17日 07:18
4430,咸鱼要养鹅,福岛快乐水你爱了吗日本政府正式决定福岛核废水排海日本核废水入海对中国有何影响,05月15日 15:36
1494,安度因与王师傅,母狗说瞎话好本事日本的核废水都是你妈产的,05月08日 18:51
8867,莹火虫视讯,是不是又在为核废水排海找借口卖惨,05月03日 21:02
214,潮汐隐现,芒柚维C果茶还蛮好喝的就连皮也是甜甜酸酸的突然有种想要以后天天喝到的念头不过说到底果茶也算是高糖分了吧从高中以来为了备考而逼出来的不喝水技能直到大学快毕业了都还在运转中啊以后正常上班就好好保持喝水吧不过不知道日本核废水排海后以后还能不能正常喝水呢,05月05日 15:23
4970,阿酒很喜欢米卡,赛时让我滚去喝核废水成团之后艹团魂真有你的,05月17日 20:04
2806,坚持米英不动摇,我不想再看到谏山创的任何消息每次看到我都血压飙升祝他核废水喝的开心886,05月11日 21:09
3499,和睿哥儿去看社戏,笑死我有段时间疯狂沉迷大庆赶海视频天天三四点睡名字太长懒得取罢了好了朋友们核废水也开始涨上来了我是猫眼螺啊喜欢看我抓卧沙大庆的朋友们记得关注我帮忙点个赞齊南游乐场我知道是痞老板,05月12日 00:02
5280,里尔·加赫RealJahre,我永远喜欢森蚺喵哦哦哦哦哦天呐这晒痕这隐约的腹部和手臂肌肉这又粗又长的蛇尾这有些懵懂又涩涩的小表情这一定是和刀客塔坐飞机去东京完成了两面包夹芝士的重大使命解决了核废水之后之后在海滩上肆意玩耍回来的森rua吧,05月17日 04:18
6594,新晋唐人,没错搞得南海乌烟瘴气赵盛烨回归巴黎协定我们欢迎但美国必须做出更多改变必须在碳排放的问题上承担更多责任例如将美军的指标纳入减排范围因为单单美军的排放量就大于世界上其他国家排放量的总和另外一个问题就是美国对日本核废水排入太平洋及其可能带来的生态灾难有什么看法,04月11日 19:12
10412,孤狼复盘丨推股,日本要往大海排放核废水这尼玛惨无人道啊以后还敢吃海鲜吗,04月10日 12:33
5622,微视角发现,日本军事与全世界为敌日本决定将核废水排入太平洋俄媒让全人类陪葬金牌解说军事新闻L微视角发现的微博视频,05月19日 11:44
5581,独生子女俱乐部,核废水是不是排到空气里了,05月19日 15:27
3007,天野--雪辉,ToGretaMINDYOUROWNFXXKINGBUSINESSANDPUTYOURDIRTYHANDOUTOFTHISPLACE乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月11日 10:26
8149,今天睡得不晚,任豪没有人比R1SE更爱R1SE那就应该谨言慎行好好当爱豆呀又是谈恋爱又是核废水的,05月02日 22:06
5306,春野紅葉,快面试了我居然内心毫无波澜面不上就面不上吧我也不想去立本了不去仙台喝一手核废水还能多活两年真去搞脑神经科学了我怕是死都毕业不了,05月17日 00:52
1734,wide_and_silence,艹蝌某人15年造了63公里每秒200立方米的水真的笑死了喜欢日本的继续迷恋这个就好了你不要叫醒他们普通设计师猫饭为什么不拿来存储核废水,05月08日 00:28
9457,呆蛙不可语海,回复Dytefbkutedgbjkigfjoidxzzddjc哈哈哈哈哈哈笑死我了夺笋啊Dytefbkutedgbjkigfjoidxzzddjc4和任桑一起去治理核废水,05月04日 19:00
1532,咦能该几次名,真果粒丢人不想上班的GaKi他倒核废水垃圾你倒奶就挺骄傲的吗,05月08日 16:27
2456,夜游神的,日本倒核废水她装死提到中国倒支棱起来了O日本倒核废水她装死提到中国倒支棱起来了2张掖,05月10日 15:31
9331,景明春和喃,印度现在口罩没有用了要是有疫苗就好了美国疫苗我有但是我这偷排核废水被发现了日本核废水的问题我解决但是我奥运会没人啊印度既然这样我可供应很多游客印度新冠疫情全面失控,05月04日 22:47
4438,坚强的克莱奥_kkkk,笑死又开除国籍喝核废水你不怕喝多了喝到你爹骨灰,05月15日 14:54
5514,小魏喜欢吃小羊,那边吃着牛排另一边排着核废水结果怪我们这些种树的不环保,05月19日 22:49
5058,萘酚__,INTO1谈团魂是什么两年后再来吧谢谢各位了等我先把gj加回来把核废水消化完再来,05月17日 18:10
5131,孙八提,恒河不断出现疑似病患浮尸再加上日本核废水多次泄露就他妈离谱我觉得能活着就挺好多活一天是一天该吃吃该喝喝别耽误,05月17日 15:02
1975,WwCat___风車,白皮猪已经忘了它的日本鬼子狗奴才排泄核废水了,05月09日 12:53
6613,梨涡甜甜圈,经常看到什么以后人类寿命可以达到一百年我寻思着现在正核废水入海呢况且还不知道有多少污染问题人类最后是可能是自杀的吧,04月11日 18:59
9606,-软卿-,感觉封面的这位小朋友像是某外交官吃了APTX4869小学生街访那个核废水你们能不能自己喝了UP主小学生看世界啊bilibiliO小学生街访那个核废水你们能不能自己喝了哔哩哔哩客户端下载O网页链接,05月04日 14:07
1783,Plutolove_55520,一起锁死xlei74然后一起喝核废水,05月09日 17:04
8912,想喝超级奶爸,饮用水都致癌啊喝杯核废水以毒攻毒呗,05月03日 20:34
8592,Eilsra938,任豪没有人比R1SE更爱R1SE啧也是吐了连句话都要抄真是应了那句话不红倒是爱蹭先不说别的就豪桑刚疫情的时候那些错误发言人和直接锤好几个嫂子再加上核废水的事自己真的有脸说这句话吗更何况这句话还是偷来的球球了做个人长点心吧原版是EXO队长金俊勉的发言没有人比exo更爱exo收起全文d,05月03日 23:14
3595,柳承泣,菅义伟反正就干一届就是上来替倍倍子背锅的核废水新冠甚至还有RECP再背一个奥运取消也不是不可能大家都关心锅只有我心疼weiwei子,05月13日 18:59
6432,一都阿叔,Audrey李佳佳这话说的对日本核污水57天将污染半个太平洋福岛的核废水经过洋流会对全球产生影响国际媒体即便选择沉默那也是掩耳盗铃太平洋周边国家不会因此就不受污染的,04月11日 20:53
9014,CorpsePartytsuki,njjc这就是你想要的盛世chiho_natsuki我两眼通红通宵看日光刺破黑暗又撕下一张日历点上第28支烟chiho_natsuki被男科医院吓得从此长居崆峒山chiho_natsuki每天灌八杯核废水又从眼鼻口流出来INTO1力丸我现在好兴奋因为我可以和这些很棒的人一起工作,05月03日 17:58
4168,大后天天气不错,一瘦石寒泉一喝点核废水包治百病,05月14日 09:04
9768,用户7384593385,日本人不是素质高吗什么环境好马桶里的水也能喝它要向海里倒130万吨核废水了公知们这么不着声了不是整天说我们雾霾O网页链接日本人不是素质高吗什么环境好马桶里的水也能喝它要向海里倒130万吨核废水了公知们这么不着声了不是整天说我们雾霾,04月10日 21:36
2710,附白_,救命我笑到邻居报警名字太长懒得取罢了好了朋友们核废水也开始涨上来了我是猫眼螺啊喜欢看我抓卧沙大庆的朋友们记得关注我帮忙点个赞齊南游乐场我知道是痞老板,05月11日 23:43
7096,时代好青年888,罗太君你当年那么吹嘘日本鬼子的好恨不得当鬼子的亲儿子那请问现在他们准备往太平洋倒核废水你不准备喝几杯罗永浩罗永浩锤子手机环球人物杂志胡锡进南方人物周刊人民日报人民网紫光阁,05月01日 22:28
4495,廉政包大人,安徽新冠肺炎确诊病例增至5例保护最多的人每日一喊请将烟草纳入禁毒法市民观察员包大人很忙凌迟贪官日本政府正式决定福岛核废水排海人类命运共同体人民安全是国家安全的基石,05月15日 11:59
7239,胖酱koko,红皮五香花生米丑国家奴能不能做个阳间人啊没人在意你的丑国太监跟谁谈lyxf只关心美国人喝不喝核废水,05月01日 16:18
10077,米思兔er,核污水排入海洋会有哪些影响日本真要将137万吨核废水排放入海L米思兔er的微博视频,04月10日 16:50
5971,爱看帅哥的小宋,今天讲的保护水资源小学生竟然还知道日本核废水不过他们一点也不关心他们只想知道会不会产生哥斯拉然后有没有奥特曼拯救地球,05月21日 14:33
5129,波澜壮阔塞纳河,浙东东我想把他头拧下来灌进核废水里他哪来的脸,05月17日 15:04
2553,安提-利,让拳师去把核废水喝了吧,05月10日 11:03
2223,megumin,看看是你的核废水好喝还是我的恒河水好喝OPCTL装甲车kuma老七霜叶追风少年刘全有黄濑濑濑濑怕了来一杯冰阔乐吗真双向奔赴M大王叫我来巡山好一个双向奔赴真十内只要胆子大朝辞夏双向奔赴感人啊,05月09日 19:59
7571,好想养猫的当何,哈哈哈哈哈哈哈哈哈马桶商人炎客浇了点东国那边的核废水这花长得还挺快,05月01日 04:29
6545,多简单独角兽,日本都排核废水了他们还敢下海游泳,04月11日 19:38
1150,香辣味奶粉瓶,汪文斌奉劝日方不要学鸵鸟正常这个核废水应该怎么处理啊,05月07日 16:47
9380,塵塵icon,是这段时间帮好兄弟喝核废水把脑子喝瓦特了所以选在五四搞这种擦边球吗,05月04日 21:23
7717,小付没空,任豪没有人比R1SE更爱R1SE笑死了还真就理直气壮呗你怎么也不想想就你们这团仅存的两年在当初还有点热度的时候是谁几次三番作妖把事情都搞黄的糊了吧现在还没人比你更爱我看你是核废水喝多了灌脑子里去了没脑子真的好可怕啊多读点书吧臭弟弟,05月02日 23:32
5887,近江之鹰88833,发布了头条文章格盛投资明德学院向明何敏德股票机构通道打新被骗骗局日本政府正式决定福岛核废水排海O格盛投资明德学院向明何敏德股票机构通道打新被骗骗局,05月20日 00:00
1505,我的大头让人头大,被叫了几个月二鬼子国籍也被小学生开除了核废水吨吨吨最后大家一起被雪藏记我的第一次选秀之旅妙哇塑料河秀粉记事本2021选秀完年复读机卡机了秀粉努力努力白努力烫金真爱册我们都有光明的未来,05月08日 18:22
8740,-度度度度,东京饮用水致癌物严重超标这就不怪他们当时说核废水可以喝了估计他们一直在饮用的水里本来就有核废水只是他们自己不知道只有官员们知道既然这样那你们继续喝吧反正都有抗体了,05月03日 21:58
7718,悠悠心所期,任豪没有人比R1SE更爱R1SE也没有人比你更会处理核废水,05月02日 23:32
597,蓝星家的兔子,喝核废水就是了,05月06日 20:16
9225,-汽水水,任豪没有人比R1SE更爱R1SE脑子有病喝核废水喝变异了这也要抄我迷惑了,05月03日 11:12
1995,飞红巾,帅喵加菲嘿嘿她环保个p就是个傀儡什么事都要听后面主人的主人不发话她敢轻举妄动就这件日本排放核废水的事可以看出谁真环保谁假环保王__喆日本排核废水的时候她为啥装死,05月09日 12:40
6773,小舟渡江,怎么会通过放出核废水脑子没病吧,04月13日 23:59
7870,与辰共勉,任豪没有人比R1SE更爱R1SE笑死我了好会学啊你怎么这么会学呢找个厂子做工吧你多喝点核废水补补脑,05月02日 22:53
81,奈何桥上唱咆哮汾,看到这个再想起日本人要往里面倒核废水就很气,05月05日 20:53
4872,这片空间很安静,别在洗脑了一个能当着全世界面要把核废水排进大海里的民族能有什么诚信可言,05月17日 23:31
9665,细数关关过,这次终于官宣排核废水啦不偷偷摸摸的啦真有你的天天营销混淆视听工匠精神呢不抱歉了吗731干那些猪狗不如的事还有脸说新疆棉花知小节无大义的的民族要脸就自己把废水喝了以后遇到精日二鬼子见一个骂一个,04月10日 23:30
1789,行舟游水,日本东京奥运会印度称准备好了不晓得核废水跟变异病毒哪个更糟蹋人上帝保佑无辜的群众吧阿门,05月09日 16:52
3196,莎娘娘lvcky,日本推出温泉外卖像极了核废水2沈阳保利香槟国际,05月12日 15:11
6471,A股小师姐,A股下周而言指数就不多说了磨底阶段具体某天涨跌真不好说但幅度都应不大重点还是放题材个股就行题材方面先说一下周末发酵的一个是日本核废水上了热搜周一可以关注前排周五不少个股还是异动了不少如大湖股份国联水产普利特北化股份等另一个是阿里罚款如果仅仅是罚款的话应该是比较好的结果了但是后面可能还有后续老题材碳中和分化比较厉害不过热度还在整体来说题材周末没啥大的那么就继续留意次新没啥题材时次新才是容易继续表现收起全文d,04月11日 20:36
8779,厦门卫视,近日谢长廷媚日言行政二代涉毒松山之乱等事件让民进党颜面扫地重创民进党形象今天国民党往民进党的这些伤疤上再撒上了些盐台湾驻日代表谢长廷此前声称台湾核电厂也排放含氚核废水入海饱受舆论批评国民党民代日前发函要求谢长廷5月2日之前要返台做好做满21天隔离检疫后于5月24日出席报告并备询但至今没有看到他有回台湾的迹象国民党今天开记者会质疑是不是蔡英文让谢长廷别回来了O国民党集体发力重戳民进党当局痛点收起全文d,05月03日 21:36
2845,路人皆知1482251825,环保少女面对日本核废水唯唯诺诺面对中国就大放厥词O网页链接小小年纪就想装婊,05月11日 17:44
4193,巡洋舰小号,单就日本鬼子决定往海里倾倒核废水这一条全世界就应该抵制在日本举办的奥运会这样的无赖国家当初怎么就会申奥成功,05月14日 07:56
3154,我的老天爷啊啊啊啊啊啊啊啊啊,写论文写得好生气日本核废水咋这多事写一遍脉络不对写一遍不对终于找到有人捋好的结果时间线是反的23项颠过来倒过去粘贴复制的我好烦这个组织那个机构这个人说那个人说好多话我甚至怀疑我的每个标点符号选这个题我真后悔可是开弓没有回头箭个人情绪已经上升到国际层面了结论我不适合搞学术更更不想考研了气话以后真考研了当我没说2郑州郑州大学新校区收起全文d,05月12日 18:18
4372,复位键,两边的人可以通过对两个核电站事故的态度来区分一边的人认为西方媒体夸大了切尔诺贝利事件的严重程度极力为人为责任开脱盛赞抢险人员的英勇而极力抨击日本对于福岛核事故的种种处置另一边的人则相反各种科普福岛排放的核废水无害对切尔诺贝利事件则是恨之入骨我不明白的是苏俄日本是历史上伤害中国及中国人民最深的两个国家为什么在国内都会有孝子贤孙收起全文d,05月15日 19:26
8636,库帕的夜之国,刚才那个视频真的实在是太好笑了金句频出梗太多了怕是会余音绕梁一整年这白开水怎么没味啊黑潮之下是核废水啊Iwillgiveyouallofmymoney这是軍费不能省救命我笑得抽抽,05月03日 22:44
553,高考知识屋,作文素材2021时事素材4月热点素材日本核废水博士论文致谢小可爱们送上新鲜热辣的4月社会热点素材敬请查收时事一日本核废水排放入海认真的吗时事二中科大博士论文致谢刷屏看哭了时事三婆娑曼舞水下绝美中国风舞蹈时事四古迹名胜真正的生命力在哪里这些热点素材怎样与高考作文结合适合什么样的主题为什么要把热点素材写进作文中因为这些素材够火大家都知道的事情才能被称为有用高分的素材因为这些素材有些事件和人物是正能量或是与正能量相反可以给大家积极影响启示或者是反思非完整版滴滴作文15免费获取完整版高考作文作文素材高考收起全文d,05月06日 22:12
10089,闲的瞎唠,倭子国又把核废水排太平洋去了,04月10日 16:36
5892,小z的松树,某电音大倭寇成团首秀就划水不想跳就滚回去喝核废水在这糊弄谁呢,05月21日 23:42
7997,给你个锤子slo,任豪没有人比R1SE更爱R1SE今天你喝核废水了吗,05月02日 22:25
4726,yuutube,工作至死宁可不见父亲最后一面也要工作曰责任感私生活混乱左手恋人右手情人责任感万事皆可道歉到不了歉就不承认核废水排向大海杀人不眨眼道德绑架ナンバー1,05月16日 13:38
7123,3971号线,相信大家都知道日本排放核废水一事对于日本的此做法肯定十分的不满气愤日本的此行为是对自己不爱是对全世界的不尊重不负责任让全世界买单简直就是粗莽挫劣难道你自己不知道自己的国民有很多靠的是打捞鱼产来维持生活的吗以前全世界都认为日本是一素质良好的国家卫生做的最优秀的国家但是排放核废水这是什么意思是闲的自己的标签太好了是吗要想活全世界想办法但要死全世界立刻帮你2六安收起全文d,05月01日 21:35
101,见智财经,往海里排核废水日本能省几千亿日本政府核废水费用人民币L见智财经的微博视频,05月05日 20:01
946,错乱Q,有点担心郎平讲这些话会不会被举报封杀啊称赞日本可是要喝核废水的,05月06日 00:14
2154,咕凉疑似中二病,日本你来兄蝶让你尝尝珍藏多年的酱香型核废水辣条娘加油江上渡不了吧精神病院门没关好我跑出来了M大王叫我来巡山好一个双向奔赴真十内只要胆子大,05月09日 22:32
5191,熊名杰,任豪日本核废水争议言论日本10月后或正式决定核污水排放入海印度疫情中国红十字会向印度提供援助O网页链接,05月17日 10:52
9927,星际之门,回复打狗棒法十八式日本人类的癌细胞打狗棒法十八式日本排核废水美帝屁都不放一个评论配图,04月10日 19:07
871,yozuru198607,抵制台独艾回台独日本台独公司滚出中国回去喝核废水,05月06日 09:20
